CompanyCode,DocumentNo,FiscalYear,LineItem,Amount,Currency,DocumentDate,Vendor,ReferenceDoc
4011,5336922810,1997,844,207,NPR,2016-11-14,33325,781
63602,3806534969,2002,787,871,HNL,2013-04-12,10564,650
62557,9950186304,2007,545,450,KZT,2001-11-25,36290,223
89162,5264664552,2021,723,848,KRW,2016-07-16,43201,772
3961,6609277376,1970,523,949,MUR,2008-10-19,37236,686
72716,3528982265,2006,526,794,ISK,2018-10-21,26182,664
16043,8729153869,1985,775,391,FJD,2008-09-16,17786,903
81944,2550256261,1984,356,48,UYU,2017-06-17,83842,32
67661,955576432,2008,237,111,MVR,2014-05-18,30921,332
61219,4876590800,2021,951,441,EGP,2019-05-03,286,867
7131,3308128153,1978,232,979,PKR,2015-12-10,11855,16
19052,8760998520,2001,353,12,ETB,2006-12-06,32715,27
88597,2776475882,1993,141,183,GGP,2021-11-21,30,551
20693,1944447061,2022,535,245,GNF,2005-07-13,17874,242
43904,6386625318,1972,283,161,HNL,2011-07-19,81152,903
46267,4185141903,2000,413,954,CUC,2016-01-27,55795,956
53802,661379770,1986,837,805,MNT,2006-03-03,51985,481
14625,8984692989,1980,838,584,CAD,2012-09-18,4737,206
82065,4880922637,1973,775,206,LBP,2005-10-12,92313,664
18491,7110058822,1991,633,796,BAM,2006-01-01,10945,69
92904,4511740647,2021,238,618,CRC,2005-05-13,41941,526
46092,7348006851,1972,344,664,LAK,2008-06-09,73958,124
42517,3098794853,1978,939,49,MAD,2010-11-09,92977,411
58621,2911908813,1979,988,231,ZAR,2007-07-19,49003,367
66362,3822006320,2010,140,477,PKR,2021-09-23,18027,13
93165,8773377152,1982,973,209,KZT,2013-01-30,74708,954
83593,8894627942,2007,949,136,NIO,2008-12-16,90364,510
73259,976674097,1971,544,214,KES,2022-10-19,67352,297
62845,6217357168,2004,310,948,MAD,2020-05-13,21725,673
74076,8079310383,1985,821,969,IRR,2016-12-18,26156,943
46079,9390983356,2015,963,919,BBD,2022-05-24,89973,936
71058,8596580835,2010,770,657,KHR,2015-10-29,79550,446
70350,2670744833,2023,131,981,DOP,2003-06-26,15914,964
17784,8053563153,1975,99,112,LRD,2015-01-13,40804,466
82868,3109086931,1971,172,315,GEL,2007-07-18,36570,543
32727,2825883181,1982,995,892,SBD,2023-06-18,92364,853
43627,7636193681,2009,678,586,HRK,2014-01-14,41366,791
9876,2275964882,2004,247,308,GHS,2022-03-28,49332,340
56355,1685658980,1981,524,917,CRC,2004-12-31,24728,818
99620,994366812,2007,522,881,TVD,2008-08-01,59453,698
92652,3419749065,2008,659,414,PYG,2000-12-20,72556,201
13208,4239035272,2024,216,166,ISK,2015-03-16,39174,428
78906,4512301493,2012,522,335,COP,2011-05-13,96794,607
2605,4573975984,1999,597,562,XPF,2004-02-24,84996,187
26518,5937918421,2022,521,908,USD,2018-06-11,56876,386
99009,9196548994,1983,809,178,AOA,2019-05-08,30177,389
23463,4725607051,2018,649,101,ERN,2002-12-16,88189,326
96509,2188830318,2006,855,379,AZN,2011-07-16,49083,226
84324,3704231381,2009,688,391,SGD,2006-07-23,82610,642
27878,5665441566,2013,208,6,SHP,2001-04-15,20080,505
99747,9600702527,1982,371,969,GEL,2005-01-26,46797,191
1832,6681762053,1987,594,94,INR,2006-01-03,79798,191
8706,5173285624,2024,504,913,BHD,2017-01-24,11960,847
1809,3008581776,2007,748,311,DJF,2000-03-29,16450,392
85620,5323111057,1986,146,84,DJF,2014-12-10,39764,598
29584,4051260137,2020,948,113,SCR,2001-02-26,95114,11
27830,3112490844,1996,861,271,KZT,2010-02-26,96066,331
30629,3993526040,1977,30,121,KRW,2007-08-19,1813,4
24094,7462314245,1986,379,530,RON,2013-12-20,84408,509
87973,3884397731,2012,206,764,SVC,2022-03-02,80650,882
63395,717868613,1991,495,878,HTG,2011-06-07,42941,238
89730,3519948619,1998,49,73,BWP,2004-02-08,46210,429
71293,6309833306,2009,804,861,DJF,2008-12-09,32649,399
7816,6142408797,2020,915,755,KGS,2023-02-16,98566,13
34385,9082714843,1992,891,206,MRO,2012-11-22,9126,93
90628,1958850286,2006,71,780,NOK,2016-03-28,24313,443
76243,864093719,1976,659,777,PGK,2015-04-01,36822,876
74226,8751833930,1994,273,722,KWD,2021-11-26,40304,310
68705,8082220289,1983,837,71,MZN,2010-05-05,98833,661
97373,4138348898,2016,576,363,PKR,2004-08-05,60293,800
23448,3371969902,1996,849,857,NZD,2016-08-27,27379,293
98986,9928671294,2008,956,809,MGA,2018-03-11,73548,267
2851,2748526832,2004,368,62,CLP,2014-10-03,90811,341
41007,7799772732,1987,594,755,HNL,2007-04-18,99904,772
99365,7642443605,2001,7,111,TWD,2015-06-05,54134,639
40442,391650859,2016,165,786,MXN,2021-06-08,24242,175
36276,9231641041,1989,523,993,PKR,2013-01-14,44117,446
45762,3275602466,1983,359,71,BYR,2018-10-10,1289,740
6864,740716297,2007,613,583,RSD,2017-12-14,68509,911
36991,71199477,2008,626,889,ZWD,2003-05-27,98919,956
54677,3734779282,1997,847,638,BWP,2020-02-03,48665,479
70985,1326021284,2011,239,475,BOB,2005-05-17,53241,748
68008,6171445969,1984,555,664,KHR,2008-05-21,81282,957
79061,3786471791,2019,282,890,GTQ,2013-08-31,59347,278
56946,6042130628,1993,74,904,KHR,2023-01-25,94434,410
73874,3746480211,1996,475,174,TVD,2015-06-04,23996,372
40907,3184178857,1980,143,390,KZT,2002-09-22,7678,543
61573,715435679,2013,592,696,PEN,2015-09-02,53903,459
54051,2508001465,1977,104,730,MNT,2008-04-05,26854,872
9974,9667773762,2006,21,112,CUP,2015-06-16,58817,696
52360,8877172089,2011,554,562,GBP,2019-04-22,74111,237
45497,6391369692,1974,283,334,BDT,2014-12-28,47750,704
58118,3895869855,2016,538,85,GBP,2003-03-16,18786,855
86092,6457453336,1980,860,831,USD,2007-04-29,87730,504
32469,5976849525,1983,29,420,COP,2010-10-06,99512,466
72793,8595441928,2010,68,720,BMD,2004-01-28,91085,27
40624,2823106311,2012,488,838,UGX,2019-06-21,80459,163
13978,3415500010,2020,270,610,MVR,2010-06-27,76246,259
86364,2760805466,1994,578,547,UAH,2005-06-14,2449,610
4503,6656703593,2004,182,262,LAK,2018-04-24,51387,721
48244,8677498626,1973,985,631,LBP,2014-07-03,31181,580
85651,5692803897,1992,927,807,BZD,2023-10-28,30624,151
80390,9148422351,1984,7,332,KMF,2022-02-11,31818,542
55657,7355338812,1981,170,636,CUP,2016-06-27,8723,862
70578,3201775027,2015,61,495,STD,2005-11-06,64318,274
41786,5987886097,1972,1,246,MYR,2017-04-01,57975,808
67482,6621432668,1994,149,333,PKR,2017-07-13,84430,110
95575,6005418779,2020,279,464,UYU,2013-10-29,52882,286
51593,601380714,1989,28,778,SLL,2022-10-07,58554,721
46589,86309134,1999,177,303,UGX,2023-12-06,11935,802
52672,2935744636,1981,293,786,BSD,2007-08-06,26791,489
6789,1475307786,2001,30,625,MUR,2022-02-18,87374,180
39152,177526830,1994,167,131,OMR,2007-02-13,75757,65
88416,2783903803,1985,914,432,TMT,2003-03-22,98794,713
28141,3115623155,1983,644,904,EUR,2009-12-21,7424,659
53159,999836195,2023,117,315,VND,2016-07-23,58455,846
52581,580770922,1981,381,992,BRL,2000-01-03,67927,447
94770,211135176,2014,71,153,BDT,2016-03-25,53021,781
99248,4040494038,1998,7,553,BDT,2018-04-13,17455,979
58366,5448104337,2019,936,472,CAD,2011-09-24,34571,601
72442,6153004786,1993,568,156,ARS,2018-08-16,16660,624
48992,2665222936,1991,12,230,BSD,2020-07-03,95664,136
19208,1108500462,2012,300,504,GMD,2020-10-05,69178,950
45287,8816651263,2002,610,649,GMD,2001-06-12,95569,959
38769,3495556780,1987,145,28,LKR,2017-10-18,26866,669
43756,6486182088,1997,913,291,MMK,2006-04-19,872,864
15166,8556356127,1970,67,960,COP,2002-01-26,61778,738
56177,7728355405,1989,555,422,LKR,2003-07-17,34535,863
25134,6035871666,1999,872,531,BZD,2002-06-20,32023,877
37943,4137041158,2021,124,336,TND,2011-10-12,39030,837
62575,66244800,1990,65,832,UGX,2016-03-05,89997,447
48539,9955071225,2016,36,548,VND,2008-05-31,45754,387
16791,6411968353,2021,953,393,AFN,2005-04-02,8865,222
38045,7086213257,1970,502,939,AWG,2015-09-15,67697,680
61005,9186030990,1970,386,873,JEP,2015-02-21,35538,296
41763,5908534415,2022,105,886,VEF,2023-06-20,20137,124
27131,8832527073,2013,485,886,AMD,2009-10-11,83324,521
56725,7556420395,2016,182,395,MUR,2000-07-30,98253,412
81267,6691034876,2010,222,207,IMP,2020-03-08,78475,138
57344,6683700431,2022,97,903,COP,2022-11-08,44546,114
46805,4292454732,2007,772,982,TRY,2000-01-27,50619,751
34895,1697170626,2005,4,158,CRC,2015-09-25,16771,865
10909,8762845108,2011,690,877,YER,2007-09-06,39437,735
13382,7377187736,2022,332,599,UZS,2002-10-18,57156,665
12218,1119264265,1983,962,142,MWK,2009-12-04,57125,693
83564,962614043,1998,690,363,MXN,2017-03-07,38900,281
93290,6489245037,1997,697,52,UYU,2023-02-18,8646,33
18810,915592156,2009,451,520,RUB,2018-07-23,13071,542
65021,8383133499,2012,418,727,BND,2000-05-08,13292,342
32406,3942108848,2001,929,623,CUP,2006-06-22,77515,156
45885,399644125,1985,585,874,CUP,2019-11-17,61714,790
25753,3805474502,1999,157,133,MDL,2013-04-01,10535,182
67492,5755294283,2010,117,573,IDR,2013-03-17,19231,88
87741,3317773251,2015,523,598,JOD,2022-12-23,16300,499
16646,6052125668,2013,256,943,PYG,2018-03-04,78098,602
62760,770800550,2002,196,507,IDR,2019-02-14,44612,671
8641,6471260622,2008,658,80,FKP,2009-12-30,70950,403
85620,7950542839,2009,705,671,AWG,2010-07-07,22539,776
38477,899357439,1977,425,80,LSL,2018-09-27,15867,887
84770,1945739197,1971,623,608,KYD,2004-04-20,74523,959
57421,384487539,2002,755,15,IDR,2012-02-15,61513,762
63527,5658837389,1981,286,484,SBD,2007-10-21,43194,951
2523,6357824154,1979,123,131,IRR,2017-08-27,7549,650
30545,115566858,2016,131,191,MDL,2019-02-23,92034,841
29496,1893569656,1984,911,782,SEK,2014-12-31,23055,385
41684,9553095443,1997,207,923,PGK,2021-12-29,37790,468
63168,9494190256,2002,241,532,WST,2002-07-21,56158,279
35312,7809720054,2005,462,963,BBD,2018-04-11,50951,511
69455,5792624336,2024,641,695,AZN,2003-07-14,19021,288
48600,6770936203,2018,180,775,CUP,2008-05-16,11018,906
80371,7830126928,2020,875,101,YER,2001-11-21,75460,887
54952,3336103531,2018,151,846,BIF,2016-02-13,54995,617
44969,9528803530,1977,680,528,CUC,2000-06-05,67597,766
92076,9237421134,1997,515,577,GBP,2004-06-11,51107,984
28219,8346692612,1991,353,37,PKR,2008-06-15,74507,958
86452,166180364,1973,22,426,NIO,2000-12-05,26745,276
98825,6112454078,2009,622,425,AFN,2013-02-25,40696,429
22493,8576823004,1987,682,379,LKR,2005-03-09,1602,898
53801,6258248769,1975,922,506,RWF,2000-09-11,82835,869
65312,2056023096,2023,434,142,BRL,2020-02-05,18781,567
15494,5643304380,2023,479,5,ETB,2018-06-10,34668,740
37965,389639909,2009,375,977,SGD,2018-07-31,16939,955
19841,8133875698,1997,722,625,BTN,2017-07-29,29080,193
1709,6043651192,1982,118,307,HTG,2021-09-29,10510,231
57905,3463649609,2018,278,235,NGN,2001-03-24,68193,317
80736,7400527402,2011,827,117,ILS,2001-10-01,84300,190
72716,6330009336,1990,613,214,CRC,2004-11-01,24538,611
43060,3018593511,1996,581,53,XPF,2003-11-23,82582,423
72000,920946859,2002,555,462,KGS,2022-03-19,68311,665
12017,3282598873,2004,903,205,ZMW,2015-04-12,65300,59
24753,8131581731,1974,231,913,COP,2021-07-30,7550,284
41956,1431430526,1978,922,463,GBP,2023-02-25,70092,169
10087,6399176630,1976,38,28,KMF,2021-08-07,40318,164
17404,9315025707,2004,738,860,SOS,2016-10-20,91098,696
10909,8001212552,1996,24,190,MZN,2006-10-18,45244,302
56075,6300673922,1975,959,56,UGX,2008-01-03,30792,742
40979,6093843079,2012,755,803,AFN,2002-11-26,79877,122
14015,9583357371,2007,353,605,UAH,2000-07-19,23806,423
44680,7936017193,1975,887,268,BHD,2016-11-24,27610,726
15897,3840880384,2022,311,739,WST,2022-11-26,42773,177
34531,6066380518,1974,402,289,SOS,2020-05-16,99574,900
1665,183018868,2019,224,346,EGP,2005-07-31,77268,436
16931,3896459123,1995,895,770,BHD,2022-02-06,35957,739
4651,2870215544,2020,110,793,DZD,2023-10-28,24750,98
86179,1869601985,1971,962,456,CZK,2015-08-19,10888,916
78782,8262315015,1972,13,219,PKR,2023-06-16,62551,573
48605,8143842656,2016,717,940,KWD,2023-06-25,4205,321
77128,2619520914,2022,323,772,DOP,2016-01-08,31899,462
3024,7898526824,2001,493,457,KES,2023-10-11,24547,243
70127,1260273829,1980,543,830,BHD,2015-12-01,536,211
38373,1502653750,1981,151,562,RON,2017-10-14,6542,667
3303,8325417677,1996,248,378,HTG,2014-09-29,39490,401
89545,5895245255,2020,520,155,SAR,2020-03-07,156,509
5591,2369670529,2021,699,947,TRY,2008-11-16,99124,441
17945,7546866621,1986,907,897,ERN,2010-08-18,73908,519
74125,2463620920,1974,33,911,GEL,2005-04-11,65238,210
9278,7922113607,2012,360,27,GTQ,2019-06-23,19496,193
46805,8060508443,2011,418,336,GBP,2022-07-18,99827,121
38609,3940180429,2021,431,575,PYG,2002-04-17,74243,542
49627,8073024382,1998,919,883,TMT,2014-10-30,31602,208
99203,8718722389,2020,287,963,IMP,2017-11-25,38432,49
57260,7372021033,1971,884,278,SEK,2009-04-18,29429,191
12541,6938487666,1978,670,689,AED,2006-03-24,76295,531
98570,1170918644,2000,118,678,LTL,2021-09-26,88596,118
64939,9700378823,2015,372,375,QAR,2001-12-22,6357,725
57856,4637007401,2022,961,685,AMD,2021-09-20,25851,752
77128,5503756683,2006,484,198,WST,2010-10-18,48807,753
85596,6757696552,2016,335,937,MMK,2013-04-10,16066,746
75427,6842870084,2021,878,374,LBP,2006-03-25,38812,434
1257,3728164215,1994,731,797,CNY,2008-03-09,88030,276
87661,5578951660,1994,311,857,ZMW,2019-12-02,94621,85
44311,3331515990,1999,715,295,ZWD,2022-07-21,33633,189
997,6539772860,1976,156,81,BND,2020-07-12,56548,356
62729,3242107085,1998,739,576,XPF,2018-11-26,71839,61
32301,5136848275,1972,169,598,JMD,2008-01-12,27434,305
56065,1900398086,2006,661,217,MRO,2018-12-20,68548,707
81726,7376069337,1992,896,620,MWK,2019-08-24,20127,480
25838,2701637081,2019,61,603,XAF,2009-02-19,45273,417
61485,219695115,1991,720,779,AMD,2013-03-09,1652,491
7131,9595606583,1997,500,541,GIP,2017-09-29,67238,265
17183,4373927403,1998,338,717,KES,2006-12-28,78649,256
63315,9771901560,1994,954,338,HNL,2008-02-13,63025,525
85206,4939463997,2022,257,447,UGX,2008-03-06,11483,21
16783,3363335228,1991,410,961,AZN,2003-07-10,51081,869
23798,2425707451,2019,349,424,NIS,2023-05-14,9660,368
29549,1216748583,1977,137,168,ERN,2009-11-30,530,936
2085,4634724826,2018,708,899,LSL,2002-05-11,28828,533
59451,354398765,1986,957,488,SHP,2022-07-06,15921,725
50172,138894250,2010,286,640,MAD,2024-02-28,47106,138
73030,1657011966,1992,927,147,BYR,2006-06-16,30125,433
77990,3540403538,2011,335,99,TVD,2017-04-24,86657,914
50140,7230759187,2023,351,759,GHS,2017-05-26,89856,734
59627,4611046981,1986,245,901,HTG,2022-11-09,84917,219
49465,1841701290,2003,906,75,ERN,2023-04-20,13887,978
7416,1171545790,1996,723,988,CZK,2016-11-08,91427,311
94558,8796882552,1991,930,354,IMP,2018-10-24,1539,818
57449,877735781,1988,786,660,YER,2008-11-13,8375,465
21872,3377284597,1979,452,203,MYR,2010-04-12,81609,704
91413,9301266945,2005,224,249,GHS,2003-07-11,88930,560
21236,8937984198,1987,172,329,ZAR,2013-11-19,73715,512
76292,2601562247,2020,622,247,SDG,2017-04-12,64513,412
39291,4884162773,1986,758,920,CHF,2011-05-09,78842,179
90305,4217424648,1975,754,287,DOP,2021-04-13,97312,201
36821,9619903188,2010,200,593,GNF,2012-08-15,46034,28
9768,3899561016,2022,940,84,MDL,2003-09-15,99470,458
14433,2607840459,1984,129,306,AMD,2012-02-06,22986,556
4090,3024336858,2020,570,779,KHR,2021-06-28,95509,736
88587,914474195,2017,67,783,FKP,2001-10-15,10757,208
98921,6989647812,1970,81,308,MXN,2014-04-20,50413,887
18908,9539553860,1976,327,622,TOP,2000-03-10,15118,108
87682,5834003818,1981,336,599,AMD,2021-06-26,30090,374
28732,8513197997,1995,678,850,NGN,2010-11-11,27869,402
13058,5763740530,1974,585,130,ERN,2014-05-15,5006,136
396,9019684625,2005,366,916,CUP,2007-09-30,57391,77
80587,3416156952,1979,549,790,TWD,2023-06-20,49003,805
74071,7619140033,1984,278,682,PAB,2012-04-11,83828,440
96360,8357448095,1989,794,123,TRY,2020-04-12,32145,203
64214,321175095,2014,477,552,SBD,2012-12-01,5844,41
2394,6908754445,1973,91,921,BYR,2012-03-20,13348,587
61517,1452428344,2008,817,712,MWK,2007-05-17,5572,929
98663,9773377476,1973,869,809,BBD,2003-02-21,62286,476
22809,5349118333,1990,797,338,USD,2016-10-06,77828,376
86348,7183989325,1971,879,28,MOP,2021-06-08,21010,899
95156,7906948484,2002,990,64,SYP,2003-03-02,36311,723
84576,537295771,2009,355,698,VUV,2016-04-01,80912,477
87251,8037067725,2014,883,892,EGP,2009-12-04,35877,358
33914,1481823287,1973,328,819,QAR,2015-11-24,94000,33
77265,6677794740,1991,161,575,SOS,2017-11-23,52499,746
74212,6540005337,2013,773,6,IMP,2014-11-14,43438,971
48708,9686684686,2004,125,937,MMK,2021-11-16,63790,137
68214,4840816090,1981,538,388,MXN,2001-10-11,15623,535
88288,7830853574,2010,100,545,TJS,2018-02-06,86024,817
11032,9819887810,1987,487,363,AUD,2017-03-06,51652,404
72634,8225749804,1970,202,166,WST,2020-08-28,22430,316
2303,2272140187,2016,912,403,BOB,2002-06-17,94096,7
16271,4083003754,1979,423,818,IDR,2007-11-20,76916,817
58857,6296473691,1983,499,304,SBD,2017-01-09,45869,986
15106,5219571894,1994,881,453,DZD,2010-10-11,99604,375
93651,5222760904,1978,83,615,LTL,2008-10-24,30,70
1397,197663863,2010,382,342,FJD,2016-11-13,14123,871
96933,7350384026,2001,366,1,ARS,2005-06-13,74523,32
64357,9624787545,2001,160,641,UYU,2000-08-28,11999,926
68797,2069341114,1979,634,392,SAR,2020-09-05,82942,837
85103,1462402502,1983,583,278,STD,2018-04-11,26547,731
12759,6074647578,1994,583,877,STD,2004-05-03,62065,217
68728,6755905091,2007,88,445,FKP,2018-06-21,28545,109
5705,5567964846,2010,108,543,TND,2012-06-22,64957,631
89237,7205101235,2004,21,863,KRW,2001-09-05,94012,699
52110,5418879728,1998,349,972,SCR,2001-05-28,83733,666
30013,7918716740,2016,320,902,TTD,2005-07-27,24983,989
94276,7311097367,1989,81,923,BGN,2014-08-22,46703,595
50998,6505501072,2005,838,922,HNL,2017-10-18,84748,264
27415,4255031350,1999,597,737,THB,2022-05-08,4840,333
8272,6139643844,1986,860,994,LRD,2001-10-06,68324,39
37346,1148455067,1988,446,564,NZD,2011-03-07,79175,21
91206,385586964,2020,420,623,THB,2002-02-02,52157,387
85858,230962769,1986,928,145,BHD,2001-01-17,545,983
93111,2124736416,2007,886,922,ERN,2016-05-02,56310,407
38315,5295230553,2020,503,304,HTG,2003-10-10,24334,884
90108,3186611466,2010,272,676,NPR,2002-08-09,58799,366
42665,2332757992,1979,524,24,JMD,2002-07-12,95986,30
91956,7089063564,1983,571,881,GNF,2007-08-05,88193,621
17343,2891216998,2002,243,999,TVD,2014-01-05,56259,746
6074,3476162004,2018,476,260,BTN,2003-10-22,81922,612
11997,7511617263,2006,883,11,QAR,2005-05-18,63337,84
24541,7298208516,1990,596,56,HUF,2014-10-11,43654,311
72308,2710707466,1980,82,161,BND,2000-05-31,84408,999
21384,5044440146,1988,998,489,BBD,2010-03-19,38165,923
71464,5030821200,1995,105,540,LYD,2010-10-27,83331,179
60818,3773846042,2013,893,397,JMD,2002-10-11,35555,36
25884,5370101262,2021,560,396,AFN,2021-07-17,22353,43
31605,4872913022,2001,740,317,IQD,2009-06-04,3463,219
6170,5628370212,2022,648,434,AED,2023-05-13,88934,494
52651,8648689491,2022,542,450,XCD,2021-10-27,15376,949
31743,1582472992,2023,552,262,HNL,2019-03-02,63572,39
72367,6988805418,2008,476,237,GYD,2017-06-26,99589,627
96297,6021904202,1976,831,725,BIF,2006-05-14,56892,487
87298,2064088770,1985,433,376,MOP,2013-05-04,15867,68
57864,3366665711,1992,729,905,FKP,2003-07-27,48807,560
1825,9265581352,1999,555,574,KMF,2005-03-13,42490,313
60780,7642947892,2017,758,374,BWP,2023-09-19,48354,815
20,1528849169,1977,417,37,UZS,2010-12-07,79427,213
52856,316993359,1979,706,978,XOF,2014-09-23,35415,897
97589,7001773677,2010,66,835,CUC,2010-05-10,40065,942
23300,1566922723,2017,986,616,SCR,2022-11-30,62502,305
95625,1248132521,2006,637,489,ARS,2002-11-18,81448,25
30478,4005555755,2018,357,661,IRR,2001-12-29,53018,217
79323,2679505857,1998,781,656,HUF,2021-05-01,50084,269
6764,4404962690,1987,603,150,DKK,2008-11-18,82768,32
73965,5867336348,1998,287,362,KWD,2004-12-02,20013,129
46144,6208243328,2015,479,543,NAD,2014-02-22,2434,136
42519,6228308022,2023,421,443,JPY,2018-10-05,24105,988
38709,9531772792,1998,462,299,LRD,2022-01-27,15022,626
78201,7860475906,2021,101,121,PEN,2002-06-14,72714,204
27668,8540252286,1983,677,303,HTG,2006-02-16,57809,578
55128,5715654897,2000,356,687,TOP,2005-09-18,49439,581
35124,9428785706,1970,536,267,NPR,2018-11-13,90347,188
55447,2124458248,1994,347,758,HTG,2013-03-13,4772,988
78451,1687039637,1978,877,533,SGD,2017-01-02,24645,246
7730,9894968682,1988,854,52,GIP,2005-09-30,36443,99
5683,1252062566,1985,34,923,GTQ,2019-11-18,92968,375
99094,299772786,1984,422,584,GBP,2003-04-07,73654,127
71942,8447362864,2003,620,303,BOB,2005-01-20,55073,318
92738,7442277079,2002,997,719,GGP,2015-09-22,41709,458
44807,3968529458,2008,851,783,VND,2017-05-04,56553,467
44264,4698688912,2007,48,895,DKK,2014-09-10,33982,245
49582,6529582075,1992,614,52,ISK,2012-12-11,94894,918
29584,5505973164,2011,812,85,DKK,2015-09-22,61716,325
42455,9965672558,2021,771,940,MXN,2016-11-09,15257,696
71809,3036187996,1994,519,140,SOS,2016-09-12,41352,588
89730,781716993,1984,497,16,CNY,2022-12-10,72986,804
58117,3488374403,1987,830,873,STD,2003-12-08,55482,497
51762,6514232858,2021,87,191,HRK,2010-02-14,26529,712
98630,8769049403,2002,272,254,SDG,2012-02-15,80406,677
39407,5201529800,1999,907,859,TZS,2015-11-02,30388,751
30384,7677087395,1999,336,414,FKP,2011-12-15,66327,955
50524,6634378547,2001,972,734,KRW,2015-09-03,83317,678
