CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
53344,4285518015,2024,701,5mh8,86Xx,62286,9549csshU3,2023-02-18,8893MHEvN7
53344,4285518015,2024,903,9zl2,74HF,49427,6211ZvttV7,1981-03-08,9726egfOc6
5796,6408674575,2000,289,0rD2,60yS,51114,0552CHCxn1,2019-04-13,1422ImIVd1
5796,6408674575,2000,652,7qR1,53sz,64904,0417kMVzF6,2023-06-04,0802DvkZP4
86914,8736093486,2001,765,2vo3,15th,48915,0060MkCIr8,2000-03-05,0062AQtea4
86914,8736093486,2001,463,4gh3,35qB,89841,7882VqXWf6,1982-07-16,5286CdBCL2
86914,8736093486,2001,36,3SW2,89zl,50473,8423iAGLY0,1994-06-03,8556uHeQN2
54511,4167231881,1996,986,7UA1,49PR,87691,4056RhTLp1,2013-05-10,5264blQaf6
87197,7429800428,1993,70,3oH0,03Ss,14346,9133UfEbb1,1970-06-26,6682CslDJ4
57568,1096541151,1992,768,2pN0,34gM,73379,0322RpAMz8,1980-06-09,2406cbUxK0
99899,9762124648,2007,234,1zB0,28rR,33165,5263yKOZb3,2006-04-10,9557VSPlr3
80405,6190685250,2015,997,9ik0,86LJ,89888,7948QSwSL9,2021-02-17,8916ADWDg8
80405,6190685250,2015,700,8gh0,80wp,60329,0001MmiUp7,2019-03-31,2990wGPNY8
65107,7309078399,1975,434,6qM0,92BT,14622,9681UIUHj8,2000-08-30,6857NjSQp5
4036,2480390247,1978,962,4FU9,26qL,46585,9229ESkkk0,1976-03-14,7327bVCNE2
4036,2480390247,1978,131,3pb9,34XC,93341,7201sDKoV2,1985-12-27,1377AoMML6
50821,8285722119,2009,510,4Uu8,18Zh,8924,4524lXMZb0,1994-07-01,7855fLNZb3
65656,6223532775,1992,438,1ev8,15US,61793,9060Agnyn9,2015-04-17,9055EelMO3
65656,6223532775,1992,985,3YP5,95MN,95262,8890yOvZs6,1986-06-30,0679yRJOy6
61326,177231384,1980,824,8VO4,14cY,43722,7963jMtiS5,2013-09-02,3909ZsCXd8
50568,4691339926,1972,249,8qB3,28CU,59713,7081pgIOn0,1986-06-12,0363ywWYj2
50568,4691339926,1972,666,8aX2,90Fy,78809,1036oscVr5,1976-12-28,7620WrkrQ0
31275,9294525979,1982,220,0dL1,58Uv,41269,1468JNuTX8,1985-04-07,3619xRyfB8
52698,618146461,2020,810,7lo1,72Mx,72870,3326FlqrF2,1970-12-10,8482DfbZG2
52698,618146461,2020,868,2Yd0,99JJ,85694,8937CHfCW9,1999-04-05,3979zYXUc3
52698,618146461,2020,20,1XN2,75ox,28286,2549Xktcw2,2023-09-19,4136XzAfD5
48321,9866183035,1972,403,2UO1,34Wx,35831,5132BHfgB2,2008-05-05,1334LotAM9
48321,9866183035,1972,582,0rz4,94Gn,82695,3618ycSGn9,1993-02-24,5777OyJPJ0
48321,9866183035,1972,373,4oW8,63UV,2628,5304iHndB9,2019-05-26,9047yVlNF3
26539,9640569458,2021,498,7Jr9,60xb,38810,2606SKFCi3,1989-01-07,0463hsCZT2
26539,9640569458,2021,891,1kW4,61Yg,90756,2514pKfaS0,2000-05-27,7143pztvY3
12112,6961753829,2012,187,3Vf3,38Wu,5003,9136pgFgR5,2018-11-14,5489hlXrp9
23126,2004139475,1970,118,9mb8,61sT,747,4393OTXys8,2004-01-07,7575HyZxt8
23126,2004139475,1970,920,3lP6,01gM,5547,6290twhIy5,2023-09-11,6786twWxt3
23126,2004139475,1970,51,0NS0,47Tx,71066,7612vackw2,2015-08-07,2219PTXNC1
13882,4509751605,1984,695,2AB1,48sq,83747,8830NgivO9,2016-06-20,8219qIxQQ6
13882,4509751605,1984,353,0Ke7,63ib,80808,7694fBjqm2,2004-07-09,0138HFcjl8
13882,4509751605,1984,809,8WV1,40pP,65408,9245viVEq7,2022-09-30,6939pDjfV9
52031,3456635583,2012,719,4Kw8,89hF,41240,4842lAVUv7,2009-05-19,9913iiNwu0
52031,3456635583,2012,930,2fc2,16RG,71798,3418eqxtp6,2013-12-03,0930GaVTY5
30758,5529241606,1988,207,2fG0,93iY,63622,4773JZdDQ2,1991-04-22,3236PomVR3
30758,5529241606,1988,244,9rL9,41hT,20367,1457mrnns1,1970-01-23,6044fyAmN9
30758,5529241606,1988,714,5be3,19SL,78735,6080dPTHP7,1974-09-24,5440dzAWs4
54360,4874332937,2006,441,5Gb2,86GX,39451,9575kSsdA9,1993-06-21,9714bbUMY5
54360,4874332937,2006,712,5Js4,91yl,32485,8148buWoR2,1984-05-14,5821qiVWz5
3196,2895120276,1989,473,9Bu0,34tc,14880,7092urCkx1,2000-03-26,0595aoZLv1
3196,2895120276,1989,284,5QJ4,44jz,66977,2005lVDJU0,2022-09-06,4855diJhz9
3196,2895120276,1989,264,7kM9,22qW,1659,0003ZRJJE4,2004-10-20,3763FEQxE2
50667,6750453826,1998,761,7xZ0,26SZ,59748,1544TwAoL7,2009-09-08,9113shegs7
50667,6750453826,1998,138,9IV5,55cp,25032,1143AwWqw2,2005-07-02,8252cZLEr0
50667,6750453826,1998,265,5Bc1,31qS,99903,9935GjUrZ0,1998-04-03,1094tqyDh3
39241,6670273760,2021,866,0TI5,92UE,55639,4382ypvgG8,2015-09-18,7305TNRiB7
39241,6670273760,2021,262,9AM4,57VY,83478,2337juqoM6,1972-05-11,5765qeWiP2
92728,4028786604,1989,680,9ec0,40nZ,30,8446WvOBt0,2021-11-26,5552Dozdl0
61753,4020977878,1971,199,1Pp5,08yb,99507,1362iZjeo8,1976-02-06,0568PMVnJ4
24593,9880777873,1976,962,7rM0,46if,85823,9395FUvKA4,2014-03-19,9566OhkkN6
24593,9880777873,1976,102,8dp0,01Ho,52560,2919VovAs7,2020-07-02,4093eOsXE5
16892,2085254391,1974,663,7TU4,94aq,95826,4269rJPjl6,1978-05-06,9585YcBNN3
3675,8371391966,2008,999,1rS6,21cQ,87398,1849azxWh3,1982-01-07,8321VdDlN7
85742,4750945344,2003,784,3XH7,52BH,20360,0987soWsg5,1996-03-13,5197ZoZeH2
28579,5787629878,1986,402,4oS7,84kC,74754,0416XOQhw8,2015-02-11,6779eHIsw4
28579,5787629878,1986,816,5TJ8,53ds,86485,6947JxzLJ3,2000-09-13,4017Gzrxk1
42695,7483806357,2014,526,6py1,29Cq,50298,0069meStz3,2016-01-12,0716HtbuA8
84984,8792288935,1982,75,7Gs8,65Yp,68174,3236UfiJH0,2011-04-11,0214gHIEV1
84984,8792288935,1982,513,4BT5,93SQ,92647,4630uOJEN8,1978-04-29,2668TWlvY8
2520,6985220486,2013,708,9HJ0,78vw,86682,2547jdjRZ6,1984-04-18,5435QePsO8
2520,6985220486,2013,944,1eU6,78Eb,83129,8774GepOs8,2023-08-02,9172EYyHf5
81286,9210707920,1993,390,2zg4,05JT,71537,6819lYjUA1,1995-04-12,9865pqxTI9
33280,5800913923,2002,399,3yH2,85wH,27509,9769rJNGV5,2024-02-05,2613aGuZd3
33280,5800913923,2002,229,2fb7,86kF,838,8561wEuRu3,1979-02-27,4316mTZQE0
33280,5800913923,2002,133,8rm9,86sV,22526,1551lLbdu5,2008-06-23,5918MJSxJ3
34890,1694954115,1983,811,3dt4,95sU,43270,8161BZuRw0,2000-12-25,9303mKdeq9
34890,1694954115,1983,293,3Cc1,23RQ,2718,3096htMNR0,2006-02-18,7314xWZoH7
86128,7021801852,2003,192,7JT5,15WE,68548,7757SeuAZ4,1981-12-26,4652fxYlq8
86128,7021801852,2003,684,4fj2,55iB,74551,6883Qyhkq7,1992-03-31,7555UmSBm6
86128,7021801852,2003,612,4eq4,33tY,65069,1820tIUZi9,2019-04-02,7614khQMx2
61623,9675625721,2000,77,9eQ3,29el,96817,1846tSSpX4,1989-10-28,2705WFmHW9
61623,9675625721,2000,768,9Ts9,43Rt,42747,8133FwRAT6,2007-03-24,7153woBcN7
61623,9675625721,2000,529,8Yz5,51DS,43243,3930eTKWl4,1982-12-18,7237cnQrk9
44945,2565143418,1970,56,5wt9,92HA,25144,8873JfCPJ6,2017-02-19,1036oMxeE3
9424,3837975499,2019,541,4wT4,65hx,86096,5426nogvf4,2022-09-15,6263lcUwc1
66432,6183146265,1996,247,2cV5,27jB,89114,3739juDpr7,1970-08-10,8800jZgvv6
66432,6183146265,1996,256,3XI3,50Dg,9165,9156kqXrB9,1995-08-04,9800EduSp8
42669,2277635136,2006,519,0qN8,39oN,82089,8118PmkZP2,2014-06-04,1558VPXFB6
42669,2277635136,2006,740,9Dl0,86wh,77974,1030CCkMf3,2000-03-09,2973utvEi8
42669,2277635136,2006,754,6Sz3,87de,92411,8373BBWST7,1976-05-12,8499Umhbw6
76833,1838673059,2022,860,4cz6,35ts,21390,3232HxzrQ3,1995-09-06,5019RIQXL4
76833,1838673059,2022,930,0fK3,73FZ,88483,4900QEPXX5,1975-01-18,6917jjvCz8
76833,1838673059,2022,653,9bG8,72UX,78963,6149XDRsm0,1991-08-21,3632jvXkN8
96827,7324210893,1999,691,5OC3,88in,80452,7742qdjfK1,1974-09-15,5208RfIgt5
83925,405893454,1985,918,7Ip2,19MU,30417,1678FicoP3,1994-04-27,7574ulubY6
58202,2083983433,1987,369,3Vp7,61cM,9530,8095VWHHJ2,1991-03-26,9982uBrPU6
58202,2083983433,1987,673,4hH8,93aV,35724,1400YKNhv1,1982-08-29,5959eCsVq8
73767,8050405729,2006,132,2ZX3,15yd,3949,9774kEXjL7,2003-11-01,2122EDQTS1
32526,3116180542,1996,401,1uJ8,67pm,97516,2538uRzFf1,1977-02-16,7122rtWNs1
32526,3116180542,1996,62,6Lt5,50XW,59580,7566OxSef9,2017-03-25,1287qJZFo2
32526,3116180542,1996,545,9ZA4,05pM,8692,7693CGesS3,2010-07-22,5222xsdtN9
54079,5008825732,1994,636,7rt3,29hx,82383,0972JITGm5,1973-01-07,8803yKMlP6
54079,5008825732,1994,448,4Wx5,77GW,52903,4542iDFSi1,2011-08-17,8003KlAvS9
31633,4244106916,1978,770,9tp0,53GU,49141,4119PrznA8,2004-02-09,7278sNYLj5
31633,4244106916,1978,34,3vD4,26Pb,63857,3170STpJd6,1981-02-20,1950RHImz8
61496,3893576700,1977,139,7ks8,99ln,45822,8266GYlyB1,1974-02-12,8173gbrka4
60381,4263723538,1990,957,8Qo8,89cz,23950,3022TWFhx0,1975-09-11,4518NnGIb7
60381,4263723538,1990,621,9qd4,10eP,13300,5228hvTyp6,2021-02-08,2142ojAXd3
60381,4263723538,1990,58,2wO6,53gp,87420,0043BnBeM1,1977-02-17,4989fUwgT5
85351,6583640331,2006,889,6Fv2,35sQ,29526,3895lgKZk5,2004-12-16,6243zFcBr7
85351,6583640331,2006,768,5RC6,66vK,60743,0779fQMaE2,1972-05-16,4944XNUgm3
85351,6583640331,2006,88,0OL4,22yU,64446,9512jmCCS3,1996-09-28,8433qZGqb7
29782,6992722081,1982,731,4OJ3,05eS,92445,8086yNnVi4,1995-04-05,9549lxiHk4
29782,6992722081,1982,832,2Uu1,57vs,57760,4198PIxeQ9,1975-05-14,1587uZQwz1
29782,6992722081,1982,103,5Wm4,87BC,73891,0134UDaDV3,1972-11-01,2085vajKf5
58633,127005389,2010,843,2Qe9,78AA,98995,6570tbwCe9,1979-09-20,2027puZCH4
64672,665550283,2009,647,6fC1,26PD,32767,5798omrBu0,2005-10-06,0795ncKJy8
64672,665550283,2009,406,9mj8,19RQ,15059,2823nrEZM3,1978-03-08,4837VnySM1
81172,709400724,1994,123,7hG6,64ue,91320,9948JQiVJ2,1987-02-08,5462FTZJH0
81172,709400724,1994,305,8Fb4,72ss,12460,2338FybZd3,2023-01-17,8025oMQqV8
81781,1932161033,2001,110,8kn2,09dN,9762,0368UWmFH9,1987-09-08,1485lQbpy9
81781,1932161033,2001,316,1Xi1,49nb,16300,8291GIqaW4,1981-01-31,8387YTvls7
81781,1932161033,2001,862,1EC5,61qy,26931,6866EHtlQ1,1971-04-29,1941laOLg6
40368,9195687397,2010,184,0LG2,21Wi,4953,8382lTamt4,2007-05-18,4733oWHjJ1
40368,9195687397,2010,444,7AP3,87Ux,93814,2848lFobC1,1986-07-05,6765GpWfX8
40368,9195687397,2010,133,8Lq9,07vH,24368,0107SYzyk9,1972-04-10,2790eFyeg6
39640,5639584429,2015,609,3xN3,72nn,57985,0043IUfMk5,1992-03-10,4255BhfHc9
39640,5639584429,2015,78,1Jr3,55TP,35533,3952uWIru8,2020-09-03,5384pmApf6
39640,5639584429,2015,690,9rj8,72zB,86718,6980bwdQI1,1970-06-21,2858DijxT5
99089,8395622911,2009,39,1kQ3,06CM,36603,7036dOSfQ6,2016-11-04,8632JFvQO7
99089,8395622911,2009,141,1VI2,95yd,87377,3181TIlSr2,2018-04-30,5294ClYwU6
44327,4055411946,1983,110,1wi3,95Cr,39410,4104YDvsF5,2003-02-23,1889HDiyG0
54057,6547316538,1987,312,7Ip5,46Nt,47728,4640bnTRI3,2009-11-09,0089LVDUA7
54057,6547316538,1987,140,3Eg3,63UX,52889,4447NnPPv7,1993-06-03,5022oejrw8
54057,6547316538,1987,193,3DJ0,36Ug,48582,0315vpIWw4,1990-11-07,7704iPsxx0
59351,3193789374,2021,799,7az2,37Lf,66992,0912WEAoU4,1997-06-24,2707sFvzM8
59351,3193789374,2021,337,5Gd5,62TJ,25222,6670TbKID6,2019-05-23,2698vuAel6
59351,3193789374,2021,851,2BP0,34Kv,8448,3551qGVDD7,2009-01-06,7772Facdb9
22609,65281143,1981,7,7TK4,43zS,10826,3519kIZLK5,2008-10-10,2053ZswMz3
22609,65281143,1981,89,4jE3,86PJ,54053,3863kCvYP6,1970-10-24,7992QYTEs7
22609,65281143,1981,536,9gC0,91VV,92717,2360NwYgn3,1984-07-27,9893fWaip7
97412,6401237677,1979,694,9Xd7,95bI,29780,2723aIpXB8,2012-08-17,4038qeYJE1
14446,1031280773,2006,749,8BQ3,83nd,76389,5774BLyLh2,1987-06-18,5294DFExh6
14446,1031280773,2006,453,4st0,26KV,92306,9699UtPEM5,1999-12-28,5006WhNiI5
14446,1031280773,2006,559,8vC3,65bz,50037,4289Pynff5,1983-06-14,4754iIOyb1
90356,7211726323,2023,632,0Af9,61Rz,38667,1506eKVyf7,1976-12-30,6876gSqVc3
90356,7211726323,2023,571,5dX3,49lM,18752,4155fkmwC3,1970-07-26,5231BawHM6
4794,9052490891,2010,820,5ja5,91cT,86740,0632dMskS3,1989-01-28,9076pcHff8
70743,829051888,1985,578,2pm9,98Xb,7230,1614AdScx1,2010-01-08,6895fYzwk2
70743,829051888,1985,417,9BU8,22rN,55869,2401aXsJX8,2012-05-15,4103xyjOF8
70743,829051888,1985,164,6sl6,16ZO,85562,4459DgJKr7,2000-03-23,5041FPdtJ3
58907,4711105647,2015,760,9wU3,97OU,41941,1617hFZis9,1985-02-25,7447alnVo8
17918,8825384274,1970,425,2TM6,34ox,12658,3772ULaUu8,1992-09-24,1790szHxe9
17918,8825384274,1970,165,2xM2,09FO,45607,0230dwCAE1,2022-05-27,2395RGPhO7
17918,8825384274,1970,32,1Qv9,72WS,11455,9892cohNj4,1999-10-23,3414CVauk3
52209,9483327660,2002,301,5pB2,00WU,21468,8234uDIjH7,2010-01-03,5833iMTOA4
2913,8508130957,2004,246,5xu4,92yu,24667,6795QKuUW5,1982-05-23,1497QsLqH8
43479,6805845392,1997,145,2XP9,96HW,47875,5907lGgyO0,2022-10-20,6955gIuSR1
39746,2396309033,2007,439,1Ek3,83sb,21664,1883eCrxU4,2022-11-14,3645GXvRr4
39746,2396309033,2007,45,5vq6,15jN,50609,3075eUnQG0,1991-08-03,2670nmEis5
36571,454010278,1989,359,8qQ2,26vu,14623,7285iIDHA0,2006-10-19,4632TiglV6
36571,454010278,1989,783,5ON6,87qt,66292,0871MUKsK6,2001-06-18,5277jwvsn4
55017,2954654327,1994,391,9PD1,29kX,16190,6375EdBDU1,1975-02-24,6365ESLCX7
44853,2702982622,1992,362,4iy9,68eV,27846,9301AKcIJ0,1990-12-29,9861rBIeb9
44853,2702982622,1992,526,9yD3,04wB,2996,6107sTOGS6,1990-03-22,0857NWFei9
53838,8379512317,1975,745,0QM5,51Cx,7394,2512UaHvH5,1971-10-29,1693CirQw7
78324,4727375662,1988,949,8zx4,57oH,50516,1186yUHMW2,1980-07-06,5928CYHTr8
78324,4727375662,1988,572,2YJ5,17JW,89884,7889eSygq6,1978-11-23,1843bXkkU5
78324,4727375662,1988,910,0zg5,04nA,94581,4125xVYbO1,1981-03-25,9316obHyM8
19304,9783696328,2003,910,3mh8,96Cj,51909,7619KLAdt4,2022-06-19,4187UkneQ6
19304,9783696328,2003,664,2Cn3,69An,7530,0221PklYZ3,2012-01-21,9317akOSo3
43300,9233790111,1971,14,6gC8,50sQ,35051,7806PLjDw7,2001-07-26,8190TOffv6
43300,9233790111,1971,640,5Vp5,93PV,31113,5282JOIRq8,1998-03-26,0582iLYmO3
25499,4845318969,2001,80,7kx9,46oQ,96985,0438EZXPv2,2013-11-07,4021kuUQq5
25499,4845318969,2001,503,0jD6,12aC,26244,4906RiEwG0,1976-03-08,6472tqNih6
7742,1301972075,1982,322,1Qh0,46Mj,38757,2435diInY4,2000-09-09,6117ecHck7
81442,1516428019,1994,384,3XV0,92fd,76321,3603llstw3,1982-06-07,7099fstTM9
81442,1516428019,1994,306,5jK2,74yZ,87030,6101EwyWc5,1998-10-20,2143koEOb8
81442,1516428019,1994,507,0LE2,93Qu,26597,6146xcAoq1,1978-11-13,3494NlcBP8
24006,3447791245,1982,398,5wk6,33iE,10677,8465BCFyO6,1971-12-31,8426eLypu7
24006,3447791245,1982,488,7cw1,22Mu,88049,1563pNycF0,1978-05-17,6017YkBZi3
21956,5500643267,1985,880,5ju1,37Nj,74406,3756qAJdm0,1997-05-26,9205perNL5
21956,5500643267,1985,93,7RS0,93fm,59963,2704lhrWg5,1972-12-11,5301bBTeY6
21956,5500643267,1985,55,2ek4,01ui,97419,6063LcwGP0,2001-12-16,5944rTgUZ9
26751,9910996970,2015,526,4Nf2,13aT,87246,5577TZQDy2,2006-09-06,8114Titrh3
26751,9910996970,2015,62,9Nn9,49rd,8070,0824qbvfl4,2014-09-05,2216yIEJo9
26751,9910996970,2015,503,1ZX0,57nt,75368,1576tsHNj5,1988-10-06,6835Newpu0
20459,31147648,1974,125,0Vb3,18fp,10942,8400eLcMU2,1975-04-29,6101Xehjq5
20459,31147648,1974,220,1cg1,50pM,46986,2104ImzVf5,1993-11-05,7715tdbDB0
6074,7186463502,2015,288,3CG0,84Pg,24934,5497Wgylo1,2001-10-07,8072Iobvk5
94012,2805893468,2016,408,5kK2,84lG,3052,2205pMVzc3,1986-04-28,5179nGhOJ3
49464,3811137231,1996,24,2Ns3,09is,36587,4084rlCRI8,1983-04-03,8513LgeyQ7
66909,4669090587,2006,537,7EG1,01OH,67932,8984UCEEu1,1970-05-17,9310TXoiA9
66909,4669090587,2006,21,2RE2,21HB,12028,5913SWxlb3,1982-11-04,7086aWucM1
82433,2431400258,1979,326,6xe0,37ed,10490,5365LXyal2,2018-05-08,8850emQEi7
82433,2431400258,1979,89,6oR2,73Hh,40107,0755wWepm9,1985-08-27,4844togIS4
82433,2431400258,1979,639,3xw9,65ze,94302,1683aNnms4,1997-10-16,9284UBDIl6
18917,9900265469,1973,454,3lk0,07tb,42791,2550SwRCs5,1997-05-22,2224PuuxQ2
18917,9900265469,1973,224,5Vc3,76gJ,18349,2237auuKJ7,1983-10-06,9725SfKNC2
18917,9900265469,1973,287,0Cn6,72cO,83001,7400JVTrN9,1980-04-19,0705Ajpzx3
7097,5225447329,2022,345,7qI7,30Fn,34977,1467tDCUe8,2013-08-08,5927CLJXi8
7097,5225447329,2022,862,4eT8,73cU,11945,9712XXtwO4,2007-06-09,2622xmPyT7
50694,8665498556,1995,109,0XJ0,57AJ,45597,5474vDAif8,1972-02-17,1744KRcvj7
4941,3252339431,2009,536,3yQ4,51YQ,24139,0262mzBxD0,1988-10-02,4819hysgW8
4941,3252339431,2009,515,1Ms9,05tY,21022,9705HEMSl5,2018-07-19,4025MmkVf5
54976,8127786895,1998,385,2vJ5,78Ge,12696,1695AVqwS7,1980-07-24,8479OSAym3
87636,5858163021,1989,740,3Fu4,43vV,20976,5541WLsTU5,1988-08-09,5495bFygB4
87636,5858163021,1989,205,4jz4,49WS,82651,0599LFQEg5,1987-11-29,5151ioxiX5
87636,5858163021,1989,410,5AB3,99wZ,33475,7609yBcxv4,2012-09-19,6136rYpre4
90228,6968151813,1997,445,0UD0,43pC,86172,8462UQBEs3,1986-06-09,0132EXosb0
90228,6968151813,1997,389,3Wb9,07MZ,56548,9794bhdPV6,1982-02-01,5313VuDrZ8
78345,2791561013,2005,822,8dx0,15zV,22844,0996mLHyw0,2003-02-03,9643DWuny0
78345,2791561013,2005,379,2Dt4,57Ip,48427,2434DNDui3,2005-09-05,5210qptxX2
78345,2791561013,2005,385,5ME7,69Qa,65288,1638hmkNS9,2021-06-23,7091ywoMy4
90690,3503230512,1980,112,3aW7,94YJ,35101,8721ClNTq9,1999-04-22,1027yCqQM1
3554,5936539015,2023,202,5Nt9,40IO,20205,3404EkVzL2,1978-01-09,1877rKVRx5
63672,6621623413,1976,404,6In6,96xk,27379,0037yeGYv8,1987-11-24,2562wjJAv1
41310,535368245,1981,446,1eM2,64Ld,15962,1049bwBjY1,2013-06-24,8630HxTHK5
41310,535368245,1981,75,8DC4,15aL,54310,2525eKAfK4,2014-01-15,0088fVJjj4
48578,7610598085,2023,885,3iR0,27qI,96250,6019AbPOd8,1994-03-08,6518WYtgh3
38767,2319152124,1997,151,0gn5,85JK,68126,5789GijSF9,2010-02-06,6229xaXbT9
38767,2319152124,1997,674,3HZ0,80IU,94098,4860ZnxbN1,1981-09-02,7698kQCTp6
15839,878711285,2022,120,8VH0,95HU,25371,2037HfZGr9,2017-12-13,5514ejdan5
13867,8793469766,1989,76,0OW6,34Kn,59570,3749VlcNA6,2007-03-09,7072vSBLR9
21052,8932568129,1998,957,9DN4,06WZ,84183,4142aaDzS4,2006-10-20,9335ZEAEa9
21052,8932568129,1998,278,8EW6,29eF,39582,2601Bhpnv6,2022-12-14,2146vFCyg2
27322,5576833173,1997,38,9EB8,30Ms,81395,9403yoLWM7,2013-01-12,4435GHMoa2
27322,5576833173,1997,360,2JW1,27hC,57142,5250dLUep9,2023-10-02,4111QvRqk0
94365,8183880195,2009,834,1LH6,40YO,71541,7809mRwOY6,2002-10-12,8891DKMWY0
43877,848768694,1998,491,5sn9,43Ua,31157,1810KyZiJ3,1988-04-28,7125XIVnh7
43877,848768694,1998,553,7Ry2,96qk,89522,9265Lfxxo9,1998-04-08,6133mjfVD2
95392,1653276984,2015,128,5Cb0,27cJ,7547,6425tIJhs6,1970-03-07,3708kIbbu5
15523,1970674765,2016,550,8VT5,76Ko,48199,2166SLfrv7,1994-09-11,6283GEQLZ9
15523,1970674765,2016,433,5VV9,51ws,18144,3317dxhHC6,1991-10-25,0338sbhLx2
15523,1970674765,2016,331,8Zt7,64on,33819,0709YPVmP4,2010-02-21,4259bKVfV6
15870,6784840997,2018,667,9Pj7,78Kb,88659,3360VrtRH5,1998-11-14,3498GoHUZ6
15870,6784840997,2018,370,3XS5,37rE,35212,2340XuozG1,2020-11-18,4187Iytuk2
15870,6784840997,2018,281,5Gd6,09Wp,44894,0673MHhYt2,1975-07-01,5917qNOhg7
14871,6154716693,1990,650,5eW9,68Ee,16001,1468FqNPY5,1974-09-13,6138Tcklw0
14871,6154716693,1990,21,1hg7,31Wq,26822,5126ozyle3,2011-08-05,2877nZhSH2
14871,6154716693,1990,391,3oX9,57nD,96292,3211xdksC9,2009-03-03,3983lKOXX4
42325,3817509213,2014,801,5vx8,54Al,94565,7107rkRhC1,1990-02-28,5002dHkBX6
35738,2242836613,1975,604,0AL5,25fe,15149,4945JRnSt1,1990-08-04,4998bSjAK1
35738,2242836613,1975,468,5TZ9,34ay,62994,9027aZoSI4,1981-02-21,4920vgqhm9
35738,2242836613,1975,116,3sZ7,56IT,9940,6540YsfHf2,1993-02-05,2734jHsDY4
66178,1176595983,2021,888,9kx4,96Bd,18052,8383CrIUO4,1997-01-17,4114QSFmJ4
40515,4886884120,2003,595,9XW0,59uT,41547,2086HVdnF4,2011-12-07,5129UuuLY6
40515,4886884120,2003,535,3WP9,86ZH,63167,3160sojAd1,2015-09-01,6078yejFE1
73140,1666454967,1989,303,7UQ6,76dE,95984,0703ewBmF0,2010-04-03,3872WtTXv8
73140,1666454967,1989,833,6uC1,09gV,94381,8114DImyS1,2011-06-25,7956lUiLQ1
73140,1666454967,1989,482,2lU7,87qw,38757,9342aNtUg7,1982-09-23,4877RNzBm7
63385,5032941731,1972,832,3Nb7,72JK,33892,3988NZueq0,2011-09-13,1752IoGUh2
82098,8237194409,2004,367,7Zu8,35rR,83531,6646NyImh9,1993-04-16,6292Nmxzn3
82098,8237194409,2004,408,3Gv5,11Wd,35435,2133StFpk9,2010-05-03,1273pPxeY2
82098,8237194409,2004,318,3oH9,27BP,92646,8723DuqWr1,1999-08-16,3460MMzEj7
94123,3716721297,2024,455,4Rk1,57aa,94778,4553VMhZG9,1977-10-29,1856LfJFE9
51691,3764388820,2019,203,9Jz4,93qe,57668,8186TgsxM4,1986-03-10,0900JPvwH4
96255,4697289485,1971,900,9TX4,88et,50370,8566uMFOi1,2023-10-19,3889ipmQA0
96255,4697289485,1971,398,3br1,15FO,61603,3763BRGUM1,1979-11-26,9673HFFXT6
99873,1388095712,2015,281,5ST8,35Dc,13139,9590BAneT7,2012-03-31,2270SKOEa7
99873,1388095712,2015,860,1wO0,56CN,24970,2244nZtyO3,1970-02-27,8224HpwBT6
46626,1916037219,2017,156,7yQ9,53ZT,73698,5279YQkpi0,1983-04-28,8962CUcRA6
46626,1916037219,2017,817,5UJ7,60py,26245,3355GHNeN5,2002-08-11,8241IkOBa0
34509,9253469872,2020,500,0Ne0,94mr,71655,0903ZERDC2,2022-03-05,0262udHrP7
34509,9253469872,2020,927,5HX8,91SV,49212,6724HhjMK8,2003-03-19,1035whkHP5
90439,815723311,2018,576,4ol8,28YU,24618,8911ESSZE5,1987-06-19,1570KLthh2
90439,815723311,2018,816,8OZ9,16PI,88545,1482Qayap7,2008-12-23,2944GUBMY9
90439,815723311,2018,769,8XL1,39gQ,4439,4563VtVes3,1998-02-08,3222dYqAH7
56230,4385330251,2016,122,1nZ0,27Iq,33171,6470bboyZ9,2016-01-04,5179BjOLy9
69968,263328531,2019,893,1YS3,47sl,57548,9377Lmgsk6,1991-06-08,9551TaOsw1
93996,2124043915,2020,689,1Pg1,34Do,23620,6819vIEXQ6,2023-03-09,3821OBmHy8
93996,2124043915,2020,842,9wK3,14aJ,15888,7600iQTTr1,1994-07-04,1944flaiV4
93996,2124043915,2020,981,1Tc3,13Ek,68827,1812lqNlc1,1991-07-13,3288wjdMX2
64845,4808443983,2023,169,8vG4,93uN,58185,4535OctlA6,1978-10-05,4737LwXRb6
64845,4808443983,2023,963,6Th5,71Ch,75022,7898XnVlk3,1997-04-29,4130dyHEL8
96517,1774712480,1980,564,0nO9,08sg,79570,5380TnbHh8,1998-11-17,8156ihwQb3
96517,1774712480,1980,335,4Wb7,54Rw,2257,1294ThdWz6,1978-02-06,1720lJmun9
11704,5968919432,1986,660,8gW3,98Jz,53851,5809GpzFf0,2007-02-10,1126nVQlJ3
11704,5968919432,1986,627,5fG8,92Vb,26803,2593wJSbL4,1986-02-28,6971AYUBy8
11704,5968919432,1986,179,6PF6,42ay,15820,3277eLnxP4,1970-05-17,3454BDYOP9
35154,5149591122,2010,131,2is3,83Qs,17343,8542idLyy8,2002-02-28,7816NVAhW3
