CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,CustomerNo,ClearingDoc,ClearingDate,AllocationNo
10201,7409962389,2020,334,2bf9,06mv,35175,0324JaLwP0,2019-01-06,2775bayux3
10201,7409962389,2020,657,5UO6,94fw,31380,4519Ihekx2,1986-05-11,4017tFVoa7
52324,1521621011,1992,334,7rp2,24Ap,44806,2521NelES3,1997-01-21,5961XybDO9
52324,1521621011,1992,439,8xh1,41Dr,92995,0833ITgoC5,1992-05-31,5513RDjqP4
52324,1521621011,1992,553,1lW1,92iI,97735,9795tMgPm6,2024-01-23,6532YCXOc5
78503,9350154638,1983,784,4LO6,59PH,86744,5446PTnWs6,1990-12-04,1663VOgdV8
72554,3775276886,1981,887,0mh4,39aR,1797,0495tGfcb4,2014-07-31,7119TGiJs9
72554,3775276886,1981,352,9AL2,83SS,41436,8311klyzx9,2002-09-30,0157Ibiqf6
72554,3775276886,1981,670,3qK1,50Cw,77855,0798zILHG1,2018-06-26,2487aLayd5
65780,3283626541,1977,979,2KJ2,60jl,49696,1941VzUMD1,1999-05-10,2593ppHIM5
65780,3283626541,1977,769,8az3,50VN,48862,6396nPpzH3,2016-12-08,6883rlQpA7
8521,3353830338,2020,33,1GL5,91ZD,45227,1275gQSOu8,1977-05-03,4813PfWbr8
8521,3353830338,2020,881,7qZ3,86WD,61315,9524ouGOI7,2001-05-06,2438VLbjK8
8521,3353830338,2020,432,6yF8,52Qw,49205,7006aSdnW5,2023-09-04,9155UqGdB2
14846,8144734626,2000,555,0pb4,59Ro,22323,5829TCKLK9,1994-03-14,3085rRWBS0
14846,8144734626,2000,345,0Tc3,68Ke,48141,7985jVUiw8,1986-02-18,3618dfEKI9
33140,49754876,1986,394,3hP0,39Ns,30232,7017fREGU5,1981-11-25,8798LiREN2
33140,49754876,1986,912,7JE5,07kN,94284,9444uUnpD2,2003-06-28,6168EnDCH9
33140,49754876,1986,152,5NL6,09Bg,40142,9608IVBjw3,2003-12-23,1958ZFTEV8
86460,4495461381,1987,776,0QW1,13ds,10179,7422NDUxd8,1996-12-11,5683lLMdd2
86460,4495461381,1987,655,8nX1,86uj,48754,5984OMqaA6,2017-04-30,7085iJDhQ0
41763,1409898237,1998,714,6Vx4,03Yf,87886,1834HMiYC9,2003-11-09,5815SKSuR6
41763,1409898237,1998,324,6zC9,52pV,27416,0225AuvmE0,1977-10-31,1296rjVoh6
41763,1409898237,1998,145,7Fv7,90kh,72893,7503KNDoo3,2022-07-30,4226SxasY6
84947,4662914262,2000,212,7zI4,41wW,13524,3220taMbO7,2017-03-10,2460XJyyM7
30152,8467957712,1992,726,4fV7,99BD,97785,9642yOrQp3,1978-06-01,5435krZBK9
71371,7750165234,1989,284,2Ds7,71TI,11113,6280UpLoJ2,1982-08-22,5941Zcfmq7
27623,9914385833,1998,188,7uq9,73Gy,11525,0895cFXtG7,2007-10-07,3418wenPg6
27623,9914385833,1998,597,6XJ1,36pX,83880,7919xtfvD0,1973-01-06,7755LHvaD7
59553,1598442785,1987,896,7ci0,36GA,7457,2532niFDP3,1999-10-26,4069RUMnu6
13228,9849314202,1971,962,6Kv4,26vL,2462,1771vGaSn9,2016-06-11,1091YeTiJ0
13228,9849314202,1971,625,0cR4,35eh,49876,6635djhHq4,1990-10-08,6183FNPuZ5
13228,9849314202,1971,15,3gM0,92yw,24854,2707CxiQd3,1973-07-21,1035tZnUm8
31866,2479592624,1977,598,3cJ1,14Xs,72111,8112vynmO8,1972-09-25,3673HJMTd9
31866,2479592624,1977,75,0Xh2,38Ad,33289,7185qUxTr0,2001-05-04,6023luzKr6
31866,2479592624,1977,728,4OH6,14xz,29658,7098pLzgm6,2004-06-06,4045kMhss2
47054,1425424992,1977,896,6MG0,11UM,32656,0708sEYtl2,1983-05-22,8070dXXYo1
49311,7734517417,2010,504,2XF2,48wr,90955,4241MxZsv0,2020-03-21,4247ZFLWk3
49311,7734517417,2010,1,6Ec8,63iV,67484,7562QVKbL4,2014-10-21,9334WPsQl8
96870,4315995402,2006,441,4sr8,03FY,43948,4569CaIbg1,1973-09-10,4552RyxeC0
96870,4315995402,2006,620,5iD0,28Cn,74955,7681hvzlo3,1980-03-21,7609TrrDj8
99799,260246657,2001,597,1MH8,60ga,97934,6175IUrtu2,1978-10-31,2106qNxwu9
99799,260246657,2001,840,5Gk2,19qd,66079,8275Dmjkh6,2000-06-05,0241CQpeW1
99799,260246657,2001,601,6VJ3,43Wx,66290,3731SmbpI5,1974-06-06,3331Dykhv6
56928,4835807459,1975,99,1sW7,40OL,62149,0348JqxAl5,1999-04-08,1631VmQCQ8
56928,4835807459,1975,445,5IG4,04Br,16622,0629myZEt2,1971-11-26,6538TzYZR2
4788,8130386353,1979,627,1qM1,94pQ,12224,3307EHYNA1,1981-10-10,9768Ptdqo8
4788,8130386353,1979,807,2mi7,64db,43621,7535hVehM4,1971-07-15,5566NAVZs0
4788,8130386353,1979,963,3BA2,54CR,44872,8708eKdPO6,1994-01-20,9610cGHAp4
96288,8319668428,1976,81,2Qy9,05wG,33157,6577NCibb1,2005-06-18,8530plXnR0
96288,8319668428,1976,85,3nS4,24iw,92575,2541VyWaE8,2019-05-01,3301ZiTES2
96288,8319668428,1976,854,3gY0,58gU,64716,2019dhjEF5,1988-06-12,4242NjXtK1
16041,6477788719,2020,685,6eS8,87Em,69373,9948xlQeU8,2009-12-02,2489AcZiy6
16041,6477788719,2020,462,3yw2,85jm,95784,2970MwFVq5,1995-10-07,4316DwCRA2
26794,8917994379,1989,136,2AL5,79sR,65962,1378xufwK7,1980-10-12,5743nHuaO1
12855,1070485469,2011,741,2ia8,97yc,76473,4607sGtPh1,2013-07-20,8057CGsEd2
21885,8614905929,2012,634,8RK4,04NZ,34269,2702hlLje6,1998-02-11,7817UIHul3
21885,8614905929,2012,662,7qV6,38kS,34280,5231qvUwF4,2022-04-20,5495Fpujf8
30306,2586202067,2020,809,8lN2,73KS,87309,6916VJnfu0,2012-11-18,2724pAgGA9
30306,2586202067,2020,16,5AX1,99GF,76603,1026etDcP6,2022-02-09,3811Jbaav2
30306,2586202067,2020,117,2oZ3,18dq,16692,4342IxMmk4,2007-09-01,0478DOQmr0
61584,3611598869,1987,79,3WI2,81vt,35415,1522zeBgZ9,2000-01-28,4252IMiSt8
61584,3611598869,1987,987,0KC9,60xd,27303,6433EvYWC6,1980-12-05,0504qHvLj8
61584,3611598869,1987,665,9SN6,21OM,41683,1764Okrhr0,1987-04-07,7367gJWxq3
55726,9893438556,2010,96,9uj9,21UM,54597,1272ltzET2,1991-12-22,5159zHxdU8
55726,9893438556,2010,837,6Zz5,41mu,66322,5834KwbAZ7,2023-06-27,5720LmFiS4
90463,8470290684,1970,703,3uS7,97zS,18569,5252nwgxL6,1983-05-30,8899YOZTz0
90463,8470290684,1970,608,3sk1,22mk,58233,2143lKgoK1,1979-07-25,6807nPbSR4
90463,8470290684,1970,321,0HF3,32Yb,91097,0355HuQmJ5,1976-05-10,6565QjwAd2
90250,4836682489,1988,420,1Pi1,34Qw,68047,5733MemIq6,1971-07-29,5012mxlEq6
49785,217807789,1994,190,2Pj5,38kj,5966,8435AiGSe3,1977-03-10,0554SxOeC6
52484,527086328,1994,517,7Uy7,46Zn,1856,6566WWDbw2,2015-05-18,3410oTEwQ0
52484,527086328,1994,351,9OZ6,34jC,2588,6748PEbDE3,1978-06-24,2057vgveL0
52484,527086328,1994,973,7lp8,77Na,51728,0942uXKeV2,1974-11-13,9689fJLwS6
67833,5336229957,2015,96,2oA3,93HH,58258,2253vNgIu2,1981-12-02,4138GQkxh2
67833,5336229957,2015,712,2jf3,91Lw,22222,8062IJdYI5,2018-09-16,1125oLzYt5
26739,4397174969,2022,80,7UI5,78mg,32472,3833Srmip5,1996-04-07,4856dHzjG4
26739,4397174969,2022,793,4kd0,95IP,12307,0088zmMxC1,2022-07-06,6849uOlxr3
4595,9244295107,1975,697,3ZU9,44GI,66433,2206QarMX6,1992-07-17,6419iJvAa8
87071,2864324061,1986,865,1LE0,91Ps,59850,9602rCXxW3,1990-02-17,2779wKhXS1
87071,2864324061,1986,225,1PV7,65zR,91261,1008tnlVE8,2011-12-26,7600CTlbM2
87071,2864324061,1986,79,0Xq8,34yK,80726,6782iIrgZ3,2008-07-13,0616eVJyl3
95545,9547285909,2004,953,8yj8,34nT,69200,2779hqlIT2,1988-10-14,7834EcBwX1
95545,9547285909,2004,700,5xy0,19TC,81266,3782FeoJm0,2021-06-06,3268VYhOp1
95545,9547285909,2004,657,8TM3,52hR,39918,0263plEGZ4,2007-04-30,4963TzpLi6
55116,6266456034,1975,416,1sF8,98EG,72641,3175fIhwA8,1972-10-30,9450TtDHg8
22282,4916627888,1988,392,1jF3,38qJ,84439,4268Xlawa8,1982-11-21,0636WxPOw8
62518,2523906962,2024,650,3pn4,81EE,1146,5186TXlSQ2,1973-01-17,7384UWWVA0
25467,652184785,2022,160,9YH1,84Uu,9079,9074ctsIL6,1986-06-05,7541ETisv3
78900,6793070644,2005,974,2Zw9,43ZD,58885,6157RjthK2,2019-09-29,1488LCRft1
78900,6793070644,2005,135,0GW2,81Rk,58569,1385AKoxr3,1995-08-27,0906yENfU6
78900,6793070644,2005,387,6El1,25Iu,69885,9946GlAgy2,2001-12-03,4381aRTqD0
36585,1585936690,2000,823,1gS6,04WO,45750,7208SbFQo5,2000-05-05,6876KnIUq6
36585,1585936690,2000,606,1kW8,43Ie,58611,7162aiTuU6,1975-03-03,5496iUhNG2
36585,1585936690,2000,705,3Po5,71jZ,97807,3389woIte0,2016-09-10,9508NOWfy3
26539,4015400527,1989,522,9Rw5,10Vs,45087,2483fqOoV3,1982-01-28,1173coKow5
26539,4015400527,1989,779,4It2,24GJ,17064,8585wwLcj6,1994-08-02,6780Bieef4
9610,6173562298,1989,404,1eY1,55Fz,65244,5236dgXTU7,2006-05-09,2133qAaKb1
9610,6173562298,1989,265,2CN5,06aX,8577,4334gYnPu9,1985-06-16,4363ZNEyX2
9610,6173562298,1989,646,9Kd3,11gQ,73480,3071ZgKJW4,1993-07-11,7745woSZY6
19082,2739715998,2001,215,9LZ2,99LA,7688,1399aIscS4,1990-09-04,1784rklRf2
19082,2739715998,2001,720,1Mu1,69HD,94153,3659dQMhA1,1992-11-21,3156pTZkW9
59095,3704420018,2019,12,0JV9,93Eu,36561,5466xbRra9,2001-08-14,3373IWSBP6
59095,3704420018,2019,95,1Tw2,81pt,25815,0542bNYUh9,1992-11-06,4999HIUOD0
95575,7650303341,2017,591,8UE3,22bi,67425,8772BFeor0,2021-10-09,7647bzFiw2
18353,1829505168,1975,652,0Uv9,71ov,61294,4962Ttbwq4,1977-12-17,6976cpvDt9
18353,1829505168,1975,143,9YC7,37AH,84775,3204wnmdp2,2005-07-14,3513EmGtD3
18353,1829505168,1975,583,8ft9,63kw,31407,6953fOHkf4,1982-04-14,5234iCUhO2
17031,1510493904,2011,182,6sD4,54kE,31543,7311VYxtd8,1980-11-23,6380jodCz3
17031,1510493904,2011,686,5CT1,59vr,35402,7249NJAap4,1978-11-10,8047KiBCQ6
26489,8541245921,2022,170,6Sq9,29fQ,68455,1316xfmsx0,1973-01-31,1882zWtPr6
26489,8541245921,2022,778,3Nj8,76Hy,17210,4040ooYVv0,1993-04-24,6881Uddiq2
26489,8541245921,2022,617,6yP6,82qI,27624,1223GJrLt9,1993-05-17,4385nPMRa5
16601,5156783304,1984,392,5BS3,66lr,90949,9797hgcVp7,1998-05-04,3127TeTbT1
16601,5156783304,1984,824,6rJ5,46OF,49730,4856fnwOb6,2010-09-14,8591yAepi5
87156,216580696,1975,353,4Om6,02mc,80105,1661Bdnlv0,1996-07-31,2656XTKaJ7
87156,216580696,1975,495,1tu8,08OQ,91385,7869FqfBk3,2014-09-24,6878sJMQW1
87156,216580696,1975,100,1bj0,51uv,15238,1616OrcVg2,1998-11-25,9184DeELw0
28644,2850078057,1972,139,5hP0,19Ly,75522,1897fqFmE6,1999-05-15,1497LkicH6
28644,2850078057,1972,533,9de4,55vG,65873,8541MamLs2,1971-10-03,3618EhDVj5
28644,2850078057,1972,141,3ow6,82km,41553,8864AsuZg6,1987-03-08,0962axDUr3
60510,1357326239,1993,624,8JK2,51wR,96313,0665eUlgV9,2015-08-11,0354SKkeY6
60510,1357326239,1993,355,5LR8,51ne,25754,6711rUyYj4,2009-12-10,5619PlRYr8
60510,1357326239,1993,286,7dd0,65vr,21235,8642brWZE0,1976-08-26,9053xKBtn0
57638,6667313810,2005,467,9Qv7,53eF,69491,3856IdWYj3,1971-02-08,5884vSOVY3
57638,6667313810,2005,284,5Ap0,92gF,533,4998zbUFQ5,1993-09-23,2541QnLRs0
42239,4798677769,1993,332,3IR7,75ne,58991,0573lDGvB0,1970-09-30,5907SpAGU4
9110,7441105795,2011,321,4LC9,74TP,79493,0495XEiKl1,2005-09-20,5266LBWNa6
9110,7441105795,2011,201,8ya2,31BI,21130,5460ohnRY3,1989-04-07,9506WbXSL8
65758,6040471956,2001,718,5Ac5,20as,67992,1158MSUbS4,1992-12-22,2287tMCNw4
65758,6040471956,2001,804,5Fa9,00TQ,27429,8397JCmsx2,1977-01-01,5433NuEjb0
56179,5107013853,2015,406,7yv3,29eX,56449,0609YSXcY6,1994-06-25,2468tOrbA3
51696,4248329888,1985,438,6Oz8,21LA,73605,5245qeewm1,2022-05-24,8511QcSZQ9
51696,4248329888,1985,688,8Xt5,41nW,91995,2408cwyzf6,1977-03-22,8050mrlga1
30402,9435569452,1973,433,7Yo8,23Dp,36311,9464asIgk9,2014-12-18,3962lzTLf9
30402,9435569452,1973,455,6xZ8,01uF,39094,2432NzZJd0,1987-02-18,4121IfUwG1
9317,4563427461,2019,976,0to2,53oq,31882,8762AVKjk6,1994-05-20,1409TImZv5
9317,4563427461,2019,484,0eJ3,81uz,73467,2054LqqlC9,2002-08-04,7952rxRMh3
9317,4563427461,2019,812,2NB8,81yc,79726,9163oMmeJ7,1988-09-03,1039gSIUj0
42017,3519569389,2015,108,4sJ6,23NN,47516,0824NbbbY2,1975-04-14,6535Wvbox0
42017,3519569389,2015,929,8Ft8,31rc,51649,3795dFjDj6,1989-03-13,1613SwkJJ1
42017,3519569389,2015,569,5rD7,78XS,34831,0670grGeb6,1980-04-04,3887foRUQ7
66908,4842857572,1988,596,7mb3,65zZ,64201,2545Fsaxs8,2003-02-22,8963OzsSS9
41549,9243404327,2015,540,7Nh7,43rF,32533,7901dtdMt9,2002-12-26,3203Uejnx6
41549,9243404327,2015,733,0Tm8,95Kf,56541,8249xQxPV0,1990-05-22,1516Vyoza6
41549,9243404327,2015,147,6nd8,83ci,78859,5230XVDdT3,2023-12-08,5076FvDci7
78035,4251684754,1978,639,0PY6,12tI,71550,5283RYJNc0,2007-02-21,3983xiREP8
78035,4251684754,1978,755,2Sn1,26Nl,76950,9571tXhnt5,1983-11-11,3481VxetK9
78035,4251684754,1978,939,5QC2,38vc,91577,9143AbUAp8,1980-07-22,8116RNjhn5
57323,7967236762,2011,564,4mz9,46qV,42885,7086ZWVzv4,1993-07-01,6865WoUmS1
57323,7967236762,2011,737,9JJ9,69DE,32580,8929jlQgq7,1976-03-25,8291KuJGh6
57323,7967236762,2011,22,8JB1,19Eh,24645,1351CxewQ0,1995-09-06,3530wVNvh5
36378,9776788470,1984,306,9Vd1,71ko,67566,9748cYogF4,1994-08-29,2767hZYxM2
58419,251599124,2000,401,9gf3,27YZ,84463,1599MXnTO7,1990-01-03,5179ApJDA5
58419,251599124,2000,728,9yF6,41dA,66389,1947cdkPv6,1973-08-09,0222LmqGv9
58419,251599124,2000,781,2Yn9,82ca,17688,7248dsWkW2,2012-04-30,0326AaDTH1
97406,5824850885,2006,28,3Nd6,57pm,39939,8885OPVih9,2008-02-18,9381voMzG4
97406,5824850885,2006,831,0Qq1,77BU,56621,0347yvwDF5,1995-07-17,0734BSBLh9
45818,6039029355,1987,884,0ig5,82fj,88265,5311RwLAB2,1979-01-15,2673JVISz5
45818,6039029355,1987,982,9Sj2,32Gd,77604,6077UGRby3,1975-11-25,3157pCltI9
50464,5187075649,2018,422,2Nk4,44Gf,66171,2532vlRQN7,1972-07-09,3682chHjJ8
50464,5187075649,2018,950,9MZ9,38GX,78757,1671uQZYi1,2016-04-26,9163sXGjI7
50464,5187075649,2018,576,2ng3,98pV,76913,2517fMMxk3,2020-05-28,3876LUurq7
69032,4658582344,1979,985,6FI7,14ed,16116,6091OUpEm1,2012-06-24,9354mHPMl4
69032,4658582344,1979,450,9Wr8,40Bo,10090,2504QAhEK8,1983-10-25,7657psAAt6
69032,4658582344,1979,377,2fs0,72xU,16845,0909hYqyw2,2004-06-24,4393EwhsW2
41777,6477596884,1993,614,0lh2,50xp,89374,5955PzZBM4,1986-07-02,2728MgZjX2
41777,6477596884,1993,962,1dy8,31tk,58496,0487CuJNF1,1990-12-23,4194gwfAL5
87097,4216472892,1999,299,5aD4,14RW,8594,0991tTsGY8,2017-02-28,1159KIQAc8
87097,4216472892,1999,590,9Vh1,47lM,39061,6058QgDqV8,1999-05-31,4056ctqmq8
19251,1295952034,2018,181,0mQ4,46Xr,48127,1741BtSbG9,2002-03-19,6702fomVC3
19251,1295952034,2018,119,3ys8,93Mn,53921,0005TfSfW3,2005-03-09,2278vZEEL9
51397,7406357897,1987,314,5xA4,65Se,66574,2015dcMjG0,2022-03-20,7824vhAMk8
51397,7406357897,1987,517,8Ig5,42Le,64980,3213MKRgk1,1977-04-21,9141YwjTf7
1357,3727570158,2021,725,8pZ4,71bZ,3713,2628ptesT4,1974-06-16,9981purKb4
1357,3727570158,2021,452,5pB1,41kP,46483,5262ldrCW7,2016-05-31,1625RmktO7
1357,3727570158,2021,933,0bD5,04Vl,78380,5714bMBGE9,1983-01-11,8112gTdWI1
81944,1606829477,2020,613,4Cs4,05Ul,57154,0195QsCTO7,1986-08-14,8319RzsRV4
74812,1121091526,1973,306,6nk5,17hw,29974,0298YipFI1,2020-06-16,2553freZR3
74812,1121091526,1973,118,1HL9,90nR,68369,3651Uzgvx3,2005-03-19,3931NHqdi6
74812,1121091526,1973,245,1Vz3,35yc,41179,1062OuxsJ7,2016-07-04,4390AlVkT0
23235,1325684481,2021,870,4KD7,80eG,59089,1399LTjHr5,1989-01-15,2886ARWAJ0
23235,1325684481,2021,672,2nv2,35No,63741,0144eCXBa8,1981-06-02,0801BIKoC1
36020,9941519029,2021,96,0fG4,07eL,40009,0615WWCaj2,1971-04-22,6335FfWAL6
36020,9941519029,2021,697,9KB0,84xj,73796,1103MQKFV2,1989-02-25,2878YbeeT9
37892,7081517658,2010,655,3zL7,50jD,60011,8853otNvL8,2022-05-24,1026FIYvx7
37892,7081517658,2010,408,9zP7,30Mj,5325,0868qyPWW4,2016-03-16,3684sZWii2
9031,7518036207,2001,124,7dF7,73Ro,69693,3546JHpYe8,1980-07-28,3424xbuQB4
61209,3348606967,1970,705,8Py9,68yj,57105,3562tYzTU4,1981-12-27,0291HdBLy0
61209,3348606967,1970,9,3LA8,73IT,84677,7429bCocl3,1972-09-16,1850GwXBg7
61209,3348606967,1970,793,0Wt5,83tS,58180,0400Veuoi4,2004-08-08,9762otevJ4
98042,1651035466,2004,908,8qI1,55zD,9394,4766aCZBY8,2006-08-09,8742XoHsM2
43672,8207473977,1986,462,3Zp8,76yK,37053,2666ZWHZQ5,2007-05-07,1394qvyDt6
43672,8207473977,1986,297,9yO9,18RG,93580,3537kBxDx8,2011-03-13,9399rujEQ9
43672,8207473977,1986,32,7an7,20Ij,8324,4813rUOoS1,1997-07-17,1019dWtaO1
49308,218722376,1990,115,6wA1,87DX,79444,8585FNYkE3,1975-07-31,7583pBdYJ5
49308,218722376,1990,840,4MV4,90Yj,95983,6738qEQsA9,2006-11-24,4451dMxNh8
49308,218722376,1990,88,0HP5,96RI,77184,2476sMIIL4,1987-12-27,8646WYslh9
93065,4231591494,2016,248,0EG2,55mP,5898,9414cilSq4,1994-03-17,0490PQkYN9
93065,4231591494,2016,744,4pz3,96eb,34213,7470Pzhst8,2000-04-15,5329ddZLI9
93065,4231591494,2016,55,4wt1,11jI,45708,6897UkPho4,1970-10-02,7237vaCOa4
68070,6497401256,1977,343,4Jf5,60Os,29643,4436LHNMq5,1971-08-13,6095qnpeU1
68070,6497401256,1977,383,4VC2,62Rx,11048,8644eJzaA7,1978-05-14,0881btwDH5
68070,6497401256,1977,917,8NI5,87sD,32776,4440XylRA6,2023-12-07,1282eyIvH5
36657,2040097420,1972,577,9VP8,10nB,24208,0354HpONe7,1976-01-19,4290nyhDb4
36657,2040097420,1972,493,9JJ8,92iP,4395,0741NUDHs3,1972-05-04,7955VoEWk4
57641,6463645604,1982,580,1Bf2,05pH,1542,7817MLScj3,1975-09-23,2386SrhZD6
61134,5296214344,2014,774,6Je5,20MS,77813,5104mgrfM8,2012-05-25,3629OOzdY5
61134,5296214344,2014,294,8XO0,18Xu,61626,8194GNJPP7,1985-11-23,5886FJajz5
61134,5296214344,2014,939,2gH5,50sB,36373,9954xrUHq6,1972-01-24,8575FIgSj1
68798,6568416222,1993,189,7AU6,96ct,34314,5281DUCCg9,1981-04-26,2442lIDGk9
68798,6568416222,1993,172,4YO5,31BO,84709,4811xjtsC1,2003-05-24,6587hPQlB3
70128,6743153785,1978,101,8vu7,25Wq,86944,8204vjrCq6,2018-08-26,7491EOblV3
70128,6743153785,1978,72,0bB4,23IL,81539,8493pFLoa3,1981-09-08,0080fxVeR2
70128,6743153785,1978,519,7em9,01wu,42813,4213tqOkB5,2023-05-09,9289saLxI7
86599,4436067368,1994,914,3QB1,31Tr,2005,4203UMNkv8,2014-02-10,8678YvFod1
86599,4436067368,1994,376,5Cy8,04Ml,58576,1461ZapNb5,1980-05-20,0604fosrj1
86599,4436067368,1994,48,8Mh3,42tS,16485,5290nrlzg2,1976-11-23,3059wfppQ6
72795,400304334,2018,294,8eD3,91fb,77487,8826hitTf2,2017-09-12,5220Vkfuq0
72795,400304334,2018,104,3di3,33Ul,23499,8204MhsKu8,1984-06-12,4059kQLfx1
44262,3314107103,1986,150,7bj5,16Oq,34754,3056LjQml0,2011-05-31,0721ssXZX6
44262,3314107103,1986,937,0xU7,10Ig,38709,9912EePAO4,1992-09-18,0977RJEsw3
17538,3984845912,2005,417,2zB9,37Bf,64076,9126rbwNG0,2001-03-06,2307PUoyS1
17538,3984845912,2005,211,3bI4,05DW,26789,9438cZoKC3,1998-12-29,4876bcNfx5
17538,3984845912,2005,469,1Kz7,04JW,16974,8788mXYpN2,1971-12-28,7873ytGdL5
24847,9821124918,1972,863,5pM7,03UX,17027,7524EfmoK5,1993-12-04,6115QDOME7
4827,5624754942,1974,957,1Pe7,97Ub,69658,6974ezfuK5,1977-04-06,8998RdvQl9
26257,7502763669,2009,889,5fS1,72Fs,13877,1846Xvjor3,1988-01-18,6805TokwM3
14452,9675259665,1981,505,2qD3,65ZN,17013,2841HsNhl8,2007-02-21,4381hRDNT9
14452,9675259665,1981,810,4gt2,45yk,61572,2253DPKpF7,2006-05-26,3539vCxpV2
14452,9675259665,1981,354,2ae1,44bz,97485,8619jIgdZ6,2012-05-21,5147saswg4
22204,5219177332,1975,603,4rT9,67Di,12407,2739xjspz9,1994-01-12,8872lGbbD3
87097,5381431358,1979,800,2Oe7,97cU,46728,3292VpQze2,1990-06-20,7587rMJNi8
87097,5381431358,1979,511,9qJ5,77oh,72909,5885hhdbW1,1988-10-10,9256QrJaa4
87097,5381431358,1979,810,9qz6,36xR,48220,7606FvVPz8,2024-01-09,9132HajMk1
96827,5737047251,1989,646,0ua4,61BH,7519,6410KoIvZ7,2009-07-17,0865uomFe0
96827,5737047251,1989,113,7sC1,14bQ,62916,5615IWfmc5,1984-02-17,5816zzFcu2
96827,5737047251,1989,790,5Bl5,56eS,21619,8412vKGqt7,2002-09-09,0225tbVoG8
85527,3865460506,2011,500,7YQ1,43Be,96153,7453gwpQB0,2018-05-02,1632tBnbN2
45990,2079416511,1997,806,8Xa2,46Bj,84434,3048UXeGT1,1997-12-19,1953RNEaz7
99324,7787420704,1993,120,0HW5,56BJ,81219,4795siHSf0,2019-07-11,0567TxpIj3
77793,4885955725,2007,593,6nP3,69Rj,79852,5073YMpzj4,1986-11-22,7722abRFS5
77793,4885955725,2007,134,5wk6,31lV,44117,3755ufjBY2,2022-12-07,6087OWiRH6
77793,4885955725,2007,852,7ck5,60kb,80613,7008pWEdw2,2018-10-27,5731xZotS5
29322,9692429122,2005,823,8Pe5,40kb,31018,8385LTuqt7,1976-04-15,8558MxoHj1
29322,9692429122,2005,778,8gl1,90NO,6549,4571rTURn4,1985-03-16,1638PpWMC7
29322,9692429122,2005,837,7dx4,75CW,90501,4449Sroeg5,2011-01-16,2488Jabxd2
74706,173096477,1990,51,4yA7,85Vx,95691,3237XjlYL0,1970-06-12,5330TuZWV5
99747,7883722767,1999,25,4kB0,30rd,52441,4460XvZIL4,2000-03-18,2639qxLMz8
9380,1386907808,2022,477,2xn5,06AK,33275,9292HJRYa8,1992-08-08,9810XZJwv4
23102,5797712592,2009,828,5SC6,65Lc,51657,7339XmBGq1,2020-08-17,5233yfgIV1
23102,5797712592,2009,430,9LN6,32zQ,45137,8854VSwad5,1979-03-22,6561WBARW3
23102,5797712592,2009,210,2we0,18YD,22569,8976tKIjl7,2001-06-24,5289aWSlx0
19414,3695277652,2013,824,6dr2,33rp,54076,0108VbpAj1,1974-06-07,8208ThmGE8
41007,697160343,2023,156,7OQ7,25rr,22574,6447hWZZW2,1970-08-01,8900jLGNR4
41007,697160343,2023,444,6aK8,77SQ,81214,6145aghyO0,2021-06-10,7943DVJgN8
4827,7078104262,1986,590,0jF6,46Wf,16215,4517ornRB8,2009-02-03,0862fTDDi1
16769,2127298632,1994,542,7Uy7,93Mz,49879,6600iiBMw5,2010-10-04,6446RQpzk3
10579,5337993196,1998,579,5mI8,44fz,60739,6164Vgrtx3,1994-11-18,6571tDHhQ9
96124,3192161108,1978,466,8qf2,89is,77141,1908yqLCB8,2004-05-20,7607UfaXd7
96124,3192161108,1978,365,4YX3,10Si,6112,2244yyjds2,1981-10-20,2384uerPd1
39200,8868638686,1977,398,9mJ3,79oS,38205,8924AzZXV5,1999-02-24,5169sfqwZ8
36911,5500224857,2011,226,7JU4,71RM,51151,1209kHfeR7,2002-06-03,7700IDlwe6
69404,933108703,1997,240,6tB8,19Hy,6713,7542NSDZF3,2002-12-21,1611xBiVd3
69404,933108703,1997,586,2KK4,01NX,91,7223CNkTz1,2008-09-04,9853NuTBf1
28393,6992419749,2018,329,7nD6,22uK,7576,6383zZafD5,1996-01-08,8697sXWWf5
27053,9061389954,2022,705,8Sw6,12nP,90566,0112tjQzg7,1979-07-18,3543maern4
18135,3679426499,2008,340,4Ee3,28WZ,11207,1909IbgmS7,1991-07-01,1225gRrpw3
84656,249221097,2014,794,4Jz1,24kO,79983,5561LzZXq7,2014-06-30,6385OPgOp5
9635,5298530379,1998,255,5vr3,06sV,71764,3616QmPCO1,1986-05-03,5766pXais0
9635,5298530379,1998,610,4jr6,32vi,66391,4485HTJKU0,2014-07-20,9632iqAyU8
9635,5298530379,1998,453,9Hh5,56ir,43533,6175IaKke0,2003-09-27,3457DyqrM5
93545,2266627011,1997,754,8XK0,05ma,46136,0173CPxGC1,2005-11-25,3947vtEPn4
93545,2266627011,1997,974,2da0,80GT,78774,1068LDtfv0,2006-02-10,1417MyFFe1
93545,2266627011,1997,247,8vr6,68SV,67830,8615tbeTg3,1992-06-13,6909dyaNf2
37868,5241010826,1978,730,7Ae5,71jP,63504,9462HBytf5,1972-01-16,8227VXVvP1
37868,5241010826,1978,674,1bB8,22il,44529,3614kZMQB0,1974-04-16,1116ytSHs0
