CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,Vendor,ClearingDoc,ClearingDate,AllocationNo
47759,1734854358,1973,96,8cQ9,71XF,32796,5639UFLji0,1974-03-06,0477WHPeV0
96633,9566924444,1990,337,7Sc4,54vq,50,4486ThLAY8,1970-10-03,7508Eljvs0
66302,4111042542,2009,456,3LD8,40vi,15201,3115ONxFj1,1984-09-12,6882VMkZM3
66302,4111042542,2009,992,3wk7,51IL,65101,1294CSArC3,1988-10-18,3876mIZQP8
96388,3429498038,2011,437,1jq7,88Xe,63562,1559uAhjw9,1976-06-12,5010BLssx8
63952,5646575169,2015,803,9Mb8,76HV,67298,6031VfyrE4,1991-12-24,5728UfWLh5
80258,9164095218,2003,543,6eK7,46bd,16649,8127BXUCr2,1985-03-09,4335fRJfH0
80258,9164095218,2003,528,8xp0,20pl,41497,8150bhisJ6,1995-03-06,6742ALlgh3
44990,9345393252,1992,125,8qR4,32mB,67876,3474qnhSR8,2004-08-26,7613pdygv6
44990,9345393252,1992,510,4Gd6,53oa,94374,0064UBcju6,1995-04-14,5956PXTvd2
33829,9682023554,1996,619,2RN4,99jr,43827,9121PmQUc6,1983-03-04,1154oZSFk0
81361,5126589949,2000,437,6JS3,70Bn,85323,0759xvtPy4,1987-10-13,2739SqeEw3
81361,5126589949,2000,994,3Ie2,24kq,99230,4817goUsy9,2010-06-29,2912TMiUj6
81361,5126589949,2000,373,2IX4,82Aw,95006,3916wPtog6,1998-07-05,4662kutLQ8
77243,7302845668,1981,702,5Az2,01Hk,65883,9554kwiFx9,1997-11-30,9787jYTEK3
77243,7302845668,1981,45,2rY6,39UW,40635,2730PqltR3,1990-10-07,3813odBJx9
77243,7302845668,1981,279,2oZ0,92IW,49003,7724zCgcx4,1983-07-10,2917pDPYR1
66733,7735931217,1985,711,3ma9,73ms,62238,2483hCIBe9,1971-02-04,0030nkcjT2
66733,7735931217,1985,439,0Oa4,24ko,526,8936QEAMa9,1980-07-15,4992gcTlU4
66733,7735931217,1985,526,0jz6,45vb,3310,7780vIAwl6,2007-08-28,6900YCIYB4
3029,504682927,2024,127,8UR8,63ip,57306,6726lWxOG3,1984-05-06,1243rnSlb6
73404,9998739611,2021,847,2Jh9,24SP,76637,1923zPlcv6,1980-02-02,5450xBpjS9
73404,9998739611,2021,491,3Sa6,22Jj,5301,1513JbNDo1,2021-12-21,3422Wjamk9
73404,9998739611,2021,81,8WZ3,28Co,66861,0865bSkco1,1975-06-26,4608iPiOg9
2507,2204636751,2007,529,2LW8,39fc,32215,2250cmHvu0,1979-09-12,2158uTjQN4
2507,2204636751,2007,107,8kG7,69Gc,42827,8701HQDUf3,1974-07-14,6280rquLY2
2507,2204636751,2007,863,0mv7,08kL,5970,0593mSDaV9,2009-06-09,5926myOnv0
68069,6307270877,1973,248,1oF1,86wd,53470,4431gveIE5,2014-11-18,8483PShgG8
13467,8305149772,1997,632,8Qf7,57hk,37372,0201ieesu3,2003-02-23,8978dDFJP3
13467,8305149772,1997,430,8dH0,10UK,91223,8821NsnpV8,1999-05-25,8182zwWXV3
71064,4280023900,2015,628,4ja1,08bg,50547,5901brRmL3,1997-07-04,4064gIEBn2
71064,4280023900,2015,422,1He4,65UD,33622,6857NNUVL9,2003-02-06,9970RaMOy0
10764,9066716070,2007,264,6Na0,29RQ,228,5059REtia2,2001-05-31,4209hMhep6
10764,9066716070,2007,182,1YW4,25La,47363,0529oBgzB1,1982-02-24,6302uafPS9
10764,9066716070,2007,623,5Ya6,57Ho,14885,7224EuoaI9,1994-01-09,1012ulYCC8
75167,6261865852,1995,759,7Mb0,99Cq,53672,9196qrBzj1,2003-07-16,2197XNLZU1
75167,6261865852,1995,249,0jA2,36eh,51997,5172lHVbS6,2019-07-05,1640NQOvY0
68628,605696532,1998,782,7Hl6,50pP,97522,3962dMgNq2,2016-04-14,5220rmHxb9
65476,8828591545,2014,848,7Qi8,48pK,18496,7701cUyJb5,1992-04-06,7272liYFu2
65476,8828591545,2014,113,7VI9,60zk,664,7455BLJcu5,2015-05-03,5793iSpSH9
65476,8828591545,2014,72,0Sd7,86Xo,537,7043BOnVu8,1996-08-26,8773bcplZ3
10399,7809052356,1983,343,0tQ4,45rw,64595,0143mSGmh9,2013-05-12,5767pscPL9
14810,3799319467,2011,792,5AM2,66Ct,52868,3171bhQqz8,2021-06-27,7103hUowd4
14810,3799319467,2011,151,6GP7,93Zn,39582,7477PqEez1,2003-05-14,6002rBukd2
22204,8215009557,1970,213,7PL6,20Sk,17746,4952NYfYH7,1970-01-08,0651NQaEE7
22204,8215009557,1970,181,5oz1,99Rd,90364,9827SlvoZ8,2018-11-09,3974PdvTq3
22204,8215009557,1970,843,0oJ2,48lQ,16723,1904tYzXg2,2020-04-29,5381mXAKU3
46920,2258634459,2024,291,8gN5,68Er,55405,0448SYbXO3,2020-01-31,7212XKkIS0
46920,2258634459,2024,294,8bp3,04tb,31907,9767iksth9,2006-03-10,7673bYkub3
60284,2395204804,2011,144,7bR0,80JR,52917,1535HyUXT2,2013-03-14,0763ZidgN2
60284,2395204804,2011,530,9PY7,74Il,32889,2919xkOgS3,2020-12-29,9770hnuVW6
97653,7401588108,1989,693,0tP5,04Aj,87374,6907uMFin6,2004-09-03,4636dskof7
97653,7401588108,1989,298,7kD7,45oJ,32517,3623VYcWM0,1992-05-06,6265ejFZP6
94873,5522277274,1976,58,3eZ2,99tE,87518,1258YmWqf5,2023-04-24,1645MPeBQ2
26143,616629033,1982,753,7tn6,03La,42493,0207OoyDe2,1973-08-27,5016nSQHe5
73940,1122133800,1995,80,3rH0,00Fd,2174,8878ccHHT7,1981-09-28,6117TfCgE5
73940,1122133800,1995,555,8dt3,93AT,10739,4277DDhkq9,1989-01-17,4903sPgVQ6
73940,1122133800,1995,324,8cw4,27Du,57457,1423fVCzp0,2009-04-03,9693NTsNJ6
43387,4731388444,2007,761,6Ws4,70tU,70742,9530rLAqw7,1979-10-23,0731pcTHz3
2938,4752189607,1978,532,5BI8,13BV,78931,5523VZmFd7,2022-10-17,9627WIvsH6
2938,4752189607,1978,997,6kg3,42Hx,65505,6733txrHw1,2003-09-27,0829MVaOg8
58760,5408667150,2005,154,3vJ2,85uY,96067,9682iKGvb5,1976-08-01,2109uebIK5
64608,5501834289,2016,517,9Cy8,82Jw,71229,3063OpxVc4,1996-03-16,9662mgpgy1
7137,6556478471,2012,12,2kn3,05hS,48572,7924Fhwft6,2002-07-06,8085pgaMs3
82065,298888917,1970,430,7fJ7,32WS,53439,7054VfnNT9,1988-08-27,8201nfDbM7
82065,298888917,1970,145,4Zy8,17hP,88896,6588syvOa5,2022-04-06,9561dWHka9
85067,8498398176,2002,274,1Lg4,36pM,8803,7397dyNmg9,1980-04-15,1256jQxPN3
85067,8498398176,2002,736,6Nz1,61td,55203,1526DMYdj3,1973-01-11,1614zYaAK6
85067,8498398176,2002,978,9wk3,65yJ,44885,9312SORGu8,2011-01-23,6729WjVtW6
64225,9986002116,2019,396,3gK4,97Xq,18843,0986YbGCN4,1984-07-12,1567CUISo2
64225,9986002116,2019,801,3qG4,36ig,54073,2028DVQrQ8,1986-11-16,2191bXCES1
64225,9986002116,2019,704,3sx3,50jL,48715,6829mrqpB6,2001-11-24,1510WOytd2
34842,4191378936,1985,913,3yp4,85GD,73677,5766AGSXR3,2011-10-03,6456oWgnf9
11579,1922141425,1982,147,1sR4,70jU,62201,8003FADGP4,2015-04-04,0480PrDnx9
11579,1922141425,1982,248,8Cn9,76Nz,3268,4307mCsbN7,1978-04-04,5549RzfNM9
34385,616081353,1983,615,2BY7,19vU,83972,2172RgcuK5,1973-11-12,1015IQcGW5
34385,616081353,1983,303,0Tq5,39Bc,51852,6610elSUD4,1992-10-27,3242xTrEQ0
34385,616081353,1983,175,9Nu6,07Ka,46690,2847cZpIS1,2008-09-22,0420yzdnq7
48612,1180692948,2017,722,0sy1,56Vn,54995,5385gSdCO6,1995-01-08,0764uyZVf2
48612,1180692948,2017,723,0yx4,57NC,1619,8145lnMbp9,2007-09-13,5822cCpVF1
24550,9029107630,2022,718,8tS3,09tf,88092,5807wmznm0,2002-09-29,7899MduCu8
4919,764761191,2020,712,5pE1,61jw,21390,1692FVBbv1,2005-02-12,5344WCFVa9
4919,764761191,2020,558,9nz4,75wz,9437,3305SXhDi3,2022-03-23,6973uKkOr8
4919,764761191,2020,728,1YZ2,32wn,54571,8513JQtzD0,1993-06-02,3404qVPrc7
38787,6119681656,2009,851,7hz2,11Rq,22445,8872dwyjF5,1992-01-30,3410ZfNPZ2
80429,5888745991,1977,61,2DV0,75MC,63298,1533ACQUS8,1970-03-14,3882JkDiU0
80429,5888745991,1977,947,8dn0,69VZ,7897,8111uyrLn2,1991-06-12,4583BVHXV1
3144,7427113052,1988,991,0ST4,68uY,48377,7717pEwcU1,2013-11-17,4475VhBQq9
3144,7427113052,1988,598,1rG7,04xl,77063,3912WaRfU7,1978-07-22,0021fZRbX9
26933,3162457562,2009,177,6we8,26RR,92385,1756bvPly8,1995-10-20,2525soFdB2
44312,5535577051,1985,714,5SW6,87Bb,52437,3926gYKCh3,1995-01-27,8248tEncb1
1724,3252731070,1991,786,0FU6,15Kd,37751,8050xIWyz9,2012-11-21,0087KFmQC3
8722,7445235688,1970,931,5Zo4,35re,10166,8720WjjYB3,1980-03-16,6912NVIxo4
41549,5762668941,2024,567,6WD1,67Wh,85312,6706RfaGy6,2015-01-31,8402dxNVp5
27471,3289219343,1991,652,1XG4,78tt,321,6618mQmLs6,1971-07-05,6752PtThi0
34181,9585492384,1988,180,1zG6,11TF,44987,0035tzodL2,1988-10-31,1392VDXTY4
34181,9585492384,1988,153,5Co6,31go,37089,4456YkzDY7,1973-09-02,9748ZPEmr0
33521,770852425,1996,8,4dG5,52VZ,40696,8673ObYTd8,2004-05-08,2262TiTEo0
33521,770852425,1996,656,2mH7,78VU,37064,1454hfHXe5,1982-01-14,0239iLtUy1
33521,770852425,1996,265,6RM0,74fd,893,7020DqAKt8,2023-01-06,5822GHvci2
99166,7820750334,1992,279,0qs3,31uA,88930,9619yzBtS2,2012-12-26,3649ZTxAZ2
9896,6414621063,1992,537,5QI5,15LI,98338,3593dwTHl8,1978-09-15,8643ECPae6
48349,9732289923,2008,906,4fq8,96MT,15382,9950jOTgC9,1979-09-21,8900auirU3
48349,9732289923,2008,119,2hU8,83eA,57289,4942wmqXg7,1997-04-09,7159aEvAM7
98023,2103665608,1986,288,7iF9,38SK,93739,2879eVTlL1,2001-10-08,8263UAdFw9
32050,5347044059,1999,591,5tQ2,89vc,74726,7616tZuzT8,2008-06-30,8591JOynb1
32050,5347044059,1999,402,2BZ4,20Ul,17547,7599MVcUL9,1974-08-14,8593VtbPY3
32050,5347044059,1999,331,3qr2,60dn,69425,9158KpvdQ5,2024-02-02,0334Wuylv8
77993,6491973313,1991,833,4Pc7,49wS,68060,6712IPhXs0,2022-07-29,2173BVLYK9
2718,8115583247,1986,784,6Ph0,66wt,66381,7859LSanY8,2010-06-25,6831BRVND2
2718,8115583247,1986,557,7UV4,00dt,37889,2030nbwuR3,2017-09-17,9149QxRfa9
2718,8115583247,1986,487,4ds5,65hG,4741,4037byAzv3,1983-01-05,5427xVsVD8
76510,711688038,2007,571,3so4,08fg,88519,9504TGSzH2,1982-02-10,5212EerLr8
34306,390145035,2010,352,2ac7,25xo,43970,7833YSXHj8,1986-06-11,1956xllUB9
44139,9934097643,2003,816,8rN3,03Ll,75167,9285VgmsW1,1991-07-30,0783xmdbi8
44139,9934097643,2003,18,1IY8,56AC,69753,5761yDYXF5,1999-12-25,3966SAtlt7
81684,3910377296,2001,182,3Fz3,77MJ,58288,6888CyeZE0,2017-04-17,1417nEbyv0
81684,3910377296,2001,984,6ED6,73Up,71909,5067PKgcv4,1980-02-22,7636KPYXK9
81684,3910377296,2001,862,8Qd8,34Rz,80012,4994uAIBM4,1977-09-12,9418rvkzu8
47443,6898453916,1997,911,9Dx4,06eK,70062,4673edWTl7,1997-05-15,7787lbdKb7
49519,8102597907,1971,589,8wL0,28xZ,6490,3759WIeoJ6,1975-09-18,4019GaBlV6
49519,8102597907,1971,29,5ty6,77Bh,91916,3531ttiBi2,1978-12-30,5019LHFSz2
97949,4417128981,1998,148,4Ja4,18Td,43495,3876qpZGd7,1974-04-19,8626FisIw6
25139,9060692177,2009,472,1yT1,22mI,31507,0125smvne0,2021-01-11,1918BJnqQ1
15523,786528294,2004,417,0Oc2,46Lt,66505,4636mVhAE9,1999-07-01,0316JqwXj1
7288,6832932064,2019,450,5KO6,28Ro,81677,0831pXvlQ8,2013-08-22,2922QfDAi9
7288,6832932064,2019,174,9uh5,61QG,64387,6285QYlsu5,2011-04-29,6379Cswvm8
7288,6832932064,2019,910,1Tf3,22Gc,83895,4151CEnId8,2001-05-02,4506ZqRpU0
3048,8625628428,1997,63,4dH6,13ez,33215,8833hDAgH1,1988-08-31,2463cCuHu4
3048,8625628428,1997,712,1rQ9,30Qd,42332,8380qWfXY8,2016-12-18,4420FpKib1
30080,4618232287,2011,533,9lL2,97gQ,81565,8961yuvsG4,1973-05-04,0139ggGNY3
30080,4618232287,2011,591,8Iy6,23Ye,90680,7919wcipP3,1973-06-04,5186FaPEo3
55320,2888809356,1970,948,4Ut1,19Gt,33599,9176mpbsj5,2007-12-08,6488IxBzd3
55320,2888809356,1970,368,4sC5,19Au,47184,0048iUwLZ2,1995-05-01,2823icbyV4
55320,2888809356,1970,5,0vl4,29na,72986,1801hmtqE6,1988-10-07,6218IJViH2
28924,1789371016,2022,326,7yq0,43hF,60810,0061eXkWD9,1970-08-24,7643QxIvs5
28924,1789371016,2022,20,1AY9,61Tb,64594,3437Encdh2,2006-01-18,4508lqPcP7
28924,1789371016,2022,503,5fH6,51OB,26826,7722swdOY8,1983-07-08,6122yJcya9
12541,4238877527,2008,824,3lP4,68xa,53038,6578QekBC8,1972-01-26,8909ttuwY4
24300,7740706280,1978,63,9Yn2,19zS,36358,6680VwiSo8,1987-12-17,2724DoyYD2
24300,7740706280,1978,190,6oZ0,43OF,29750,1051DnOKU5,2020-04-30,6167yZnYd0
61287,7490284081,1990,938,9gq1,59LQ,98995,4641gokMV0,2000-11-20,7429XhGvT7
49843,160764772,2011,406,3Bp2,11KW,75659,6077FdVUR4,1991-01-11,9276koNeX9
49843,160764772,2011,624,9wd3,71TS,57288,6713QmnVo7,2014-10-25,7245fyWFc7
49843,160764772,2011,177,9Fb9,35hc,1794,5276nweLl0,1989-06-18,4934UCZQu5
75846,7785706334,1995,661,2Vi7,97ke,22142,0292rdOXH9,2000-05-31,1068MxLMK7
75846,7785706334,1995,492,3is9,90pY,55292,3805ijLVN1,2013-09-30,3600UWJAC2
75846,7785706334,1995,919,6ao2,92Aq,27342,0146txqNw8,2014-06-21,6942oSJga8
59206,2001561625,1988,954,2JQ8,71XP,73932,1949vklQZ7,2022-03-04,6123RvuRd7
59206,2001561625,1988,943,8oS8,60Xh,58121,8182JuLqN9,1973-08-26,9476eeJSz6
59206,2001561625,1988,790,1mA9,45Ec,8380,0524vgQui0,1971-12-16,4179Bnxbh9
88646,3886044602,1988,132,0hK9,60qO,24362,7351IzcZv1,1999-11-18,8294eNPON6
88646,3886044602,1988,931,8mg7,51FR,61682,8108XOwZt6,2000-03-25,3341xFGtz4
57215,6558331651,2004,997,4bQ0,59TI,48685,8345biuiA5,1988-04-15,7551bHFQg6
29457,3758474432,2022,227,0aq0,40kp,76983,0808bWJhG1,1985-05-17,0064ApJnm2
29457,3758474432,2022,762,3Ja2,87gh,64269,6532BmDpb7,2007-01-12,7298ttVTc3
29457,3758474432,2022,216,1OA7,21cY,6072,2971yZWDZ6,1973-08-22,4564QOjkG0
15887,7938014250,2017,46,2yR6,23Eb,23965,1752jqRNO5,1988-10-04,8410MHbxj1
15887,7938014250,2017,43,4Xd4,76EF,78109,7346izNuh0,1989-10-25,5096WDadR9
76400,6253827731,2002,448,5AA6,94pY,77849,7831CjiXc6,2010-07-06,5271GHQQy8
88805,9787559127,1994,416,5cn3,48Ax,47191,1876VkJGz1,1974-02-17,8176viHoY3
81423,2313939588,2018,329,7jT1,71YG,60435,3948FMIeS2,1995-01-31,1200CUDhi6
73273,5399214728,1996,877,4Ou9,87YY,16738,0648nDtDB0,2002-09-21,8463tVqez4
91396,6220455389,1981,326,7QP4,50Ah,87463,1136vnQvm6,1999-09-17,7071zzuGR9
5122,7207825216,1989,950,3KR5,96YK,91223,9309wnpNi4,2002-05-08,8326PwFZs2
5122,7207825216,1989,594,0eC7,27Ky,18126,9322XLWYZ3,2001-05-08,3174EOiDS5
5122,7207825216,1989,70,5lw5,27ND,45961,6556czrvV3,2013-03-01,9237QAggv6
82338,1560696755,1991,102,0jt9,74sO,15985,8047RdtRG2,1984-12-19,1725gQuWB6
82338,1560696755,1991,90,7hY0,51xq,90466,1112zKQuz4,2001-12-13,4362qJIMC3
97237,9640026982,1990,42,4oe1,56lA,11026,2499XfpCa1,1989-01-17,5901Lscqc6
97237,9640026982,1990,148,3xS0,84sy,32485,0822VjXBD0,1977-06-11,8953xcIXY8
59701,7207909330,2000,451,9Py2,58eX,24471,3234HmZeQ9,2000-04-28,7727IJPEG7
29322,7984306036,1998,28,0uF2,43OD,61415,7533LQwdk3,1975-03-01,4722SZqSj1
99039,220701841,1997,844,7lu9,09iR,90677,6451fGxgf5,2022-11-08,1355NoGtd8
36704,3296748064,2015,755,8AK1,15NZ,88539,2407LOWsB9,2003-06-01,4981DslEg9
36704,3296748064,2015,177,6ah8,46Dp,87266,6054UtamL0,2000-07-05,7874ZWhqS4
79380,3064597263,2003,449,9qx7,70sK,12812,4712JaXek2,2001-03-08,3419QaADd8
79380,3064597263,2003,759,7dl2,13kX,3959,0137mfYzM7,2022-12-04,7900NGkaz4
79380,3064597263,2003,177,9Rj3,26jp,7660,1069HaMqe2,2018-12-30,1732XsiVe0
13417,9670881220,2007,553,9He8,25iF,44960,8386egQpk7,2005-05-22,9440ROHgL6
13417,9670881220,2007,419,8br7,52NB,36297,2748SQGVA1,1984-11-23,5306KmCjV4
13417,9670881220,2007,349,8Od4,41ZG,76480,0891AIzBH9,1979-07-20,6280AgLQD5
43264,4377757207,1974,733,7Qj0,18jz,78515,2098OoOhA8,2003-04-19,2629mlLnv5
43264,4377757207,1974,42,7KX9,20ep,31628,7527ThyEQ7,2019-06-19,8700IITAx4
43264,4377757207,1974,511,9ek6,55xY,66469,2669akmhX1,1983-12-24,5034sRdAC7
50738,2350142699,1975,346,6yv3,61dY,4475,5602mKEIS4,1989-07-15,1343FajyV1
25656,648832168,2020,647,3yH0,23yf,70279,5711WJxAJ7,2012-06-15,9352wUHaH7
25656,648832168,2020,971,9MD3,34uX,55715,2642vpzXm8,1970-08-22,0247oPDdM8
77739,1218996858,2004,439,1Lt2,26Wr,49527,1183WXzpf2,2010-07-28,8018FaCEl7
77739,1218996858,2004,559,7CU7,53VP,77849,4562gezzk9,1985-02-04,2714irjAc1
77739,1218996858,2004,197,0pF2,02kl,67057,0527zMntk8,2009-05-05,9996qEARK6
52717,6201787611,1998,892,5LL8,16Yo,39738,3074OJAho6,2000-07-15,7732uxWep0
53227,2392237679,2009,117,2Rk6,92jB,24139,7615THuIy3,1988-07-29,4445Wzhnn8
53227,2392237679,2009,670,1pd4,30cD,98465,9681VANRV6,1996-03-03,9445BSsex4
53227,2392237679,2009,509,8BR8,49nB,1143,1215tEMtO7,1975-10-26,9007AJQAL6
97653,5388662976,1981,591,1eK2,29to,85504,2969STooR8,1980-05-20,8202WKQrq4
97653,5388662976,1981,477,7FZ6,14UF,79916,3167sNuGb6,2022-12-29,3554djFwv1
97653,5388662976,1981,463,2lF9,74lB,29423,3266KNYCV4,2021-05-01,6773PwVZK9
25504,545367571,2008,619,3di0,93Kh,76435,3525Exqey7,1984-12-20,8064YpIuw9
35921,7442543636,2002,537,3gP2,88qz,58834,0859HYTJW2,1992-12-08,6806tuJUT3
34373,9787460610,1986,327,9fM4,23tj,54624,8246jmCdY4,1981-11-08,8622ZEDTM7
34373,9787460610,1986,232,5BW5,47Qu,65860,5649NGKyE3,1988-06-26,4237dAdEL1
34373,9787460610,1986,818,9Xg4,14EJ,4421,1986uIlYC6,2021-10-22,4858IChvD4
55075,1081455668,1987,307,6EY0,06bg,45556,5685CNzsI9,2018-01-01,1330LpQsC8
55075,1081455668,1987,839,3Hv0,36Ha,74641,8735LFfBY7,2013-11-30,3075VpPuF1
55075,1081455668,1987,292,3VK3,18ts,39037,3644dWfbp5,2023-01-06,0193KiCGX9
77185,3750227752,2011,839,9wY9,04GT,74708,1893MDLzr1,1996-08-08,0846HeAli2
14787,3342088571,2019,675,5Fq6,74Af,46672,9389VRclL1,2004-05-03,4482gWQlw1
14787,3342088571,2019,386,3ZQ7,16PB,96985,1845vQYIu8,1971-10-21,0138sPnxk6
14787,3342088571,2019,754,9Pt7,45Mj,94925,0926ZWaAx2,1976-07-15,1469rXPvC5
86057,4265146612,2018,798,2lp2,13YY,60464,9392QoUHJ7,1986-08-12,0720PVNXW7
86057,4265146612,2018,203,7HS8,26qc,76176,0995acqBQ0,1986-03-29,8369wXNuN9
26751,8446446479,1991,946,6PW9,68Sa,9061,0869caPLr8,1971-11-07,1387VbpUl5
26751,8446446479,1991,379,7IF3,74Fd,40416,7642RCBNY7,2023-03-06,8497sTwtL9
57128,6478810834,1988,616,5iK8,21bL,94249,3874jJkqZ3,2021-08-23,0176qeJap0
57128,6478810834,1988,538,4Jv0,95eN,68661,6431XKgss3,1980-08-21,5722ytqed0
57128,6478810834,1988,590,7Xq9,97HI,11017,9357VwFWf7,2014-03-30,0906PYXNF7
61408,1234417613,2017,270,8QO0,38vN,99380,3386mgOEE5,1993-08-12,1238YjWPr1
61408,1234417613,2017,991,4KY6,92PL,61603,9888TzHmW3,1987-09-11,9817RlHUt6
91171,6335408916,2013,392,6SP5,25kC,66466,7408KlhNM6,1993-08-08,2809DUlGv6
91171,6335408916,2013,24,0bw4,65bm,53739,0081QLGkv1,2014-04-16,7194cntiE0
99643,3587272836,1993,309,9iu7,52iV,94092,0211ioyZT6,1984-01-28,9038jcOsH0
71350,434584882,1984,437,0BV5,45DJ,26878,4024kEwHu1,2003-01-08,0327AtIEU5
99551,7697473565,1987,176,1pU8,39Pv,84840,7416wGJdf7,2014-07-11,6747PrUAq0
99551,7697473565,1987,397,5ns3,14rZ,17835,2192UfneL8,1976-08-15,0303yNUQd5
16043,5432433757,2022,226,2tG7,74ks,31971,9796fRFnZ1,2017-04-19,5232VASEX0
16043,5432433757,2022,948,3db3,98Hx,90040,4884RFDsG7,1974-11-21,2343uQfiC3
48199,7239028232,1978,851,8xH4,46lm,81535,4824AMjCF9,1993-09-05,8245CqyAa0
48199,7239028232,1978,177,1gc8,78ej,44430,0658lIAGp4,2011-06-25,4444ETBSz7
91609,4634185184,2021,376,6Kh8,99Ou,55475,3102WFIkm0,2002-11-22,7567QTpYj5
91609,4634185184,2021,697,6tI7,24fm,14366,5013NeNtm2,2004-11-12,0606WWyZX1
91609,4634185184,2021,900,0GB7,89Ys,77295,2347qHWNo2,2001-08-28,5612qrCLD0
49829,1261515276,1973,788,4JQ2,02QM,54322,5468eNkyl3,1972-05-09,5417SEjca2
49829,1261515276,1973,887,8gg0,72ot,64692,9476NrzSt0,1993-03-15,2121BSCgu5
43919,1239489768,1986,683,3oj8,59lz,28520,8414qphqp1,1978-07-26,0239tGQBH0
43919,1239489768,1986,570,1ht4,61Uf,10851,9983kNQKN4,2015-12-22,5803DmQYA8
58393,2311050034,2022,397,6oI8,58ON,44502,0384rvltO7,2021-02-19,6022vcaNa3
77412,2178496329,2013,485,5mI8,99Ql,41920,0836xSrBf8,1998-06-14,8230luTFK5
77412,2178496329,2013,375,5Xv7,44yh,35385,0330jIzId0,1994-01-19,0697WpqGY9
77412,2178496329,2013,309,4EY6,65HK,59183,3938yTqvF9,2017-06-07,8456sAEBT7
79954,4738997338,1977,862,2Mt2,13Kn,45055,4732ijOcv9,1992-12-08,9719cZvRM7
78067,9337606321,2009,65,3py9,14vx,78611,4791MdzEW9,1989-04-26,0510pBehB0
82517,2926608350,1992,357,4sJ4,14sH,59347,1960fkiBM8,2006-01-08,0732hoSkg0
82517,2926608350,1992,878,9EN4,89aL,76069,6801xLdKU0,1989-06-02,1923taNuW3
82517,2926608350,1992,197,6tS8,39NO,17316,0751whNhG3,2004-02-17,5829rLuZo7
68475,4279137029,1998,856,4vW9,63lb,98833,7902TguQI9,1972-10-08,5396DuAsy5
68475,4279137029,1998,890,7IE2,55QT,23940,4751sYgih2,2013-11-05,1564JLHME5
68475,4279137029,1998,312,1mH3,62jV,98378,4774ljAcW7,2015-10-10,1221vrbun8
81426,3688348416,1996,985,7sn8,85Ep,98404,1250MpoRO7,1995-11-20,2437IKqHs1
81426,3688348416,1996,225,5HF1,05Yk,40755,1271mXvSc6,2018-06-23,7628YQuUQ2
5122,3779298721,1985,140,0pX7,35MK,16423,8552Vpscv2,2020-12-01,9820bQNMm4
5122,3779298721,1985,904,3JO5,06bC,23821,4524vzZEw4,1984-05-06,4856OAoHn2
57683,7514500758,1991,187,8Mu5,43Fl,5515,7485MOrAs2,2013-01-23,1469DeXnD8
43852,1171534878,1998,765,8gw2,51nd,56024,6381aHvRg8,1998-11-30,3889JWCGL7
10853,1384735268,1973,892,8yX0,26dr,46319,9064aVZie5,1995-03-10,3899mdwMA8
19846,2322264887,1994,653,8bc1,45EZ,95271,7596eTYMX8,2012-08-07,5710kDXzM7
19846,2322264887,1994,861,3NA9,52Zi,16146,0600CefGW3,1970-07-10,6799grNsB0
37868,1144388131,1990,908,7uD2,78ZP,15004,0292SkpQm9,2018-06-26,9108lshFh3
89149,7621423014,2012,694,1kU9,69QV,66216,9810hbPsB1,2003-12-26,7431AymvP3
89149,7621423014,2012,290,5py1,12DA,90013,9261exJLH6,1990-02-05,5162INgBs8
89149,7621423014,2012,701,1No2,71gy,38681,6724TgNiQ4,1988-10-30,7816KZXVM5
33998,8262415107,1980,374,4xM0,06UQ,12780,0989GNOyR6,1982-06-16,0046iAiPO8
10501,5924118076,2023,559,6TJ2,32ku,84514,1409mcqRR5,2001-12-22,2765QKJTB7
36693,428472611,1973,2,8NI7,95BE,51684,8537ojLvs3,1993-07-15,8068BRNtr3
36693,428472611,1973,309,8aR2,34bg,50794,2726iJLGD0,2022-08-13,4582nBGID2
59650,2217539360,1977,264,3sc4,89mi,85023,1798flKzZ4,2015-01-24,5204MqwDl1
59650,2217539360,1977,865,2fp8,41NF,7613,5409QNXFo5,2009-12-07,4239AtWjb7
59650,2217539360,1977,310,3gt4,57mc,46069,6443kyYOo2,1974-02-05,5628VUKeQ7
22782,9432258837,2008,930,5Zp8,95Cj,75270,3809xnIAW1,1986-07-08,1349efcQP6
22782,9432258837,2008,201,6ng3,04UX,2150,2385yxsZf9,1975-09-29,2872SwopG7
22782,9432258837,2008,885,9eU6,85rH,97251,3900WyVYT0,1997-07-03,2157KliVQ0
86605,7427572465,1985,251,9xe0,75jV,15201,4641QKUdt1,1985-02-10,0498SeJHa5
86605,7427572465,1985,995,9du7,46fP,90410,2162FqXlX2,1973-08-04,1072gTLCl9
86605,7427572465,1985,962,1bN3,48yb,14055,7624GtvzQ9,2004-04-20,9360jckPf5
63292,6231020991,2019,137,6xy3,58ld,41759,3000qyoDO9,2023-03-29,7002iOQqB5
24930,8776371733,1994,945,0Wa9,36zF,57056,8438bMhCN4,1986-07-05,5674GrDtG4
24930,8776371733,1994,23,6gG0,19gC,93322,5368ywwsc4,2020-01-15,1989VhzjP2
1741,3467923416,2000,585,2Pn4,54mc,29780,7934upfuY2,2022-02-10,4592TzKtg7
