CompanyCode,DocumentNo,FiscalYear,LineItem,SpecialGLInd,SpecialGLTrans,CustomerNo,ClearingDoc,ClearingDate,AllocationNo
8724,7250849981,1972,671,5pw3,82BP,67320,3729SdosH9,1977-05-08,8323kZGMe2
91699,316916429,1985,938,1db4,96rc,55096,1916nSuqs7,1983-03-11,8184hVuBq4
91699,316916429,1985,104,3di8,19ZL,59313,0786bAzQX8,1971-02-17,9861Zsqhj0
91699,316916429,1985,810,9bc1,60en,16084,1608NjcBb0,1981-08-10,1856jtOMm1
6503,4879808530,2018,222,7mq4,84ee,16420,5839TFWdM3,2004-10-30,7382MYfmx6
6503,4879808530,2018,553,6tB2,46ga,721,3235jQODk6,1972-12-31,7184tPtkv7
50076,5581227183,2003,374,6Rk9,18Sr,18458,7104owCkM0,2014-07-29,2827CUdqT0
50076,5581227183,2003,160,3Xn0,31Ko,68861,6597viDFf9,1997-07-03,3924EvCMz0
83827,3518551727,2018,639,1JL3,24XV,7050,6333GjLpS7,2023-11-26,2944SLECt1
83827,3518551727,2018,484,3zd2,99au,23451,9368KsnmU8,2023-03-01,7602luuGZ5
83827,3518551727,2018,581,0hm6,32br,4184,7664pedYD5,1982-11-05,1787NOIPN6
36618,4244419109,2017,335,5VJ5,80op,4708,6577jBrqp2,2023-01-20,6272VfYnZ4
34940,3960828110,2011,956,4Ek4,47NK,83890,4028qOeOs5,1974-07-25,1297faEkA8
34940,3960828110,2011,641,0JK9,95yN,24208,1476lEqQh9,1992-12-16,9336clExV7
45065,1330701432,2016,306,5JH9,85Pf,17091,2883DOtnJ2,2014-12-16,1237pofiY1
35678,9530302262,1981,572,4aW8,09bk,37751,1405RBwwC1,2000-09-24,9712uBOOW9
72852,6301469077,1985,495,4SH0,53EQ,42481,1568hPuhI7,2009-06-05,5410RCUHx8
72852,6301469077,1985,435,5dx8,64hZ,4172,6291ONLTO8,2005-12-19,5379hGYNg7
72852,6301469077,1985,840,9GD6,62aj,14308,9953XQvBy9,2000-06-09,7227oZHrO5
52476,6258370966,2023,918,7ow0,90IU,63271,4933xXUIP1,1979-12-14,3569ifNjC1
66669,2115817099,2005,326,6yN9,45aH,16485,0059lgTEi0,2014-04-17,8199SPRyd6
66669,2115817099,2005,840,1bm3,67Rr,35617,7767CbljO0,2001-12-07,7500Ovomd5
66669,2115817099,2005,390,9Nr4,89qP,89234,1719ogsHs6,1985-11-02,8305nGjJc9
43406,2453012999,2001,773,4PX9,70bE,22315,6316IqQTJ2,1981-07-09,2999RxtyD1
43406,2453012999,2001,779,6dK7,11eu,60851,6433gcJja6,2021-10-03,1816gWGIu1
25117,7574333217,2006,873,7VE8,94Op,9402,4091fOidr6,2010-10-10,3457XPftQ2
25117,7574333217,2006,174,7dN9,50cs,73754,7981zHwYU1,2013-02-09,7754alkZA9
59554,8718879228,1974,402,7OC7,98ch,7242,7254gzRLG6,2010-04-26,3831PGMnQ7
59554,8718879228,1974,813,7Bv6,95kI,76600,4133omilN1,2018-09-26,7527fPKLK0
59554,8718879228,1974,720,2CN6,91SW,33402,6274gYVOw9,1990-03-10,8588HrKcS5
44445,2133524266,2021,138,0Py7,13NK,49126,3184AOXTX2,2016-01-01,0861oRvvY6
44445,2133524266,2021,417,0iA7,40sE,27389,0187ImdQi6,1999-05-26,1284ceIWT5
44522,2297400092,2008,764,4iS3,70lK,21166,7323IaDal0,2004-08-08,4705SBTMm0
38641,5460357956,2022,995,2Ac8,11Cx,9183,7158urGcS4,1987-02-27,3743ImKoz4
38641,5460357956,2022,310,9nt4,06VL,61660,7271SGJjS6,1977-05-14,7678OERwX4
38641,5460357956,2022,901,3Nv6,06rx,56379,8796vxhUW2,1999-06-15,2737WuNEY6
83536,5624895070,2004,126,5WG4,43DE,40223,6464vpxDS5,2018-07-06,4633VAWhB9
83536,5624895070,2004,515,4fA7,69uk,18501,5529BXEFm3,1996-10-17,4845RRoIW7
10201,7409962389,2020,882,9XO9,93Cu,56271,0096zWIcH9,2016-08-05,9039BKJKc3
10201,7409962389,2020,334,8jw7,64rW,8272,8295GyVIM5,2011-12-28,8966QxoMo4
10201,7409962389,2020,657,3Hf2,64bI,2655,7641qKiPQ2,2023-10-12,4947VKBTA7
52324,1521621011,1992,334,0yk9,01Wj,57358,5713iSfbK1,1983-08-16,1865CfZyN4
52324,1521621011,1992,439,4OK5,15kr,61773,3113PeHYs2,2007-05-09,4826mewMv9
52324,1521621011,1992,553,1NE3,13wO,13598,3266jpbzq8,2018-07-28,9839rxUIU6
78503,9350154638,1983,784,1Lt5,06hA,70501,5473qyheb2,1999-03-02,8481RGQag4
72554,3775276886,1981,887,5Ol9,36qn,27386,5171qrdsx2,1995-11-11,6377cHMzb7
72554,3775276886,1981,352,6Dz0,36Oz,12843,6683MNMjn1,1991-11-20,4517Gpthp3
72554,3775276886,1981,670,0QT1,77Si,19405,6723aPdyy4,2011-09-01,5368xyVqI5
65780,3283626541,1977,979,1nt7,37Qm,59656,7793MhFCx5,1995-10-13,9324bRFyT6
65780,3283626541,1977,769,0kI2,86oE,41124,9540iDnAC3,2014-07-19,6689QYGCv7
8521,3353830338,2020,33,9WG4,78WE,62396,0121Udleu7,1996-08-21,7302lFDgf8
8521,3353830338,2020,881,8bQ9,26yd,51406,3721CAgaS2,1995-07-15,4126BvLJu6
8521,3353830338,2020,432,2Qm9,44EZ,58182,0765ihrVP5,2014-08-03,3655dUZBP9
14846,8144734626,2000,555,5GZ7,43sT,35688,2136jfsuS0,2021-08-15,7661LKVjP4
14846,8144734626,2000,345,5aX4,69Vr,1224,8851gaPrx7,2001-05-09,9091fQTzB7
33140,49754876,1986,394,0Tc8,90Ne,97881,1698GzndA0,1980-08-01,8306FrJrd8
33140,49754876,1986,912,6Fg8,85IC,14574,1733tbQRz7,2020-12-24,1580ydqAt2
33140,49754876,1986,152,3wT9,47Tf,89924,6047yJVVu1,1971-12-08,8960sKGoH6
86460,4495461381,1987,776,1RD7,76Oz,20344,5261AzndP4,2000-08-04,1372NiupC5
86460,4495461381,1987,655,6Xa3,96rp,28828,5790deKcM9,2018-06-07,2285zmugl3
41763,1409898237,1998,714,5gv5,40cg,96486,8304jyutd5,1973-04-14,0459mudke5
41763,1409898237,1998,324,5wO0,28Id,9324,4741pggFN4,1985-03-28,7914EPryq0
41763,1409898237,1998,145,4Ey0,69cM,5649,6579XrNPw0,1982-08-09,4240uKkQt3
84947,4662914262,2000,212,7wV2,87Ta,9073,8268JpQCc8,1988-07-14,6041bJrwW0
30152,8467957712,1992,726,9En5,49XA,55896,2177dRshF4,2016-11-02,9896ANSRL6
71371,7750165234,1989,284,7OP6,18xJ,82855,7195wTyqN3,2008-06-17,5701AhRqs6
27623,9914385833,1998,188,4bk7,23ju,28694,6767rNueh9,2019-03-23,9556oDxmC8
27623,9914385833,1998,597,3Js7,42UF,19342,9557wwYPS5,1972-05-02,2750EohxU6
59553,1598442785,1987,896,7Kc4,29Vj,40903,0095OLDCP1,2000-07-20,9268TMCYW7
13228,9849314202,1971,962,6mY6,52Fi,19180,0087fPOFx4,1983-01-12,5190bptwq5
13228,9849314202,1971,625,9gU7,03Re,68861,7399wyema6,1996-12-24,8639IgjSY1
13228,9849314202,1971,15,8Iq7,54zv,49069,6527enlDD7,1995-02-05,9571QsrTp6
31866,2479592624,1977,598,3ym0,66Hd,58746,9263AGqsM0,1995-09-08,1970TQnJW5
31866,2479592624,1977,75,3QG0,55Gx,63324,5402qWMIa3,2002-06-14,5594uGQkS1
31866,2479592624,1977,728,4rE9,93OT,84635,9562NqQFJ5,2010-05-06,5799ZEJQC4
47054,1425424992,1977,896,4Yv5,42Qi,37639,3498iRHeP7,2003-08-02,5883xwCaj1
49311,7734517417,2010,504,0hl3,92bl,94364,1241uhyqX6,2023-12-11,1223DDdtc2
49311,7734517417,2010,1,0ee2,43ra,91707,1936CYJft5,1970-12-27,0967aJWJQ6
96870,4315995402,2006,441,5vc6,13US,30767,2587yzNoR8,1987-03-30,6719RrYSl5
96870,4315995402,2006,620,6po4,20MY,47840,4665UgiLv7,2006-09-30,2219ICLjV5
99799,260246657,2001,597,4fV9,01WC,47558,0818SMTGB7,2020-03-15,5455PVkue2
99799,260246657,2001,840,7fp3,31LF,71286,3226dzAva0,1980-07-19,8018dxrqq6
99799,260246657,2001,601,6Uc8,70pD,66277,6678IHrtr5,1988-10-11,6071RHmLg4
56928,4835807459,1975,99,8po5,52XX,32685,9316QDeXt6,2010-07-31,2086TKeTT0
56928,4835807459,1975,445,4qR6,16ZQ,17963,9813YoGUI7,2007-09-20,9293fduAw6
4788,8130386353,1979,627,8Sx5,03Su,13455,0260PolTS3,1976-04-18,1743TPGfE7
4788,8130386353,1979,807,3bC2,28DP,8245,3325xNsrY9,1993-11-12,4975XpkBf4
4788,8130386353,1979,963,7Hs3,09OO,46530,1478hIaaK3,1985-11-14,3661qItVg9
96288,8319668428,1976,81,9bH3,14GE,82207,3235NCFLX1,1986-02-11,4229BsVIB8
96288,8319668428,1976,85,1ha8,10vW,36323,4706PnbJU5,2013-09-25,9787vGdtU8
96288,8319668428,1976,854,3ez8,69YD,95190,4922KQGoc5,1986-05-25,1519bjqQu7
16041,6477788719,2020,685,7MJ5,95Qu,40118,3770haaXV7,1986-09-28,5595ncIcx9
16041,6477788719,2020,462,6nm2,12gL,96995,8418loyTd1,1976-08-01,3426bUDYm6
26794,8917994379,1989,136,6Nt0,06ih,23499,0813aJVrN2,2005-01-23,3066gtira5
12855,1070485469,2011,741,1DW3,91bm,66251,2932kPROH6,2023-02-05,5918ujwBB4
21885,8614905929,2012,634,2DO0,15Vp,13177,1650zRyRk1,1993-10-30,0016XBvln5
21885,8614905929,2012,662,5JU1,92SJ,19774,8067lILvT2,1972-05-17,1994zIBZH7
30306,2586202067,2020,809,5MK1,84RA,3617,7264quxFM2,2009-06-12,6262PVtBy3
30306,2586202067,2020,16,6Bt8,29Su,56191,0471AZhfu7,2019-06-16,8948KEEOv2
30306,2586202067,2020,117,1wT9,47wx,65519,9074oaBOQ6,2012-06-27,4884rDKar0
61584,3611598869,1987,79,7AE2,50WB,38537,4256JRELL9,1994-10-03,1888GdTDY0
61584,3611598869,1987,987,3dD7,74eM,25398,0293dvoFw6,2003-09-23,6846bphsv2
61584,3611598869,1987,665,5Mf8,60qf,28772,9420HhczS9,1994-12-31,4148nacCT7
55726,9893438556,2010,96,1Kj0,81Ps,14340,1749UdXae4,2004-11-24,6285VONzC2
55726,9893438556,2010,837,6nI5,62Ga,57537,9449sKEzF4,2006-03-28,2723KCaLe5
90463,8470290684,1970,703,8gK8,89RK,55194,4790twRtd8,2011-08-02,8520ZTBnA0
90463,8470290684,1970,608,4yn9,19KG,8229,3460pCMnp6,1970-09-19,1974WOkkf7
90463,8470290684,1970,321,7mO6,18xE,62140,3773pAKuM8,1997-09-09,6691ZkEhP0
90250,4836682489,1988,420,3CA9,06Bs,36901,6250QmSEm7,1986-06-27,6635xOWqm8
49785,217807789,1994,190,9PZ5,55Ts,16915,6164rqSJr4,1973-07-03,9212bOwEz4
52484,527086328,1994,517,0Uf4,90Ky,53967,1242XOCrS6,1996-02-05,9549KuPeW7
52484,527086328,1994,351,8wD3,75ge,42562,0015bXeGP7,1991-03-27,3732vaFLi2
52484,527086328,1994,973,5kd8,62eW,60428,9696KEGsj9,1984-05-12,7609bjBhJ0
67833,5336229957,2015,96,4CH1,14oz,28127,8089OoTEc5,2005-10-03,4113HJcBK2
67833,5336229957,2015,712,0re2,46XG,61572,2799fpKok1,2017-07-27,3047Iesrk8
26739,4397174969,2022,80,1Js3,13Eh,34754,8659yDbyl9,2005-08-13,5900sPntg0
26739,4397174969,2022,793,8lH6,61CR,26079,6975ekVvx0,2021-08-11,2696OsaZO9
4595,9244295107,1975,697,6tR4,22uw,37482,8357jzlEz9,1981-01-27,5809isqUB8
87071,2864324061,1986,865,0Us5,23hn,69534,1605VaBmM2,1993-04-07,1374vDrPy0
87071,2864324061,1986,225,9sY7,03wl,5698,9576EfkNZ9,1980-02-08,4932OUJZT8
87071,2864324061,1986,79,1Xb9,05Hy,77355,7160unVSu3,1993-03-09,9533RzVqB5
95545,9547285909,2004,953,5CE0,76Jr,93245,9092wWPEz3,1977-09-25,8056abmxY3
95545,9547285909,2004,700,3zc3,75xP,57514,7134KugJr5,1987-02-20,4946kqcHL2
95545,9547285909,2004,657,5FG9,20qJ,94762,4521PbZvd8,2018-06-23,8461NftfN9
55116,6266456034,1975,416,8de0,58ry,61813,1534TwoAv6,2016-09-10,5958VjvMY4
22282,4916627888,1988,392,9gb3,94JI,45467,6069JWirZ7,1998-06-19,0126zPKAr7
62518,2523906962,2024,650,5mm3,72JH,44426,1927WyFbZ8,1988-08-07,1974uufLG9
25467,652184785,2022,160,8jm8,29kM,16750,6757tRYZD4,1987-02-05,0222WOsie5
78900,6793070644,2005,974,3ZM0,61wA,50508,6328oozAI4,2007-12-14,6556AFELN5
78900,6793070644,2005,135,1uG0,36bU,95285,2029ciLJq2,2002-05-09,4233CGyFT1
78900,6793070644,2005,387,5yx8,58Zk,77100,3862YXAfy3,1982-08-26,7618RzIXK3
36585,1585936690,2000,823,7Kn3,73aI,38217,9303rzwHV1,2022-02-14,3675LfIRo2
36585,1585936690,2000,606,2Os5,17Kl,38223,3146iYEMo0,1971-12-28,6040VwGPp5
36585,1585936690,2000,705,6dS1,01EK,79776,9286sMeVl7,2021-10-12,4359hHNrl2
26539,4015400527,1989,522,5qO5,03nf,62659,0423bAyZP4,1980-08-27,8076xvOXZ7
26539,4015400527,1989,779,7oT7,25Ka,77097,5537IFuhi4,2023-01-05,4219HaJsf1
9610,6173562298,1989,404,0wl2,82Az,6593,4469JLQZF0,1985-02-20,1999fjAxu2
9610,6173562298,1989,265,9Nw9,74sK,34785,9636QEovE7,2022-07-25,3396zLoaR6
9610,6173562298,1989,646,3Gt2,61HS,34296,9384vLbuU7,2016-11-29,0998RpZAC5
19082,2739715998,2001,215,2nd3,63fr,40575,4637izJDx2,2013-04-21,4261wXXTH8
19082,2739715998,2001,720,6wY6,97lL,20083,4270yZtvP7,1976-08-15,9717lbnsm1
59095,3704420018,2019,12,8GZ5,28OU,41593,8144IRpbO5,1986-07-19,2020NxuXc0
59095,3704420018,2019,95,3kU8,54rq,9139,5314zjorE4,1993-02-18,5955eQJaA7
95575,7650303341,2017,591,6BG7,12HP,96412,3379MraKg9,2001-07-07,0201lICqE7
18353,1829505168,1975,652,1eV0,80Gz,388,2944SYQzp9,2018-02-22,5822MpNGA6
18353,1829505168,1975,143,7aB2,99jr,21566,4518xfmbc3,2016-05-23,3978DYxKQ7
18353,1829505168,1975,583,1kL4,73ca,13436,3586nmGqH3,1998-11-27,1906OWSBs8
17031,1510493904,2011,182,8HN8,92Uy,16622,7702COpLE2,1985-06-30,8495nJRDT1
17031,1510493904,2011,686,8Ox4,98ZK,11326,8892pHwcG9,2007-11-09,8999LifaW0
26489,8541245921,2022,170,7bf3,95VA,77192,5391MJDXX3,1983-03-15,1975RNyPu6
26489,8541245921,2022,778,3tf1,12kv,53988,0744rrtRu2,2008-01-28,7769KkjwO9
26489,8541245921,2022,617,3Bl6,04Qu,36747,3514NnZUg1,1971-07-13,2748mCTDW3
16601,5156783304,1984,392,7bh0,50qg,72546,3444rDGzf5,2019-03-09,2851uNiHH6
16601,5156783304,1984,824,9Zj3,34ym,97415,6302MjIWw6,1998-11-26,1338IHzEI9
87156,216580696,1975,353,2IN2,44bb,81156,3037FXYee1,2005-11-21,5735QkdaB0
87156,216580696,1975,495,0pp7,17MV,92001,2404Sbmgy0,1982-06-17,3897vqVCo4
87156,216580696,1975,100,8oA4,83wX,21666,1986BSzzO3,1980-11-03,0101AzCdr7
28644,2850078057,1972,139,5ZL9,69nZ,733,2344zLqWF0,1982-05-03,7722Zsbuu3
28644,2850078057,1972,533,3nl6,40hX,23502,5412laeRz4,1989-01-15,2333viqVq5
28644,2850078057,1972,141,7PY8,31fU,9248,8534vUDYp6,1982-01-12,7486DTAWg2
60510,1357326239,1993,624,0if7,72Hy,70222,1106TuXul1,2008-05-22,4807NsNDq9
60510,1357326239,1993,355,4hA0,56zd,71157,0084plpVb4,2021-05-11,5573QbRBs3
60510,1357326239,1993,286,7te2,81HP,50293,1750fDMEt7,1978-08-05,4536LtrJt6
57638,6667313810,2005,467,1Nd4,78Hy,18272,5651vrqNP5,1991-05-18,5124vFolQ7
57638,6667313810,2005,284,5fZ8,47Ui,63670,8967WdmhV8,1976-07-09,0954vurKR3
42239,4798677769,1993,332,0QL8,85mK,71170,8758shURq2,2006-06-20,6537ZyDkP9
9110,7441105795,2011,321,6cV9,74hh,91490,8257SiRxW2,2000-08-23,7497qjJiw1
9110,7441105795,2011,201,6Zu1,13iz,85292,6241GaqkT0,2016-07-28,7359LTmaF4
65758,6040471956,2001,718,4vf0,56Et,13717,2503pDokS6,1982-02-16,2619XFKkg1
65758,6040471956,2001,804,2qm0,90ZT,62857,6861aDIlm7,1974-05-08,1622xVQVi5
56179,5107013853,2015,406,1rO9,21Kr,30788,5509iMyvZ3,1999-01-05,9864UFZtC0
51696,4248329888,1985,438,9nu1,67qz,67731,1687BZfYZ8,2017-09-16,2150yQyoG3
51696,4248329888,1985,688,9AN9,16ci,81441,4704qEwDG4,2021-09-04,9678iNdbf9
30402,9435569452,1973,433,3LM8,74Lr,34312,3212PBIcf0,1988-06-26,2626lWFrW9
30402,9435569452,1973,455,5QW7,39KC,93323,4688dreKi1,2020-07-12,1821rKJHa4
9317,4563427461,2019,976,9cI7,93Wz,86277,0050jXRmH5,2000-05-01,1366iIdur1
9317,4563427461,2019,484,3Wm1,08QL,43611,1173KpgWc7,1996-07-19,2672iNqYU5
9317,4563427461,2019,812,7sS8,46xq,11026,9983SSpfi7,1975-05-08,2903SWerV0
42017,3519569389,2015,108,8Nx4,53Ks,49056,9145gDQKM7,2011-04-01,8386WIvPo8
42017,3519569389,2015,929,0mO1,94Ap,24854,7767aUqfS3,1976-06-04,3701qJnRL2
42017,3519569389,2015,569,5md8,76EE,99450,5052YBFgm5,1972-01-22,7067HlkZH0
66908,4842857572,1988,596,7Yk2,84dq,8866,6219PDeTa6,2001-02-07,0216dndLP4
41549,9243404327,2015,540,6Ua3,40GM,77915,0538bFlQY0,1984-05-21,6424fqGMa5
41549,9243404327,2015,733,4uD6,48BR,79533,1873QomnZ5,1987-07-28,4125VQqoJ7
41549,9243404327,2015,147,3iQ6,78tO,67179,0749AJbCd4,1999-03-23,5126HOtCY0
78035,4251684754,1978,639,6rN0,59sN,12498,3536ssore6,2010-08-10,5223qDyQo2
78035,4251684754,1978,755,5iZ4,40ID,77100,3938lvtfe4,1994-02-11,3609eRpli4
78035,4251684754,1978,939,0iW3,34rA,89731,5371wERDu4,2010-10-13,6362icDgK8
57323,7967236762,2011,564,0oa4,56GH,43318,0570aWlCM7,2021-10-12,4809pMyGm2
57323,7967236762,2011,737,7mP2,85gw,74432,4366CYHKr9,1991-01-29,2728WAtgJ7
57323,7967236762,2011,22,7xo7,83bB,18754,8047xYqzF3,1995-11-25,2355LNpWo2
36378,9776788470,1984,306,1Hs1,08ZG,89085,1311eXPnD0,2012-04-29,5892IKpQN6
58419,251599124,2000,401,9qW0,80Gi,40285,8764DzwJr5,1978-09-29,7519rRspZ2
58419,251599124,2000,728,4FM7,05xQ,76742,3116Xcvoy8,1984-04-08,0940UdUAg1
58419,251599124,2000,781,2LA6,85Ow,7339,0684bSWpY8,2015-06-27,5552Vwoek9
97406,5824850885,2006,28,9Zr6,32pQ,38536,6190YvLKg3,1985-08-04,5977DpfAD2
97406,5824850885,2006,831,4Ax2,73Zd,66176,4678HwUZH4,2001-05-15,9669TQHYy8
45818,6039029355,1987,884,0dv2,30Pg,41217,6003quRsL0,2016-06-19,8515LfMLc8
45818,6039029355,1987,982,0kM3,53xW,48053,5584XBlVi4,1972-11-17,0109FQkFv9
50464,5187075649,2018,422,1Ov5,39rY,44396,1401swLvP9,1986-05-31,6667TNrZu9
50464,5187075649,2018,950,6oC6,26lW,33275,8777JIpBO0,1981-08-20,6606dzxgK0
50464,5187075649,2018,576,9qL6,06Li,74769,4863KxIJq1,1974-05-15,2801rgQEA2
69032,4658582344,1979,985,3tx4,12Fj,32436,9951thGft3,1975-04-25,6167SGOlp1
69032,4658582344,1979,450,3CX2,55ST,5240,7000bTwSN4,1980-08-08,8245yRjgo0
69032,4658582344,1979,377,2lo1,92VJ,78273,2951QOfmq8,2001-04-13,6805KTJDB0
41777,6477596884,1993,614,5Zi5,53cj,97746,2546dHsoc1,1986-01-31,2794qSaum1
41777,6477596884,1993,962,3OD1,84su,38144,5451bppTE0,1999-12-21,1540OlVDq5
87097,4216472892,1999,299,7md1,69Ty,85940,8227rRiyY6,2005-10-09,1287jWCOb6
87097,4216472892,1999,590,5mG1,11vl,38084,4522MqErC8,1996-05-20,1716lxLOb5
19251,1295952034,2018,181,0pC6,94Ro,36381,1490KJisr8,1984-08-06,2614UmSgR0
19251,1295952034,2018,119,7mS5,78Dl,23515,8938RmVpz7,2009-11-16,6468PJdxs2
51397,7406357897,1987,314,3PN3,63iB,71271,2938iubbm5,2002-03-29,5530DZfBZ3
51397,7406357897,1987,517,1Hu0,34kA,37664,6729zHYsh3,1985-03-15,2229IUIya4
1357,3727570158,2021,725,5xK6,00mF,38223,2581GynhB3,2019-07-11,2063IaYwI5
1357,3727570158,2021,452,3AV9,06QN,15396,1213rojac9,1982-11-13,1277vKkEu8
1357,3727570158,2021,933,9hT4,47Fk,46827,5082vHhLX7,1973-07-15,6012oQypR3
81944,1606829477,2020,613,2wK6,77bs,25866,6432ftdrf5,1996-04-13,0956EQzKx8
74812,1121091526,1973,306,2aa2,83gM,57242,6565LMzrG3,1989-04-14,8193jJzeb3
74812,1121091526,1973,118,9Nk8,97ch,44063,7848SCFjg3,1974-12-06,7481qkwWW4
74812,1121091526,1973,245,6bQ0,99TN,92529,8718BkUOx9,1998-12-15,5561qoGle4
23235,1325684481,2021,870,5jF6,98tt,2005,7272UrNNN2,1978-12-06,1883BLWXy4
23235,1325684481,2021,672,1Wx8,85Rq,26155,1814eEYVL5,2001-08-06,4847uwSDA7
36020,9941519029,2021,96,7iM4,81gY,25801,9955ofOtE8,2006-09-11,0831RcpHl3
36020,9941519029,2021,697,7pq6,34Hx,28712,5083zCXUI3,1991-03-06,2301XfpmA0
37892,7081517658,2010,655,3FB6,32wp,75137,4175CaySw5,1982-03-06,6557iaCIF9
37892,7081517658,2010,408,1wL3,92DZ,27389,2170BvklR2,1995-06-03,2241mUIAW8
9031,7518036207,2001,124,2xC0,22xp,39339,0810zhedV4,1977-01-23,9395QYOiJ6
61209,3348606967,1970,705,2xZ7,39Ag,5290,9203wcpyC7,1990-10-29,3241YuhJx9
61209,3348606967,1970,9,7VU2,10ZF,75625,3918aXFLh4,1977-11-20,1299uhyNy7
61209,3348606967,1970,793,3LB6,69Wv,72829,1623FPbLg3,2023-11-07,6758uiYmo0
98042,1651035466,2004,908,3zB1,71Fk,65847,9994jYUod2,1972-01-31,6334DfwbH7
43672,8207473977,1986,462,6mG8,40Ca,55362,1123FnhTP5,1996-06-16,9017zJHrp8
43672,8207473977,1986,297,7Bz6,89YB,48395,6819yiFDu8,1981-06-15,1984dEVxk4
43672,8207473977,1986,32,6av4,54ap,4078,3671MleoK3,1992-11-07,4451XJVoe7
49308,218722376,1990,115,8gy2,90vj,55561,2597sikkU0,2011-07-03,6518tUAKM6
49308,218722376,1990,840,8Oq7,91QE,59576,4200uQdEs0,2022-06-06,4147PPfFc2
49308,218722376,1990,88,1kt4,33XB,92225,3083vQsTN8,2008-04-14,6252wZTUY7
93065,4231591494,2016,248,7Hc9,24AQ,19182,6470CirIg4,1970-06-02,6929qdPfA0
93065,4231591494,2016,744,6It6,06LX,43943,6193hPnhU4,2017-05-22,6827qFEcC8
93065,4231591494,2016,55,9yi4,24bZ,56298,1958SQeok6,2017-10-12,6509vvGLZ5
68070,6497401256,1977,343,4pf0,07xW,35487,2870HSOfv2,1984-03-07,4802eVAuz1
68070,6497401256,1977,383,9SP5,90CT,4886,8286LRJIQ8,1996-01-18,9890vUDCy5
68070,6497401256,1977,917,3zp7,17sD,95389,5598SFJCx4,1977-10-18,6192krGhy1
36657,2040097420,1972,577,7ZF1,98OM,61259,4342gOSFU8,2018-04-25,4953abVWu6
36657,2040097420,1972,493,8LE7,96Im,40137,2588FAtfD0,1972-02-26,6416yTBmk2
57641,6463645604,1982,580,6eb6,22qy,60437,3614cKxiv6,2010-11-06,4173LHsTr2
61134,5296214344,2014,774,1os0,14DO,17654,8459kgasG0,2000-10-05,8037IhzOX4
61134,5296214344,2014,294,2Hk0,32dF,47510,5441WFKRw4,2013-04-23,3276lYAxc0
61134,5296214344,2014,939,7EK7,40XP,16288,6378lydlY6,2000-02-21,8439crtQC4
68798,6568416222,1993,189,0GM2,22ZY,49533,3815UQuGb0,2020-07-22,3676Vsfvs1
68798,6568416222,1993,172,3dF6,99YI,26090,3942qXBlx1,1976-12-02,0952lYHHy5
70128,6743153785,1978,101,0WF9,19RW,4914,0794YShmN6,1989-06-01,2719AJoRn5
70128,6743153785,1978,72,3DT0,05FM,52967,9585CWCRG6,1977-05-09,1600GcJjq9
70128,6743153785,1978,519,3FJ3,36ub,38186,7103nseqv4,2011-05-03,3952OrkRC5
86599,4436067368,1994,914,7sV0,78eh,97214,9304HWWEL0,1976-07-07,3646tnSNc1
86599,4436067368,1994,376,0gP2,24NR,73495,8200ttJQE2,1991-03-11,0383iuCMs5
86599,4436067368,1994,48,1xJ6,17GD,91151,7248rPbvn1,2016-05-02,3794kjpeV5
72795,400304334,2018,294,7az6,41FJ,6391,0374OLgYL0,2017-06-08,8053qZcEg9
72795,400304334,2018,104,7XZ2,88Ud,99971,3891aRWal8,1972-12-05,9400HTAJC4
44262,3314107103,1986,150,7qG9,41OO,35175,2706DFrNI5,1975-12-06,2286oahwY6
44262,3314107103,1986,937,2oQ4,29dq,8980,3611GMvVh8,2009-06-24,5428EwwJC4
17538,3984845912,2005,417,5PP5,23Za,83800,3021gNfvV9,2021-02-03,0922hXlAG9
17538,3984845912,2005,211,9Ju3,98fN,72390,8509BcDmV5,2023-03-09,6490fUNvL1
17538,3984845912,2005,469,4Mu9,05Qq,16835,3569PEkDd5,1981-04-26,4305cDRly9
24847,9821124918,1972,863,3Rr9,97Cs,56745,6026BUGuO3,1985-01-02,5717mfnZg9
4827,5624754942,1974,957,0xy4,53lA,910,2614ybUOn9,2022-09-20,9927riapT5
26257,7502763669,2009,889,3PC0,43wf,45981,2713oIIiv8,2019-09-14,2630uweFN6
14452,9675259665,1981,505,2jr8,41NF,49009,4112fNJQz2,1992-03-06,6047bqKjp9
14452,9675259665,1981,810,2WO7,68un,80918,1894HbQfE3,1975-04-28,2003TdMjL1
14452,9675259665,1981,354,9Tf2,48RU,1378,7123kkIUe1,1991-06-22,1576SIfOo7
22204,5219177332,1975,603,2mH9,00CE,82753,9274YvAzm5,1985-07-29,9862DoiEa8
87097,5381431358,1979,800,2oV7,92LC,90397,1301zbACD9,1972-11-13,2901yFFcl6
87097,5381431358,1979,511,2SC1,78fL,58166,3373VJHdf0,1982-07-24,6290exceP8
87097,5381431358,1979,810,7jA0,49qs,74688,7404AzAtl5,1978-03-27,5246VooLH2
96827,5737047251,1989,646,7pf4,01mn,80887,8840YmaxM3,2011-07-27,4891ehhyT2
96827,5737047251,1989,113,0XY1,17DF,99866,6850bqSrp3,2008-02-17,0969XlEBd9
96827,5737047251,1989,790,1KQ8,04Yi,34299,3267YcgUi6,1979-11-09,6935HJpOC7
85527,3865460506,2011,500,0BJ1,68tZ,70249,0495QiSWm8,2018-07-29,8538eYoTY4
