CompanyCode,DocumentNo,FiscalYear,LineItem
22069,5161836939,1982,939
82212,6844963548,2011,970
82212,6844963548,2011,341
89329,5007643868,2008,827
89329,5007643868,2008,535
14580,8917677111,1984,151
14580,8917677111,1984,619
14580,8917677111,1984,140
3774,5162881506,2016,962
3774,5162881506,2016,286
74791,1809458072,2021,127
28279,1121587902,2019,156
94759,8437748093,2018,237
94759,8437748093,2018,91
47456,4479434679,1980,454
22800,2781357389,1978,279
22800,2781357389,1978,483
89953,4718765215,1973,744
89953,4718765215,1973,441
97720,1193100973,2001,809
2913,9015156179,2005,233
81835,7052778017,2024,908
82917,3098970445,1995,793
82917,3098970445,1995,41
95579,9799768659,1985,471
95579,9799768659,1985,478
9201,4430557742,2002,499
86591,8469596160,2006,706
86591,8469596160,2006,871
86591,8469596160,2006,173
40486,7456223032,1989,844
40486,7456223032,1989,345
46211,3433327301,2015,227
46211,3433327301,2015,676
46211,3433327301,2015,585
30402,661254575,2013,755
30402,661254575,2013,861
30402,661254575,2013,548
21144,5713678459,1975,269
46692,7006872457,1988,51
46692,7006872457,1988,282
29454,5967316860,2000,68
29454,5967316860,2000,114
82433,6453081300,1981,898
82433,6453081300,1981,810
28064,727921646,2020,380
55609,7553667489,1979,176
55609,7553667489,1979,143
88491,95922140,1972,82
88491,95922140,1972,350
88491,95922140,1972,230
16608,8771462625,2013,864
16608,8771462625,2013,113
16608,8771462625,2013,241
98583,4728635792,1979,745
98583,4728635792,1979,725
98583,4728635792,1979,551
10087,4223897413,2023,21
77844,2358573325,2014,884
77844,2358573325,2014,56
77844,2358573325,2014,231
10259,4298143042,1979,274
10259,4298143042,1979,309
10259,4298143042,1979,535
92716,4612622593,1999,527
92716,4612622593,1999,502
92716,4612622593,1999,148
78345,7996192211,1989,195
78345,7996192211,1989,920
78345,7996192211,1989,404
32627,5655694015,2010,644
32627,5655694015,2010,194
98030,2738732522,2017,477
98030,2738732522,2017,227
98030,2738732522,2017,512
54461,8819795811,2020,272
40847,5139956308,2011,884
40847,5139956308,2011,395
30766,9141233572,2013,484
30766,9141233572,2013,420
35366,2782379069,1990,329
35366,2782379069,1990,202
35366,2782379069,1990,395
1532,4650691841,1983,175
1532,4650691841,1983,461
51365,7577640318,1982,507
51365,7577640318,1982,494
51365,7577640318,1982,943
16697,5446787390,2008,699
16697,5446787390,2008,517
16697,5446787390,2008,697
48934,1909803045,1976,524
48934,1909803045,1976,457
23762,6168764597,2011,126
23762,6168764597,2011,670
23762,6168764597,2011,72
59639,932649214,2022,414
59639,932649214,2022,48
53077,9398094014,1986,778
53077,9398094014,1986,590
53077,9398094014,1986,568
16345,1498145902,1985,900
14125,8718921170,1972,738
14125,8718921170,1972,49
14125,8718921170,1972,339
86905,1592505586,1973,944
91866,5118069492,1975,33
91866,5118069492,1975,353
91866,5118069492,1975,398
5582,5095977641,1993,526
5582,5095977641,1993,950
5582,5095977641,1993,303
64205,6053843280,2020,807
64205,6053843280,2020,377
3438,1806698705,2020,831
3438,1806698705,2020,119
67884,5852411919,1990,464
67884,5852411919,1990,333
82020,8051369753,2021,759
82020,8051369753,2021,442
82020,8051369753,2021,320
61326,7357418218,2013,256
61326,7357418218,2013,854
61847,7025630404,1972,787
34630,9985928880,2022,573
34630,9985928880,2022,491
34630,9985928880,2022,641
45830,7117680164,2014,552
34890,6998828045,1989,341
27101,9760587007,2012,301
27101,9760587007,2012,773
27101,9760587007,2012,33
70723,9938378841,1999,789
70723,9938378841,1999,423
95659,1325228426,1996,262
11328,5081916702,1990,60
86795,634465880,1982,129
22674,4513864110,1976,446
22674,4513864110,1976,986
22674,4513864110,1976,151
3544,9389078959,2006,58
35511,6333353261,1993,510
35511,6333353261,1993,124
35511,6333353261,1993,845
30384,9755029269,2017,894
39052,7774869636,2006,24
39052,7774869636,2006,114
39052,7774869636,2006,209
53801,8475567640,1978,363
53801,8475567640,1978,932
53801,8475567640,1978,882
34924,3288680711,1990,915
34924,3288680711,1990,158
34349,1382308628,1995,479
79954,1893120989,2009,229
487,596277459,2020,904
487,596277459,2020,843
487,596277459,2020,269
53596,8036694988,2016,319
53596,8036694988,2016,457
53596,8036694988,2016,241
22779,5576001284,1977,965
22779,5576001284,1977,880
55636,9274266051,2012,537
55636,9274266051,2012,272
86284,5857053166,2013,951
39744,9174714279,2013,646
4090,1715956005,1993,391
4090,1715956005,1993,550
89706,3517475533,2022,79
89706,3517475533,2022,128
89706,3517475533,2022,811
25992,4095865441,2023,578
25992,4095865441,2023,531
25992,4095865441,2023,844
99039,557019338,2005,366
51098,8796958634,2017,367
51098,8796958634,2017,996
28928,5228008138,1998,158
28928,5228008138,1998,421
9164,6872735211,1999,253
9164,6872735211,1999,126
9164,6872735211,1999,163
24871,9759629422,1991,510
24871,9759629422,1991,866
51051,7436267945,2018,992
15237,9200549475,2008,422
15237,9200549475,2008,660
12112,3922779448,2003,896
99224,344121578,2000,512
99224,344121578,2000,229
56391,7085581930,1977,993
56391,7085581930,1977,178
29076,9856965155,1998,902
29076,9856965155,1998,178
65256,231632072,2017,63
65256,231632072,2017,941
65256,231632072,2017,222
99119,8752282587,1985,810
99119,8752282587,1985,94
17183,822656175,2024,653
17183,822656175,2024,831
17183,822656175,2024,688
37948,7888159378,1995,949
37948,7888159378,1995,310
13561,7871328271,1981,839
90724,950616067,1978,602
9358,3487325458,2018,165
9358,3487325458,2018,735
9358,3487325458,2018,683
37142,4302865636,1987,268
37142,4302865636,1987,512
45093,2448623133,2014,585
53,5524388632,1976,128
85250,5292196258,2006,500
61429,728749282,1985,922
61429,728749282,1985,140
8942,4576746220,2010,781
8942,4576746220,2010,703
25209,9496012418,2001,225
25209,9496012418,2001,215
25209,9496012418,2001,705
53906,3158736439,2022,656
8492,346243282,2012,524
17671,117337918,2017,762
76897,9176388254,2012,310
76897,9176388254,2012,29
76897,9176388254,2012,815
45003,7462451103,1981,190
59339,1666125380,2014,959
71131,6355473519,1997,204
49788,1205331730,2012,996
49788,1205331730,2012,812
39237,8961137398,2005,232
39237,8961137398,2005,687
36884,6734771220,1976,980
36884,6734771220,1976,265
36884,6734771220,1976,37
28385,6983532183,2014,690
28385,6983532183,2014,278
74177,370949978,1988,17
94688,548188873,1999,448
94688,548188873,1999,752
21409,4915661710,1985,396
10538,1955741778,1995,540
10538,1955741778,1995,429
60072,3101161429,1999,562
15917,6447633250,1976,975
15917,6447633250,1976,442
15917,6447633250,1976,355
19326,6539680986,2010,616
58007,3613724590,2001,333
58007,3613724590,2001,1
58007,3613724590,2001,932
88589,8368754671,1995,258
7097,7402103487,1979,761
7097,7402103487,1979,205
7097,7402103487,1979,204
79561,9581829576,2000,209
79561,9581829576,2000,90
92635,2735180091,1971,273
57798,9278845188,1974,873
57798,9278845188,1974,625
3385,5393946991,1986,292
3385,5393946991,1986,708
37321,3494259395,1984,431
34267,5290503965,2021,280
34267,5290503965,2021,482
34267,5290503965,2021,330
82437,1452470131,2000,619
82437,1452470131,2000,961
30012,249411696,1996,617
30012,249411696,1996,966
30012,249411696,1996,980
80770,8899885296,2004,807
89822,7652707573,1981,279
89822,7652707573,1981,619
89822,7652707573,1981,184
37444,7172986302,2014,435
84226,5589578931,1977,354
71464,361527152,1987,654
71464,361527152,1987,369
56753,6064379431,2015,547
56753,6064379431,2015,409
56753,6064379431,2015,524
91041,2508172383,1971,119
91041,2508172383,1971,298
29172,6369843207,2023,887
29172,6369843207,2023,895
56296,768738516,1970,618
52649,7738224490,2021,432
52649,7738224490,2021,471
71589,2785773537,1972,719
71589,2785773537,1972,73
65442,2377807917,2008,663
65442,2377807917,2008,921
65442,2377807917,2008,966
28701,8531845973,2020,73
28701,8531845973,2020,737
28701,8531845973,2020,556
59751,335552205,1992,768
59751,335552205,1992,779
53906,7933950402,1987,958
53906,7933950402,1987,118
53906,7933950402,1987,555
65656,6036753413,1992,613
57662,9401708069,2011,439
57662,9401708069,2011,294
57662,9401708069,2011,14
27109,8229652649,1972,908
27109,8229652649,1972,167
27109,8229652649,1972,963
58465,2068486295,2021,674
26166,7339778894,2014,127
70433,8755681440,2004,988
70433,8755681440,2004,488
70433,8755681440,2004,500
8972,2147178080,1983,645
8972,2147178080,1983,475
8972,2147178080,1983,554
1642,4498745618,1979,176
1642,4498745618,1979,909
42695,9224285428,1981,598
42695,9224285428,1981,653
42695,9224285428,1981,68
24443,4184857195,2023,1
80429,906321252,1994,309
36474,2459017223,2012,244
66047,1553460343,2000,702
66047,1553460343,2000,674
66047,1553460343,2000,763
11527,2018297595,2010,437
11527,2018297595,2010,250
11527,2018297595,2010,56
17475,8639826865,1997,684
26308,9860178121,2014,446
26308,9860178121,2014,50
54951,5049192169,2006,243
72618,6382045141,1972,605
72618,6382045141,1972,266
12863,2218055719,1971,934
83282,3908574205,1989,280
98732,8351418775,2014,117
7755,3924176546,2021,952
7755,3924176546,2021,335
15289,3753580319,2013,490
15289,3753580319,2013,823
60944,3651008614,1989,21
10699,3744483705,2021,41
34563,7066339259,1997,761
34563,7066339259,1997,6
8305,5267692458,2017,3
8305,5267692458,2017,439
8305,5267692458,2017,818
78503,1725846217,1983,663
42243,7410699257,1986,31
42243,7410699257,1986,746
42243,7410699257,1986,557
45525,5736195892,2000,95
45525,5736195892,2000,321
31488,1471791316,2008,825
36577,3474865332,2007,787
36577,3474865332,2007,34
36139,4232090285,1975,459
36139,4232090285,1975,656
36139,4232090285,1975,757
20416,1342122910,2006,795
20416,1342122910,2006,384
20416,1342122910,2006,579
8113,7934927508,2019,236
8113,7934927508,2019,690
8113,7934927508,2019,698
17917,4719399179,1989,401
13035,4357147579,1996,572
13035,4357147579,1996,90
10510,6851917921,2024,74
23790,307645542,1977,354
23790,307645542,1977,83
23790,307645542,1977,60
96326,8005047579,2006,478
96326,8005047579,2006,908
53596,8299576499,1970,9
13668,4997704462,2009,568
13668,4997704462,2009,698
13668,4997704462,2009,570
69085,6091929936,2008,304
67165,7689715874,2008,582
43139,2287820668,1985,374
43139,2287820668,1985,554
43139,2287820668,1985,775
54164,3770620943,1982,941
54164,3770620943,1982,275
21032,4590168309,2009,715
21032,4590168309,2009,900
21032,4590168309,2009,625
90987,107074240,1983,574
90987,107074240,1983,177
27472,7579469866,1977,592
27472,7579469866,1977,743
27472,7579469866,1977,593
8312,5914755297,1971,872
4028,7591635547,2015,774
4028,7591635547,2015,941
49388,2862411355,2022,92
49388,2862411355,2022,83
49388,2862411355,2022,953
81389,8925308212,2016,255
43766,7498095781,2019,515
43766,7498095781,2019,580
43766,7498095781,2019,557
32860,4570005533,1988,729
18299,6766647043,1985,902
12272,755238576,1995,140
12272,755238576,1995,748
12272,755238576,1995,948
84024,5877327117,1990,120
63518,5788109589,1998,620
63518,5788109589,1998,867
93265,4451245233,1984,620
78848,6238326208,2022,250
78848,6238326208,2022,431
78848,6238326208,2022,858
18486,4835275949,1971,658
18486,4835275949,1971,313
18486,4835275949,1971,159
84090,2638809777,1998,454
49181,3287911960,2012,394
49181,3287911960,2012,294
49181,3287911960,2012,360
13133,1326229364,1975,966
13133,1326229364,1975,602
37941,1148266360,1992,205
37941,1148266360,1992,300
37941,1148266360,1992,376
37767,3717612080,1997,805
37767,3717612080,1997,108
24441,7494046029,1979,365
24441,7494046029,1979,858
58926,4074908683,1980,460
27916,3573895217,2019,991
27916,3573895217,2019,257
72627,8608056595,1989,684
72627,8608056595,1989,265
88684,6576804999,1970,641
88684,6576804999,1970,425
88684,6576804999,1970,757
35969,4493585094,1980,858
79937,1755258575,1983,80
79937,1755258575,1983,114
72026,9615988257,2021,38
72026,9615988257,2021,599
80247,9173679901,2000,409
80247,9173679901,2000,678
80247,9173679901,2000,537
99866,5307292884,2011,524
99866,5307292884,2011,947
99866,5307292884,2011,849
59364,4376511821,1989,266
40794,9390724512,1979,503
40794,9390724512,1979,695
40794,9390724512,1979,128
77254,6903236058,2007,347
33910,7331057173,1988,80
81611,3934918376,1970,641
8,3902673966,1983,199
8,3902673966,1983,599
75737,7026894020,2004,858
75737,7026894020,2004,124
75737,7026894020,2004,493
61134,9294290785,2004,732
61134,9294290785,2004,92
78219,7829218952,1979,885
78219,7829218952,1979,498
99106,5765753934,1994,892
99106,5765753934,1994,84
19859,2448818763,2023,909
19859,2448818763,2023,888
16758,1313019309,2009,18
16758,1313019309,2009,684
16758,1313019309,2009,737
33372,3256829364,1972,742
33372,3256829364,1972,158
67301,1895933354,1970,183
67301,1895933354,1970,978
31007,4643995483,1975,897
31007,4643995483,1975,380
31007,4643995483,1975,412
71037,5293562044,2021,796
71037,5293562044,2021,788
71037,5293562044,2021,170
45977,2311538627,2017,124
32199,2069016391,2016,683
32199,2069016391,2016,14
49143,9023848626,1982,304
29677,9101237674,2008,505
29677,9101237674,2008,149
98308,9642411862,2001,924
98308,9642411862,2001,317
91484,7374916927,1971,297
135,9606277340,1971,806
135,9606277340,1971,91
74152,6996794049,2007,666
74152,6996794049,2007,147
38315,4960075822,1972,670
22839,6432903480,1975,262
96410,1690083460,2000,246
57215,9176321099,2000,162
57215,9176321099,2000,876
57215,9176321099,2000,496
63418,9616865787,2021,309
76331,6551852565,2013,647
76331,6551852565,2013,772
91100,2611830643,1994,439
66921,3002332023,2017,938
15420,2865424652,1999,513
15420,2865424652,1999,395
37192,148614118,2017,52
18384,7316035194,2003,418
18384,7316035194,2003,272
17968,1532071656,1983,485
32820,4533450642,1991,134
32820,4533450642,1991,489
32820,4533450642,1991,79
48668,9102855627,1992,456
74497,2305144047,1983,871
35583,1426189538,1993,778
35583,1426189538,1993,891
82875,3127870292,2019,151
87124,7523364518,2014,279
87124,7523364518,2014,106
14575,8458359326,1970,162
14575,8458359326,1970,425
50859,5912909566,2010,878
60123,9578092401,2007,586
60123,9578092401,2007,892
60123,9578092401,2007,321
43604,9572660519,2024,83
43604,9572660519,2024,195
54143,1906517901,1977,45
54143,1906517901,1977,773
30504,6714634630,1993,435
30504,6714634630,1993,695
94363,8918677870,2020,280
75427,8257411716,2007,170
12541,740911076,2005,472
73158,4151970713,1993,397
73158,4151970713,1993,95
73158,4151970713,1993,513
39297,9180682298,2006,957
90987,992935695,1972,474
68953,2542637939,2006,625
68953,2542637939,2006,185
76983,7015873211,2004,598
76983,7015873211,2004,106
40650,383857797,1980,921
40650,383857797,1980,308
28242,5077223574,1988,200
28242,5077223574,1988,28
39746,9013961452,2016,537
71763,2557250085,2009,349
62602,5604709420,1980,619
60913,9487632048,2006,242
60913,9487632048,2006,7
94932,1142462085,2006,425
35097,9760520192,2008,874
33840,477627452,2004,838
33840,477627452,2004,429
99622,4655172023,2012,508
99622,4655172023,2012,351
99622,4655172023,2012,775
68602,5584778531,2001,582
7857,3816242067,1986,744
7857,3816242067,1986,756
7857,3816242067,1986,674
64569,8329242015,2004,255
64569,8329242015,2004,502
71258,6428475071,1990,449
56957,8600182171,2019,516
43180,6990388396,2000,262
43180,6990388396,2000,814
31866,2842617873,1984,438
8242,2978273758,1979,690
8242,2978273758,1979,641
93832,2910759267,1971,828
23675,5165811682,1992,346
23675,5165811682,1992,942
23675,5165811682,1992,609
86730,3021094363,2018,216
86730,3021094363,2018,868
86730,3021094363,2018,381
10510,6147757790,2006,798
28575,1833930879,1997,977
71540,886910121,2014,590
71540,886910121,2014,99
88607,9109257035,1995,907
13085,400644725,1994,973
34430,2456279357,1976,642
34430,2456279357,1976,79
34430,2456279357,1976,237
67816,9772995522,1997,311
67816,9772995522,1997,678
68016,2559638663,2003,837
68016,2559638663,2003,17
68016,2559638663,2003,106
1539,6612377709,2021,425
73140,7436491238,1987,471
97400,9450299607,2013,586
97400,9450299607,2013,568
97400,9450299607,2013,38
22329,7681888499,2006,419
22329,7681888499,2006,232
34179,6125823022,1993,189
34179,6125823022,1993,256
39349,9590006605,2008,953
39349,9590006605,2008,216
39349,9590006605,2008,234
69319,1692289239,2002,922
70253,1403627750,2012,577
70253,1403627750,2012,250
70253,1403627750,2012,282
15835,6485092434,2000,690
15835,6485092434,2000,81
34088,8505023869,1987,400
60284,1726821298,1991,770
18162,4336980469,1976,524
50172,3455184796,1989,63
50172,3455184796,1989,623
73645,7706947549,2013,901
73645,7706947549,2013,695
73645,7706947549,2013,510
87244,1529825589,1994,377
87244,1529825589,1994,498
92733,923179611,1979,147
42918,7941957915,1976,544
42918,7941957915,1976,268
83553,8728542736,2011,760
83553,8728542736,2011,421
83553,8728542736,2011,463
38592,4485524859,2021,790
38592,4485524859,2021,421
38592,4485524859,2021,107
43614,3677715872,1977,387
43614,3677715872,1977,773
91864,3426915402,1998,673
91864,3426915402,1998,448
91864,3426915402,1998,885
56171,6088499968,1993,101
4796,989524441,2017,854
78575,3172291796,2009,157
78575,3172291796,2009,969
78575,3172291796,2009,654
93065,1949590658,2003,226
93065,1949590658,2003,629
936,1056275560,1979,804
936,1056275560,1979,109
87488,5238859687,2013,659
87488,5238859687,2013,90
548,5824772707,2011,158
548,5824772707,2011,959
68359,9280550860,1998,843
68359,9280550860,1998,467
29991,6028716876,1975,522
29991,6028716876,1975,206
29991,6028716876,1975,709
73807,8578567105,2003,688
73807,8578567105,2003,384
73807,8578567105,2003,443
91399,7561768640,2021,637
40358,956689226,2004,242
