CompanyCode,DocumentNo,FiscalYear,LineItem,GLAccount,ClearingDoc,ClearingDate,AllocationNo
26539,5692760393,2011,836,5BZ4,5074wZtYc3,1973-02-25,8549nWZYT9
26539,5692760393,2011,374,8hv8,3206tutaJ0,1973-05-05,4392BGXtR9
46920,3577132724,1980,92,1nu1,2196BWcki5,1989-09-28,6173FcXYg0
46920,3577132724,1980,362,2xt6,1420WiDKA4,2001-10-11,0947YOdMO5
41939,5802166294,2011,304,4bF9,7725pWekL7,1979-05-16,0108HKdHl6
41939,5802166294,2011,478,2ka2,4121PGaBW9,1979-01-17,3897UzEvm0
22329,7217920640,1979,950,9zo0,3184gBism3,1991-03-23,1404liHQS5
49660,2422631122,2005,494,2Dm2,7785cQMox8,1976-02-29,2288KzENk0
98570,3872899716,1980,230,8hj6,3292fEZOM3,1996-10-15,8039oCaQd1
98570,3872899716,1980,679,2tV4,0799Mzrzc5,1973-05-16,2076fpPDJ9
43760,2814911211,2017,163,0cd3,4399vwoWX6,2014-01-05,5877oxIYt0
13489,3208342561,2016,454,9qK4,0246QYbqQ7,1996-05-13,7501LiJac0
47818,2592501645,2017,551,4oR8,0244zqhcN7,2019-03-18,7251yaRBh4
47818,2592501645,2017,330,2Xl9,1909PppGe7,2012-12-13,9890dEfIY5
47818,2592501645,2017,890,2cd7,8713aVvAA1,1980-12-09,5762NkBAy7
70084,480037544,2016,528,9zf5,9184KjZGv4,2018-07-16,6092dqImd4
70084,480037544,2016,301,9fK7,9750upYCj2,1984-12-10,2187eQHHH6
70084,480037544,2016,174,5aY5,9987DXNFm4,1997-07-07,0228eMPuI6
67356,5793033064,2008,467,0cq8,2882IZgdI8,1997-12-23,2982FUOWc4
81563,8392005539,1994,797,8eG5,7179InFNL6,1973-03-16,1410JCUfz6
27831,9687243708,2021,566,8AC2,1138YXDOG3,2012-10-14,5741cFcLu1
17998,3478896602,1976,831,8op5,5293LDreN5,1993-05-25,4424cBEAJ4
17998,3478896602,1976,563,1fm8,6060LOcKQ6,1983-07-23,5435jGyec1
17998,3478896602,1976,957,0Zh4,3690qboPj9,2021-12-08,3110wkusT9
77676,5947279370,1992,320,2ia9,8775yAvqf0,1994-01-21,8641eoSzD0
77676,5947279370,1992,435,4Pg6,8780smSAF3,2005-06-13,7642UOrhe3
77676,5947279370,1992,368,1KP4,7549PVfIZ0,1987-11-08,4944yazMF1
88621,8733472026,1997,214,9yi6,8134dNBat6,1975-01-27,7347hRdXy4
88621,8733472026,1997,322,4UG4,1772yKEyu1,1981-10-19,3062yfEjR8
62616,5970841202,2015,971,1yt3,3567cSDgs1,1999-05-23,7033YNgKn8
62616,5970841202,2015,673,0ql1,5724tuJwN7,2002-05-13,4039xHFBQ9
62616,5970841202,2015,889,7wH8,9713bFURs8,2021-04-19,5729oMTRm9
3539,5226324774,1975,561,9ck6,7942qleGo9,2012-04-27,8204ueBlD0
3539,5226324774,1975,726,5zp7,6249bRRiC1,2023-09-12,6397azyGz4
18966,3493404430,2019,238,7AU3,7171ZpXku8,2008-03-06,9568wgfmR3
24832,2266582729,1993,278,5vT2,3463ONuzi4,1989-07-24,1049XmtVW5
24832,2266582729,1993,539,0la2,7925TOPZR4,1983-10-19,3664QvkLp7
96684,5284199520,2017,685,2jB3,4403Mjkkx3,1983-03-04,0315WJfGQ0
96684,5284199520,2017,911,1WQ8,6794FEXuR7,2010-01-16,3450pihbG2
84275,7426669254,2016,348,9lc8,0411zmQUC6,1980-03-02,6190eUnDi7
84275,7426669254,2016,602,5BJ0,6881wjCUS1,2020-10-19,1729TTuQZ1
96029,2246877398,1995,121,1va5,9959fjgad3,2014-01-27,9494nLnRd3
96029,2246877398,1995,326,0Jn3,1206admiv0,2005-02-10,4857KTFOF7
11918,3358626027,1993,290,2MU6,3490YhVad6,1995-08-30,4613IipMq2
11918,3358626027,1993,723,8gJ7,0965hgnHP7,2018-01-11,4319oSVUr1
45462,5844548307,1994,596,9vx6,3369kKhqC9,2002-08-26,1228uxSVJ5
45462,5844548307,1994,274,6tL7,9093ujoPx7,2017-12-04,8689WdCcQ2
7517,9597691430,1973,69,0Ab9,9894zgcep2,1985-04-30,4160mDDES3
36677,2446800826,1970,690,2mD5,0562nAeJy3,2018-03-25,9621HfxKA1
36677,2446800826,1970,828,9lM6,8087xGuFT1,2019-07-05,0393XYsLw5
36677,2446800826,1970,673,4SB3,1916wswrM9,1979-01-27,1667hCrFa8
96039,393498317,1992,866,0iu3,9493kOZUw6,2010-05-29,2031rJqQA4
96039,393498317,1992,384,9go5,6904sQDTh4,1972-09-21,6412hgnVz4
72899,3246613581,1978,432,2bA4,5930CKvDC6,1984-06-16,8039jGVIl4
27102,531270711,2001,667,5XO7,6910cbPmL0,2005-12-07,8620KkBwp8
99385,3962252200,1991,69,2QN0,4746tPlbG2,2008-03-26,0457aiutP0
87862,9567221742,1977,701,1vl3,2682XELrQ6,1986-12-24,4902enAXi3
87862,9567221742,1977,263,1gR0,3247xWuwM6,2017-02-02,2099BtOTT0
53227,2231981038,1976,505,0oX0,8235ubKXy8,2019-07-30,4771FmWSO7
53227,2231981038,1976,588,0sl7,4224fRMmJ9,1985-10-31,4879fszBC8
53227,2231981038,1976,546,7pD7,1360JjAWF3,1979-04-30,4958zCVNm4
35700,4469079751,2024,200,2wJ2,4629kkwUO4,2009-06-09,7454yMUoq6
35700,4469079751,2024,487,4UX0,0364IUxLa9,1971-02-16,4930booNK6
35700,4469079751,2024,423,0PD4,8793uxhaf7,2020-09-26,6750JPypb7
38592,2764292,2012,244,7Gk7,0678SajCE9,1997-03-03,7794QiLsZ5
58465,5547420532,1982,76,4FL8,5904pSDqN0,1977-01-20,2326WdVHH8
58465,5547420532,1982,951,8fS0,0072UkXXX9,2009-07-14,2172xDbbh3
29227,9929431585,1985,174,3CI0,4939WKpiX3,2023-01-15,0919pflvl6
88587,4033428244,2021,666,6yH4,7140OvvcV6,2008-08-07,0950NJPxY4
88587,4033428244,2021,456,8Iy5,4003wuEkw7,1979-07-26,7441DnjWC2
6640,6944650343,1994,104,6tQ3,4429QkSfb9,2004-05-29,7182eizWA1
6640,6944650343,1994,396,8Yy1,7859vDwrK4,2009-11-20,9193bdEco6
6640,6944650343,1994,572,5fJ2,2368PzZHm6,1971-11-12,5694juDYD7
33310,3881837290,1972,276,3Ez2,7634heemp5,1999-10-24,0066lGJcq8
68669,7625708385,2005,9,2gU4,2521doEQE5,1988-09-13,6169mnwIH3
68669,7625708385,2005,486,0OO9,5949xlLRj3,2021-12-08,9150GYarV2
85702,474035266,1979,616,7xK3,6484KDCwS4,1992-11-07,6043Oxgke1
34940,9038296795,2007,669,4EA1,9872AMrRO4,2020-09-17,5452gZMHE1
71783,7743711531,2014,386,9YA3,7019iTOpV5,1993-12-19,2872tehZW0
71783,7743711531,2014,354,4Og1,8609baebZ9,1998-03-25,8683cbJyU7
28180,4998868671,1978,600,1SH3,5821pwaJG8,1971-12-12,8042iruls0
28180,4998868671,1978,224,3hQ4,7069UxVyx6,1988-04-21,6358xqHyN3
32469,1683732202,2003,555,3tA9,8049eYRKa2,1972-06-26,9932tJBjG0
32469,1683732202,2003,422,0Ss3,2587BRYHh3,1983-03-02,3463QVJof2
32469,1683732202,2003,800,6Vd2,6599OOWhQ8,1987-02-21,3752PycnU8
95511,9785539725,2009,404,6sw4,4191jHxQM7,1988-07-06,0786grtyR0
54930,334495478,1977,961,6Oi3,8662CXWcy4,2000-09-28,6684ZNqqJ1
44274,6337191317,2016,365,7av1,2628nznFp0,2006-08-02,7192ALZJA7
44274,6337191317,2016,245,6xL1,6519ekPGz3,1997-04-14,2664idVPp8
44274,6337191317,2016,410,0Jq4,3838aLjRX2,1995-04-18,3658xcsdi9
35117,6083363667,1973,888,4ZF3,5816NyTDZ5,2009-08-05,7611GhoQg8
35117,6083363667,1973,305,3Rx3,5918wvQma9,1975-07-13,0502oslwq2
32406,6649578919,2000,923,9jD7,0867cOFxH3,2010-10-16,1063ERjVU5
32406,6649578919,2000,673,8Ka9,0584JRLPa7,2021-08-16,9763smcpt4
32406,6649578919,2000,451,6Ls1,1547ASUlb3,2009-05-31,5234lmXRI4
53827,1513758932,1989,651,0zM8,4743IyxYI7,2009-12-09,6062owids6
53827,1513758932,1989,987,4Tu7,1768EAnDH7,2009-08-06,9347BCtLZ5
25218,3386326001,1988,434,1yC9,4397RAUJR6,2021-11-11,5770tWZll4
89779,2148530930,2013,975,2UT7,0262YFyEf7,1994-01-08,6530mMlBx6
63992,8306649502,2012,632,7iV4,1679JICyO1,2022-08-06,7885tuKbk4
63992,8306649502,2012,137,7si3,5518KofQo3,1995-05-07,5294Uxhzm5
63992,8306649502,2012,546,2DU6,2036FgQpM2,1996-10-13,2371GkliU4
63489,4546043636,1990,324,8kb8,1812smzsM1,1973-04-23,7845nNpqe9
63489,4546043636,1990,909,6RE5,4705dTMAv8,2002-02-09,9093GEtzZ6
63489,4546043636,1990,31,3do9,1496ZaQAx6,2018-03-27,0711bXhYG1
34030,8525896028,1972,881,5Gg0,1092AedIc1,2014-05-16,4776VSRby6
34030,8525896028,1972,486,0Zy5,6191CIqQo7,1995-12-26,4909AaOuo6
92409,1275569658,1978,617,3gJ9,6700CbhmI5,2004-10-17,5778albsn3
36129,2993883573,2015,356,3tF7,9061MCaGA2,1998-03-15,2020WKqZn0
36129,2993883573,2015,226,3CZ5,6246Zmhyy3,2011-06-06,6093ICGbF3
63762,9232177359,2021,737,7mQ7,1469NBurX0,2005-09-25,2506DPzju8
99873,6136190596,1994,531,4ns1,5257xzevY2,1996-07-27,0833UyTIb2
99873,6136190596,1994,389,5Yu4,6548KVOXf7,1973-10-06,5519uaBtP8
37622,2785579923,2022,898,4qa2,3208fbefI3,1974-06-07,1521rNhGv3
37622,2785579923,2022,505,2nv7,9307DyiaM1,2009-10-05,9740MQDtd6
43727,9653928466,2013,551,4iT4,6283fVRDc5,1971-10-22,2972mQWRL9
43727,9653928466,2013,2,1yC4,3269LPOdf9,2016-11-18,5149MQIzj8
92277,3605524898,2011,466,7xg6,4222hMyjR2,1978-10-04,9233IflGi5
92277,3605524898,2011,917,3eT9,7634rnEXQ2,1985-03-27,8338XRRrE2
92277,3605524898,2011,301,7eb8,9394mhRHi7,2006-08-29,6522RuLFa2
89731,3308961706,2002,314,8To8,5074FnJbT2,1978-12-10,5805bzFFI5
17432,3728474345,1993,334,8Hy2,3550cuuCb5,1983-10-27,8705YMzTZ7
973,2658680867,1993,984,9Qo0,1082BpOnr6,1996-08-21,8938ndxtc4
973,2658680867,1993,862,9BC5,8002MccBy0,1981-04-06,2759RpUPF1
41029,3087201233,2018,790,2AZ0,1383LsGND0,2013-02-12,1233QdwHl4
67355,5493141863,2008,458,1XO4,2601gAjOV3,1974-03-06,5500RnZgl5
88992,6637256992,2014,978,9Lb4,7027OcrKf1,1976-04-20,4508oKbVu7
35071,544301603,2015,167,1pn2,1404NgJFS8,1992-07-14,4529HntSs2
35071,544301603,2015,543,2kg3,1781qjEjP4,1982-01-12,7162QdoBf7
35071,544301603,2015,568,0Ly5,6942eXCmz9,1972-06-17,4205wHubh4
77652,9076382154,2016,244,7rl2,0647aXpTa2,2023-06-02,5351MOpso0
77652,9076382154,2016,396,6rY8,6144pqgAn6,1977-03-11,6897lNwyi0
77652,9076382154,2016,435,1QX9,3749mrFvR9,2021-09-18,5900qoJDI6
12160,4209805646,1989,204,0yO3,1616FNafo4,2018-04-21,4956YGHYy0
12160,4209805646,1989,8,6Ej7,6241XzaCg9,1979-04-19,1407eUoyd7
12160,4209805646,1989,620,5BF1,2003BJTLg4,1988-12-01,8248LmNPN2
25495,8662341158,1993,491,7Fh2,3719GecmO9,1976-07-27,2209aWMiH2
25495,8662341158,1993,187,7tD4,1540wiQEE7,2013-08-01,4479ejPpu5
25495,8662341158,1993,238,8wP8,6454BJvJU7,2018-01-18,3844pPqPn8
23296,8340651278,2014,398,3Lq2,5812qZatZ9,2004-07-06,6393vArdp5
23296,8340651278,2014,363,6PP8,9076uZoNa6,1989-10-20,7662IsgrE2
23296,8340651278,2014,732,8iP2,7641BAYme7,1994-08-05,7774RvTbv0
9424,9422670412,1991,877,9mi5,3776SRsDI9,2000-05-26,6718BNbbZ7
9424,9422670412,1991,154,1gw5,0494HxemT9,1970-01-16,6886qnIBR7
36990,4424469219,2009,179,2DF1,5274ZEgnD8,2011-07-30,6746WDftU8
98986,1851074898,1978,346,3oe2,9905mvAri8,2003-05-15,8512voTiM2
98390,8724689533,1992,745,4VQ8,3831KeQYP1,1970-07-22,7588LOMqj8
98390,8724689533,1992,187,5eV8,8586iQCRx2,1974-06-24,6541zyWBg0
98390,8724689533,1992,702,5NN6,1333mJYPn7,1978-04-02,1309IVfiT1
68651,1854941177,1991,765,8Xg6,2652AJbAz3,1988-04-01,3010dALtf3
29584,1497846957,1973,143,6Ee2,2678EXGVi3,1987-12-18,8374tFygj0
29584,1497846957,1973,352,2OW2,2273lJmtL6,1989-02-04,7236tIWlS4
71336,2741973069,1973,615,7Hf1,6360GxlHQ6,1978-05-23,5255NELzT2
96911,8610917578,1976,207,0KF0,6622qPytB0,1999-08-09,5534JnUms6
95724,4939268742,2021,549,5pQ3,6672jKcqJ9,2014-05-11,8879cQpOA0
95724,4939268742,2021,488,6jh7,7495WObUL3,2011-04-04,2056FHjLX1
84530,1578721647,2011,650,4yN3,7414CnqxO5,1996-07-14,4824rPZKI7
84530,1578721647,2011,496,3ac8,5589KuTcw0,1974-05-27,2960ipMmX0
84018,5494334526,2000,504,0Pi6,7924vbKIG0,1976-07-17,0348bZinu0
84018,5494334526,2000,318,3nj8,4750JMcyw7,1989-07-05,0842WBMtw3
84018,5494334526,2000,915,8vW2,5897idplT7,1982-05-07,1737tQvKP1
49691,2413329766,1996,811,8Ev7,0271iWJAO8,1988-03-31,4124PSZsE4
49691,2413329766,1996,767,6jD2,8510kzlIf8,2012-05-31,9146wBJlh8
49691,2413329766,1996,700,0va1,9958kMejV2,2018-11-13,4783xncLl6
12218,1720755713,2012,991,3Bt2,1360sYZfv8,1997-08-23,1217SSsnV3
12218,1720755713,2012,423,4ri5,4833gVxky5,1990-02-12,2061kFPxj7
39550,176544960,1987,152,1Ee9,0465mPJjC6,2023-02-18,7191avHlh3
39550,176544960,1987,487,2Sf8,8023UFjTo1,1996-05-27,8547XfIMq2
39550,176544960,1987,639,6Jo8,9893KjjdA7,1980-09-18,1607juCBr3
39247,5626387635,1976,870,3wW4,5340eWwcg4,2006-12-22,1133FCbvZ9
39247,5626387635,1976,540,7Yu6,9312zKySD9,1975-06-03,6353NYrgV3
59900,852714693,1990,138,3Rw1,7327eXvHt5,1990-11-16,6329GZcTb9
59900,852714693,1990,417,3VL4,9235NmZcq2,1985-10-28,2586kBxKn7
59900,852714693,1990,105,9OF1,6799dXAOv6,2009-05-20,2013PGAmV5
24762,4041110845,2006,509,8Ak7,6172tjMRS4,1975-09-19,4975vpdeE4
42622,8753585440,2010,626,2Ce5,6611WfUSe0,1971-04-03,4663zMHnO6
42622,8753585440,2010,91,6wR2,8238JJsJS9,1994-07-02,3426perqj0
42622,8753585440,2010,961,3JG6,6004UbUxJ4,2020-09-26,2067INmfX7
85742,5913147907,2016,592,2LX1,7235QTdri2,2013-06-15,9545gKhCE7
85742,5913147907,2016,623,7XD8,9895OWpGn6,1984-02-01,2624SpBYk2
85742,5913147907,2016,815,9ns7,0976wSqfk5,1982-09-07,0694OhYmq1
17918,9890709999,1990,507,7VN2,5508BhRbK8,2015-10-18,9097OSwbL2
17918,9890709999,1990,434,2jd0,9891kmuyR0,1985-11-15,2994KemdZ0
58987,4736589037,2007,938,9Ac4,7669rsxuT9,1981-07-28,7692LHQwh2
58987,4736589037,2007,447,5DF7,7140xQstN4,1996-01-20,3832TBIbz8
58987,4736589037,2007,946,1oi9,0794IgXnh2,1994-06-21,8248twKbB8
15757,4909847610,1981,92,7XX0,0146nsswg0,2017-06-08,0500JXSBn9
15757,4909847610,1981,3,8FW9,6119sopwn2,2005-03-30,3673mnzFC4
92743,5321997075,1971,688,3vD2,5394OkDzn0,1991-05-04,1657AAugR0
92743,5321997075,1971,795,5jX7,8483exTrk1,1975-01-02,5123IMfEf0
92743,5321997075,1971,345,1gc3,3975Phlgi9,2013-06-27,7362uTaag9
20084,5154892369,2022,356,6ip8,3545Dzhjw0,1997-08-31,9754BqmCm0
20084,5154892369,2022,110,4FJ2,8182HGvQZ4,1981-03-11,8379rWUjy5
20084,5154892369,2022,884,3zl4,3899UFuVu5,2006-11-29,6003cBcWZ4
83398,3596212205,1981,19,9fE7,9101DKPHJ9,1973-08-14,0554rOAFX6
20479,4427439857,2012,71,9Oo3,8591ATgPL7,2004-03-15,3118eJOGR4
54403,204323302,1974,298,1qB0,3274FlzRb3,2005-04-03,7012yzhIQ9
54403,204323302,1974,633,6gG0,2717QAPEE9,2010-01-11,5686CGVAx6
54403,204323302,1974,310,4HB0,6357tIbaI8,2015-09-17,1145zZOIZ2
63168,9189494324,2007,391,2KK1,5483ftYgH4,1997-04-02,0645smwzf1
63168,9189494324,2007,614,8tQ6,5173fVYbh7,2005-07-21,7194ilPYg1
28192,1614386993,2017,201,5tJ0,6231NLowN6,2008-03-19,4138UxsJv0
28192,1614386993,2017,750,1qM6,6804VdMwR3,2022-11-28,9812VsHch5
23662,4245910084,1994,768,6ND0,4647kBiDA1,2009-12-13,8042XhWMD0
99514,9272819148,2002,142,2KX3,9472NwHmX7,1973-08-18,7122YjONi1
63395,3024762832,1994,51,5Vs6,4068svuEm4,2022-01-23,2118GjSIE0
51703,2758186347,1986,457,5vW2,9075ZeYpp3,1986-10-12,6447qzzOO9
51703,2758186347,1986,450,0xM1,1025ZYWrg0,1975-12-02,0342ObVBp5
25620,9619600236,1990,725,7jD0,2411mFsZW0,2022-11-18,0736JWHpG8
69645,2444898575,2012,48,0SD5,8338cTvsd4,2008-09-16,2299FNZnI5
76037,5808221088,2014,131,4fr3,3018Cdnnd7,2005-06-25,5503PWvkY0
76037,5808221088,2014,802,7Pq2,9454PcIyy9,1985-10-06,8880WKQBh6
76037,5808221088,2014,338,0Ip1,6397WrsMA3,1998-05-11,3996DqjCJ1
31420,1254484820,2008,887,3MD5,7392fSUiu9,2005-03-20,2178qHPtG7
45728,8634168569,2024,732,4xD2,4866bBHIP9,2005-04-24,2932bTDYK1
45728,8634168569,2024,405,2cs3,1800yEvhi2,2023-06-05,6701inLLs0
47917,2450967899,1977,890,8HY6,7820vASIA4,1973-02-11,3056dARpr8
47917,2450967899,1977,705,3mL9,0798VOmYm4,1990-09-19,4256wxeiU5
47917,2450967899,1977,657,6eo3,8946CgjpJ4,2010-02-01,4343YtdtP9
61679,6441015238,1970,13,6xn1,8768lsiUn5,2010-06-04,8838ymMrz0
61679,6441015238,1970,690,7wC4,5404gEDHu3,1991-12-16,5482MrVOi2
61679,6441015238,1970,321,5fW3,2932kNrLo8,1998-06-03,0377eHNOa8
92682,6217363655,1989,186,4Uz9,4586XYbiN8,2014-08-06,4254cTxho9
30414,3521112164,1979,51,0FF4,0371OVoKx5,2004-08-23,9602Yvvmq7
16123,2478484082,2017,642,8jD9,3430ZJeJH1,1988-12-14,5622pgwKB2
16123,2478484082,2017,39,2wS4,9331QyFgj0,2002-12-21,8436sRUmQ8
23591,8911059287,2001,348,7iO3,3664tqkzX2,2008-12-14,8790Uqvrr0
23591,8911059287,2001,205,0Vv1,2005KiVHz9,1978-05-12,8379GadnR8
17889,4879058057,2023,86,7hU1,9096fzazH1,1977-05-01,8539bREAa4
17889,4879058057,2023,784,0mO2,4509RxDDQ5,1985-05-30,1860yaFYa7
7602,9714422680,2001,311,5Yk3,7276GkcNz5,1998-12-12,3345sNFmF5
7602,9714422680,2001,262,8HJ9,7614OzjiG3,2016-04-28,0959qonoO4
7602,9714422680,2001,345,4FU2,4101rbysK2,1988-01-28,7885EUuws0
32055,8176056181,1998,532,4Cd6,2232eIbJE8,2014-12-17,4699DGRir6
32055,8176056181,1998,749,6JD1,2288roHem9,1995-09-23,4668ucgkQ6
28286,280735955,2014,694,5nD0,8695JXine9,1980-07-28,8159VpciL8
30157,157892978,1990,203,3mA5,7801BzxSR2,1975-06-26,0166uBfSh8
30157,157892978,1990,90,8cl1,5217bfexu0,2015-08-20,8650BGjou0
30157,157892978,1990,237,4fa5,6090pdtPq2,2020-06-14,0746QPuNG2
68183,4169906556,2009,370,4kc4,1065KlNlR4,1993-07-04,2190RVPGR4
68183,4169906556,2009,602,0rR9,5570jdWEc0,1984-04-10,5242slAwm6
86129,4886412426,2005,17,2HB4,8309BomRy9,2021-10-01,7767LULwS5
86129,4886412426,2005,847,5Gm0,2704NdFPb3,2005-01-16,3157BVJJq9
86129,4886412426,2005,513,7bp3,3197OWaWL6,1994-05-29,6645pZVZm6
99620,1523345917,1996,413,5PP7,4023dtDKC1,2013-09-10,0539BhUAk0
99620,1523345917,1996,2,9fM3,6262wvLGG1,1991-03-29,5866wceWB5
99620,1523345917,1996,496,9FD5,1587mSrpN4,1973-10-08,0747LUzOc9
58449,11951553,2011,764,7ka6,8438IsJpx6,2020-04-17,7961foFfe8
64490,7909818305,2006,32,3WL2,2884DafSw1,1994-09-12,2985KcJBr7
64490,7909818305,2006,630,9DX3,4747Olufy4,2014-03-27,5508bfHqw1
1861,8188273927,1976,642,2Lc2,8983NyorI4,1972-06-28,5147PbvjW3
91699,7484557835,2002,708,8Ci6,0883AWtwl7,1985-10-12,5917ELkwS6
29075,2624611713,1978,397,5jO6,4389phVvT3,2016-09-04,0893YjBSO5
29075,2624611713,1978,143,4ej0,4029dLTjt5,1983-07-19,5009ukaua3
29075,2624611713,1978,763,5yU6,7260KuPwe8,1990-12-07,3860xYSAJ2
77801,5646474281,1997,438,5IV3,7521ThqJM5,1990-01-31,9720seGvm6
68972,9676980286,2006,869,4pu3,9766FLdmF1,1989-11-12,7695dUzcj0
68972,9676980286,2006,782,0Ud1,0439MPykd0,2004-01-01,5597dgVhd5
68972,9676980286,2006,479,7Kl8,1194npscj5,2017-06-15,0140rKCTc1
11499,3240182663,2019,347,4pf5,7464jKpYd8,1978-12-01,3624xVOSc8
6234,8150227140,1992,698,5fn8,7039HOBuA5,2006-01-12,4767JVsjK7
34181,9668529157,2017,904,3nj2,8000CoynX8,2018-12-14,4953fSPlx3
34181,9668529157,2017,968,4VI8,6549Vijqj0,1985-01-21,3514TdnTw9
67833,2786352138,1999,442,0SU5,9152HsfgT8,2014-04-19,8050IixDA6
67833,2786352138,1999,454,5Ry0,3122ocznd9,1989-03-05,6853wfoAQ9
67833,2786352138,1999,65,0ja1,6119GYvSf4,1981-12-15,2861YAYpc7
69155,6206057581,1987,118,7dd0,3270kmpBX1,2000-03-30,4440OSrAZ8
69155,6206057581,1987,239,7RP0,3765fqJno8,1997-02-04,3189SdMAp7
69155,6206057581,1987,546,5IV8,4323hzrzU7,1995-09-15,9820ADqVv8
91213,5312966447,1987,920,1Im4,5511eAcSP9,2018-04-12,3171MRhHU0
91213,5312966447,1987,119,5Py5,1678mBNax9,2021-12-24,4423simJR8
91213,5312966447,1987,757,1jX5,9162kgTMe0,2002-01-03,8772DNXhY1
40132,6225932083,1981,455,3Cb8,1695rnoHT2,1975-05-04,1735YeICs8
40132,6225932083,1981,182,5mx3,9418QSiUB6,1990-11-02,8147kNLkJ9
82751,8986373616,2019,441,2xq7,1362MmNBO9,1998-03-18,5540muYgd5
82751,8986373616,2019,537,6Tj7,8497UYavz1,2009-11-16,2200DrScz4
82751,8986373616,2019,132,3yL2,6677IiQfl2,1975-04-28,9103uGOYX4
8942,6060040583,1982,354,7vE6,0039yTPTW8,2013-05-05,3673hoMuZ7
8942,6060040583,1982,402,3Zi6,0051PzovI9,1987-06-29,9857NiswQ2
8942,6060040583,1982,222,2LU6,4451cBNKm8,2011-11-27,3337YdwHt1
81726,5623381982,2020,88,7rZ2,5020BsLGd7,2021-07-07,7575gPtuJ0
73921,423472325,2021,972,0cM4,2171IyGiG5,2004-10-18,4124TpTca5
73921,423472325,2021,868,0RC4,3277Jmzse8,2018-01-21,2956VcYcw8
73921,423472325,2021,757,5te0,1964COGmL5,2024-01-19,8407aLkLC2
79635,1332947222,1973,772,1uE4,4311UHXNB5,2016-10-27,4898FHKyy2
79635,1332947222,1973,99,1Lj9,1577Wzwhm3,1976-03-16,6395Zbixs7
76376,9274613712,1995,782,4UB8,3038pseUv8,2018-06-27,7947VzXfl4
34639,9789766227,2007,931,0ZR7,1089rlvBd7,2004-08-15,5294mEPnW4
87237,7444333786,1971,659,1IF9,3714jRrkQ9,1995-09-25,0416bRDMA2
55028,1547240338,2004,237,1rt1,5818XHugc5,2001-06-12,5134lXSwg4
26206,6333366328,2008,443,8rE5,2409FTqRf9,2001-07-13,4973MCzpZ7
47663,4326989645,1983,364,8oL0,5671cOBYH9,2012-03-04,4466AuGeF6
47663,4326989645,1983,29,9TR4,3244BeTIs5,1998-08-31,2737GospX4
47663,4326989645,1983,906,3ep5,2888yHQpa1,2009-02-12,5365OEYEm9
5639,6098884204,2016,171,5ae2,0981ubrkX0,1975-07-24,8759uXjeu0
5639,6098884204,2016,599,3XQ3,0720uSRon2,1990-04-11,6837eniks5
5639,6098884204,2016,415,7UA6,7889DaarU9,2006-09-09,1191Slytl2
6150,7166153454,2008,957,6fg0,3972gpddo9,1987-08-07,3154qESwp2
6150,7166153454,2008,521,5eH5,0406FBmpe6,1976-03-07,8215KkCQJ2
6150,7166153454,2008,616,4jk6,8580vzsvs9,2011-01-04,7071RUscA8
17445,1859310471,1971,258,9nd0,4743plAcj8,2012-01-09,3381RHDqP4
17445,1859310471,1971,551,4Lf5,9381asTMy6,1998-06-04,1222PtGyI6
17445,1859310471,1971,271,3iK6,6512CbrhY9,1971-09-29,9074bDzZv9
88856,5183786352,1982,203,7hA6,2774dyQYn8,1999-05-03,9108fsJyY6
88856,5183786352,1982,945,2At1,4635YnOor6,1996-04-15,3510QCkpU1
69304,1316116860,1994,707,0bX8,4909EsPFa3,2018-07-28,2844MQeAu1
69304,1316116860,1994,180,4CA0,4574SydZz0,2009-10-28,6421aJSYP9
69304,1316116860,1994,189,0cg5,8083jYIob8,2000-10-07,3409fXAYT9
6678,2686320769,2018,979,4Ca7,9804oylTP5,2002-10-19,3862jFXML5
6678,2686320769,2018,184,6Vu5,3570lzmAw2,2006-12-18,4066RyQUo2
6678,2686320769,2018,148,9MH9,3539ltExm1,1991-06-12,2502BsmGS9
22894,1213675209,2016,222,3eB4,6789YkxPK1,1973-05-15,1247NFOjP2
22894,1213675209,2016,462,5Oa9,4834DqkJP6,2015-10-01,4697jxyod1
3385,4945116939,1992,988,8uT8,9184kBLme8,2013-11-20,6083myzev9
3385,4945116939,1992,260,2zM1,7927CRHZX8,1978-01-21,7309sRvLG2
3385,4945116939,1992,384,3HK2,7414zlPyl1,2019-04-01,0398kjvix6
98390,3167426046,2004,609,8qz8,2817SfOgf1,1979-06-13,0832ffnPh9
98390,3167426046,2004,154,4JQ2,7919mJCtE9,2009-04-08,6052ylNmJ2
98390,3167426046,2004,12,2Vx7,6354EigJF2,1988-06-17,2636wKwPR5
88047,2573119554,2009,571,4Ot6,5958RQSrz6,1992-03-26,2231ksDqv5
88047,2573119554,2009,972,7Ae8,2428qMOSa5,1977-09-02,6369iViOC3
35137,2033792540,1975,343,8YG7,6965MzDDh9,2004-04-15,8160OChqH6
35137,2033792540,1975,566,3zB8,4596BuSLV8,2009-02-14,0758MVMbe6
35137,2033792540,1975,909,2UR6,7472rjthX6,2022-04-18,1846EacKT8
76076,1061072179,1970,526,5Hm4,8165RuBpD9,1979-08-06,6697BhDpl4
76076,1061072179,1970,482,4iw6,2154poYaT4,1984-09-20,3191ZmpKz5
