CompanyCode,DocumentNo,FiscalYear,LineItem,GLAccount,ClearingDoc,ClearingDate,AllocationNo
92277,3605524898,2011,917,5xt6,3442GlGdJ0,1978-12-12,6813fGsPg8
92277,3605524898,2011,301,1ik1,3098DQTDc2,1982-12-11,4286VOUZL0
89731,3308961706,2002,314,1rQ3,9429WXMLf3,2012-08-18,3187YcOzE1
17432,3728474345,1993,334,8Zk5,6743lfQQg5,2014-09-07,2147duFuM0
973,2658680867,1993,984,0pe8,0108WbHEN9,2001-03-23,2205BQNuo0
973,2658680867,1993,862,0rm8,0730inUfR1,1998-09-12,5791VQPVZ4
41029,3087201233,2018,790,2Rv1,5287SxGKQ3,1982-08-12,4420UzVoP9
67355,5493141863,2008,458,5bS0,4317KNIDx5,1977-05-20,9412JPuRW7
88992,6637256992,2014,978,6ao3,3084Palqm9,2000-05-21,1952dFhPg4
35071,544301603,2015,167,8nx6,2416FIzrI8,1995-08-02,6685rZxlc5
35071,544301603,2015,543,4CQ7,4757QPzqc1,1987-08-03,0064kaEJC6
35071,544301603,2015,568,5PC1,8919MkKVQ1,2023-03-02,3338bgKbT4
77652,9076382154,2016,244,4aQ7,7583ofKwZ2,2020-11-11,4007mffOs2
77652,9076382154,2016,396,9Eu2,8095IUjEe5,1985-10-28,4713ePuTl5
77652,9076382154,2016,435,1yu0,1357joCXb4,1981-03-26,8735aspuL6
12160,4209805646,1989,204,7CY8,4036zCqnn0,1999-11-21,9419LVxrS8
12160,4209805646,1989,8,1Xe8,2294qSyAO0,1990-02-13,3160VygxT8
12160,4209805646,1989,620,0Pc9,0648dqDek6,2009-01-22,7163igBWm2
25495,8662341158,1993,491,6op7,3705yRpCo5,1991-10-22,2619xEcOg8
25495,8662341158,1993,187,6Dv0,6113KjARJ6,1998-03-15,9002djVDn1
25495,8662341158,1993,238,1Bt4,9832QXXnP8,2010-12-12,1526gglUs7
23296,8340651278,2014,398,3TR3,1472ftiDh3,1973-11-09,2541kNghh4
23296,8340651278,2014,363,1sc4,8350XhMxc6,1984-01-01,6754CohFc3
23296,8340651278,2014,732,0Wr1,0020eXgod0,1988-05-11,8773tduOe6
9424,9422670412,1991,877,8ct4,8484rYjXA3,2016-11-18,1876hoxMe3
9424,9422670412,1991,154,7Wj5,6095khytv2,1994-10-12,6832jDVzo0
36990,4424469219,2009,179,1Wf4,5381SwVTE3,2023-12-23,3797pXvis0
98986,1851074898,1978,346,3qt1,9787ssGVc5,2021-03-06,1656OMxTe3
98390,8724689533,1992,745,5ag2,4012nVGna8,2018-11-10,3417LMGJZ8
98390,8724689533,1992,187,4HX4,3866OuUKP5,2005-01-27,9235tOulE5
98390,8724689533,1992,702,1wJ3,7797IJPyq1,1970-04-29,3432wVrqa0
68651,1854941177,1991,765,5QZ6,7447SCDDv6,2012-01-03,6898uNalz8
29584,1497846957,1973,143,6SS0,4657kuZwg6,1997-12-30,3426hESVz7
29584,1497846957,1973,352,7AM7,9412cDJjL0,2010-10-19,6366bWYvs4
71336,2741973069,1973,615,9PW6,1497YCOkA2,1982-10-11,4445NVAlJ4
96911,8610917578,1976,207,9mA2,7984HiQsT2,1976-01-19,6065uVwrU4
95724,4939268742,2021,549,4Zb7,7773QciJa9,2023-11-22,7050WAejC0
95724,4939268742,2021,488,1gm8,3937WmtTv6,2021-03-17,4450wfyiH4
84530,1578721647,2011,650,6xk1,2056iEymT2,2020-12-28,3619wYyeu7
84530,1578721647,2011,496,1EE1,9386FJjyE2,1977-06-02,3383vyrBJ7
84018,5494334526,2000,504,2tx5,3734EHPAG5,2022-08-04,0241VloGi6
84018,5494334526,2000,318,4Wj4,9472SFSic3,2010-10-10,9101vOmYw2
84018,5494334526,2000,915,5KS7,7187rcpqn8,1983-04-29,3006bUcwK7
49691,2413329766,1996,811,5wq9,6338ZSzCt9,1988-03-11,5526ecKHe8
49691,2413329766,1996,767,9Yj4,9000TSmrT1,1973-12-17,7902sYrDe9
49691,2413329766,1996,700,1vR4,2971tVVDf7,2021-06-12,2622YgGQN1
12218,1720755713,2012,991,4Ap3,3917TSUPy4,1996-04-15,2781XAYxa3
12218,1720755713,2012,423,6pa2,2436yyZuZ9,1972-10-28,6514FZSyO3
39550,176544960,1987,152,9bE6,3038FvMgF5,1979-12-03,8960ZPnqB9
39550,176544960,1987,487,2JC0,4938fvZiL4,2000-02-02,0269CSZxt1
39550,176544960,1987,639,5rj3,7034rzChH2,2020-07-26,4516xNQQR2
39247,5626387635,1976,870,2cy1,9405zHURj6,1977-10-20,3054nflAv5
39247,5626387635,1976,540,6zA2,8591ovESm6,1993-12-22,0680lxEkC6
59900,852714693,1990,138,1Me9,0563PkQNc0,2005-07-03,9265MTAzD2
59900,852714693,1990,417,0AE5,6685vIAMV8,2019-10-25,1620kgjmW7
59900,852714693,1990,105,2dr1,7116LBEDe4,1996-12-27,3618ZiOER1
24762,4041110845,2006,509,4lY3,8611UFnZO8,2001-11-05,3618mHwLB1
42622,8753585440,2010,626,5rV5,1091NDcay9,2012-06-27,8441mkbjE7
42622,8753585440,2010,91,4Qk8,9224vtNgT3,1970-01-21,6201mkBUA9
42622,8753585440,2010,961,6Ia3,7522oCXou0,2001-10-08,8804dwEeN7
85742,5913147907,2016,592,8yI6,4514EiUsA6,1997-08-31,8622drtzp5
85742,5913147907,2016,623,0IO5,6495DsXVs3,1997-04-02,7413nDtpi1
85742,5913147907,2016,815,4zJ7,9298FsTzQ6,2012-12-21,6678vmWBZ7
17918,9890709999,1990,507,7uV1,7984MVOsO2,1978-05-19,3810LusSl8
17918,9890709999,1990,434,7pV2,0966DCdsa5,2020-03-21,8440NjvVk2
58987,4736589037,2007,938,9xs8,5639gDEDY8,1984-07-15,4665drqpF4
58987,4736589037,2007,447,5mP6,3564KSAOl1,2005-04-26,4739ebUbI2
58987,4736589037,2007,946,7Vr2,9294Uuhvo4,1988-03-25,9820ebdVW1
15757,4909847610,1981,92,8fp4,3826oVrlb0,1985-10-27,9534UNHBT7
15757,4909847610,1981,3,4ZR7,5568wWyPY7,1993-01-09,0991atMbQ0
92743,5321997075,1971,688,4Ej7,5824XMnBy7,1985-01-26,3890sBQIm2
92743,5321997075,1971,795,0jo6,2476gItcL7,2004-02-13,3334LVJdQ2
92743,5321997075,1971,345,7zd9,9358Pcfnu5,2009-11-19,0631HDIBp4
20084,5154892369,2022,356,0rk2,2110fVEde1,2021-02-12,6440QLbqB0
20084,5154892369,2022,110,7sf3,9659dLfdt3,1999-03-25,6990YboyX9
20084,5154892369,2022,884,2vv2,0305pqAvI5,1973-04-07,8316ipuuM9
83398,3596212205,1981,19,7Lu6,1529wjcqT0,1998-10-24,3273AJSZM4
20479,4427439857,2012,71,2iY1,6368PAZog3,2022-01-31,9245zOhjp0
54403,204323302,1974,298,4vY6,8485iSjge6,2016-11-27,3102fWXVL7
54403,204323302,1974,633,3rV4,3293gImVD1,2008-03-07,4563usedj5
54403,204323302,1974,310,2hA1,1810lDUsz2,1996-04-24,3691Swxlm6
63168,9189494324,2007,391,9FT4,7433mSWEo5,1985-05-07,5695QCKXR2
63168,9189494324,2007,614,8ML4,3343NKPmN8,1978-09-06,7266Mqgdz3
28192,1614386993,2017,201,1iy7,2111tJkBG2,1974-01-23,2366AyTVV7
28192,1614386993,2017,750,1Hw9,5126LogTO6,1993-01-23,7305dcWjn6
23662,4245910084,1994,768,3Pz6,5868IAkmg1,1991-04-25,8373WYkOr4
99514,9272819148,2002,142,3ln1,7688tiSPp7,2009-09-04,9935TxtYT1
63395,3024762832,1994,51,2yf1,0110yIoZW8,2016-02-06,0253LPKZC1
51703,2758186347,1986,457,8BB1,2413ZyAYA2,1990-03-02,8615hkGCz4
51703,2758186347,1986,450,1xX8,7741bQIep2,1983-09-01,9990YPOFQ5
25620,9619600236,1990,725,5xn0,7999eQHFe8,1989-04-28,4251rOqqL3
69645,2444898575,2012,48,0fm5,0047lgBQE5,2018-04-17,8113ykFEE4
76037,5808221088,2014,131,8ie6,1178NwGCt5,2001-02-14,2306gOVLE0
76037,5808221088,2014,802,7hP7,5424DlzfA1,1994-09-15,3902gfYZn0
76037,5808221088,2014,338,0Zs9,2882LGzXl0,1983-05-08,1177oKBWn5
31420,1254484820,2008,887,7Dj4,1859qwlJk7,1977-09-22,5296ctdmk4
45728,8634168569,2024,732,7dK0,3801JcgCT3,1979-04-06,0080bOEmg1
45728,8634168569,2024,405,5Aa6,3448AoPcT9,1991-12-07,7689XIgNt7
47917,2450967899,1977,890,7hV9,5679KRuOH5,2022-06-29,5378IHaWe1
47917,2450967899,1977,705,1sn5,6541siIUQ6,2001-12-14,4072lWShU3
47917,2450967899,1977,657,4Jg3,8671SOQTU3,1993-08-14,1194ucSXf4
61679,6441015238,1970,13,7Jf4,1337pXhJL0,1974-04-12,4316xEzxc1
61679,6441015238,1970,690,1HO6,9535tzsLD1,2021-10-06,9764zBrKS7
61679,6441015238,1970,321,0bp3,1921wIjpo2,2007-08-03,8515TrXuv5
92682,6217363655,1989,186,4DC8,0550wQqrY6,1980-03-14,0047msORp5
30414,3521112164,1979,51,1rm8,7990ltKjU9,2013-08-27,0260FyDcF5
16123,2478484082,2017,642,5vl8,3005dmXub8,1993-07-05,3918VOWwe7
16123,2478484082,2017,39,1ym8,1098DNReJ1,1988-08-13,8693SpPDU3
23591,8911059287,2001,348,4iF1,1906pcAaO6,2021-03-08,4263RzNQC5
23591,8911059287,2001,205,5Mz4,3367YQuOZ0,2016-09-30,5172rAljV6
17889,4879058057,2023,86,2Xg7,4121TlZxG6,2022-02-28,5635wKqhN5
17889,4879058057,2023,784,5Zn2,2836uvwPL3,1998-07-24,1082UPJAn9
7602,9714422680,2001,311,8oL8,0149lzCuj9,2023-10-09,4020TjXBR9
7602,9714422680,2001,262,3Ue3,8068hHohe2,2014-09-07,8186DiEWF7
7602,9714422680,2001,345,7au1,2323zOZBV5,2017-08-05,6074JbRKw2
32055,8176056181,1998,532,5Yy4,8294AVBat9,2002-06-13,1789qqxit3
32055,8176056181,1998,749,0am6,2493VPpOr8,1985-04-18,3825AZBXB2
28286,280735955,2014,694,3wg9,0181tKJcN1,1972-09-25,3382ecYfP2
30157,157892978,1990,203,7Et7,1733WpIEI3,1984-05-14,3146GQMBR5
30157,157892978,1990,90,0fR5,4577QoHgr1,1988-05-12,7152XDPhU0
30157,157892978,1990,237,9wu0,8738RCusx2,1996-01-24,6438hnAas4
68183,4169906556,2009,370,2AR0,7581smzfR0,2000-04-26,3532IyEUt9
68183,4169906556,2009,602,7Ua0,9193cDAbc4,1987-08-13,9746Kzsca1
86129,4886412426,2005,17,6IM8,7903YAkFj8,1973-01-05,5820xEJBW1
86129,4886412426,2005,847,8gh8,3012LUFrs9,1983-08-27,2312zdDbP5
86129,4886412426,2005,513,5NK3,4443NaeYs7,2011-10-21,4814Ycqtu5
99620,1523345917,1996,413,5II6,9624SynYH8,2016-07-15,5059ZukMt2
99620,1523345917,1996,2,4lc7,4304buREH9,1997-01-25,4841JbydC1
99620,1523345917,1996,496,9SO5,8314avbvZ1,1990-07-06,6842aPETG1
58449,11951553,2011,764,4fO8,7462jjjEt0,1985-04-16,0149mTcOk8
64490,7909818305,2006,32,4Vt3,4841gbGpo8,2010-06-27,3478pGnZn1
64490,7909818305,2006,630,2td1,5864HWEhf0,1984-10-03,9098jhvBX3
1861,8188273927,1976,642,0Av6,5876sePaU6,1989-09-20,4115ecbqI8
91699,7484557835,2002,708,0wV9,7899fBkgM8,2017-11-04,1820iFnMa6
29075,2624611713,1978,397,8RS2,1049YGzsP7,1976-06-23,4077fOHZZ5
29075,2624611713,1978,143,9gr0,0052dtInz2,2019-08-30,5531xkKRm8
29075,2624611713,1978,763,8Qk2,0037GGrVF3,1996-08-20,2030SLwma8
77801,5646474281,1997,438,9Lb8,9002zeEjc8,2020-05-11,9419yclKn2
68972,9676980286,2006,869,1Zr0,7517NCtCe9,1971-08-28,4881iCgqH2
68972,9676980286,2006,782,7jc7,9826rkJJG3,1973-02-25,8018fJNrs4
68972,9676980286,2006,479,3ZU5,5545yJZZI7,1974-02-22,5411Bihhq6
11499,3240182663,2019,347,1zg2,7665Uumtf6,1977-01-13,7565jRCcn2
6234,8150227140,1992,698,3IK8,0629NPMim0,1996-08-30,0265caYtD7
34181,9668529157,2017,904,5Se6,1984VOLja8,1999-04-19,6401GBmcL3
34181,9668529157,2017,968,3QG5,8700obWrV4,1976-01-23,2109MmcpO4
67833,2786352138,1999,442,3Iq6,4026dWNLd5,2023-04-13,9892eXWum9
67833,2786352138,1999,454,5YM6,5428oxhZA7,1988-11-08,4339pVdff8
67833,2786352138,1999,65,5Ob5,3115FQqfw4,1971-02-15,3631JaZVu5
69155,6206057581,1987,118,1Rg6,1262kNJNX5,1981-10-10,2204kShzH5
69155,6206057581,1987,239,5Jd2,6649EvJlI2,1984-01-08,6069PCuHq4
69155,6206057581,1987,546,2lj5,7765qiBZm7,1995-05-24,5098KeQBl9
91213,5312966447,1987,920,1yD9,0205HqCFI3,1992-04-10,3016BwyyD7
91213,5312966447,1987,119,3zt8,5115esnDp1,1984-11-12,2485UeMWM4
91213,5312966447,1987,757,5HR7,9822wJuXI7,1996-08-25,2810vVqVU9
40132,6225932083,1981,455,7Mo1,6224wpVnB7,2009-06-23,5331oSJzp3
40132,6225932083,1981,182,7Tl2,8701Qkxwm2,2002-09-10,1134esdJZ0
82751,8986373616,2019,441,6SY1,2994mICDM3,1993-02-01,9687pMLQn2
82751,8986373616,2019,537,0fQ7,9627shVEB2,1987-06-25,3198oFEJs4
82751,8986373616,2019,132,5ML6,9161PdKno5,2006-09-04,2096AEqHA8
8942,6060040583,1982,354,6pP9,3502makbA2,2007-07-09,5928VqsEJ7
8942,6060040583,1982,402,8gW7,1769JczxZ7,1986-12-02,5658igPia7
8942,6060040583,1982,222,4ls8,4720Rovhq9,1996-07-20,2186qOLLS5
81726,5623381982,2020,88,7eZ1,9646JoIuD4,2014-05-05,9234Jzrxb4
73921,423472325,2021,972,6xF8,1609isZsH0,1993-10-28,8524YtqJz6
73921,423472325,2021,868,5kZ8,3022sTKea5,2003-07-15,0261uqbDx6
73921,423472325,2021,757,6FI0,7357SLCRt6,2019-07-24,4531eAkPS8
79635,1332947222,1973,772,5tE9,1238AyCqo5,1977-04-30,3712hgTtF9
79635,1332947222,1973,99,0av6,7607Gdwud4,1979-12-19,6346dwJPp9
76376,9274613712,1995,782,6dU1,8858zLkhT8,1981-12-25,7887pUBxz7
34639,9789766227,2007,931,2Vk9,7726HDuVX1,2013-09-24,1717ftgcz2
87237,7444333786,1971,659,0uu9,6276wppQt2,1984-07-05,8239yGYpw5
55028,1547240338,2004,237,1Zv8,7052rfeTu3,1993-04-07,1432UKwZA1
26206,6333366328,2008,443,0RN1,4511mZMSl5,2017-02-14,6292TCzrV6
47663,4326989645,1983,364,9WI4,1411ZOshR4,1999-05-06,2532RgYYW5
47663,4326989645,1983,29,0dc4,8493vyttW0,2019-12-22,7665dtyzx1
47663,4326989645,1983,906,2wm8,6069UtHEq3,1979-10-06,3076KHPjN4
5639,6098884204,2016,171,0HJ0,3857Rwfsl1,1993-12-31,3168reagL5
5639,6098884204,2016,599,0Qy2,8615BGmrs7,2003-12-01,2873WTybn8
5639,6098884204,2016,415,6Cz1,1096RRPpW6,2009-08-24,4790FhJGu1
6150,7166153454,2008,957,8pe0,7289TRUks1,1970-08-30,3972BUbKq7
6150,7166153454,2008,521,4DC2,3948MpkvJ2,1979-05-12,5354GYeUP8
6150,7166153454,2008,616,5Er0,3519vWJua2,2001-05-01,0287AwHTS8
17445,1859310471,1971,258,6LC4,0677GAdQc4,1971-01-11,9732QQeXm8
17445,1859310471,1971,551,0Rq0,0261hhIqE8,1980-04-25,8396yZmlF2
17445,1859310471,1971,271,9jw1,5861CVxnV6,2001-03-20,8128YXjfG6
88856,5183786352,1982,203,3UI1,1272DSadg4,2001-09-03,9125qfVRz2
88856,5183786352,1982,945,4gZ8,2859MOGcu4,1973-08-10,4277TDwSJ9
69304,1316116860,1994,707,8rf8,7961fDhsZ8,2011-08-21,5398EHnIP4
69304,1316116860,1994,180,9Fh5,2143oTNcb9,2013-07-08,9821cAfbK1
69304,1316116860,1994,189,1wR3,0845bHTeB6,1978-10-17,7733nbfWb7
6678,2686320769,2018,979,0YO7,9269SLGIw6,1992-01-10,1688BHMKv6
6678,2686320769,2018,184,4tD1,4638QwoGV2,1979-03-24,5898OEsWM1
6678,2686320769,2018,148,1aT8,6511AcGxw3,2017-06-26,6836svHkx4
22894,1213675209,2016,222,8xI6,3444LnjVm5,2020-10-24,9572hmqcM1
22894,1213675209,2016,462,7Nj2,8848BWNav6,1972-08-25,3754Sfnpl6
3385,4945116939,1992,988,3bS6,5825GlzJZ8,1973-08-17,8764iMSLe6
3385,4945116939,1992,260,8rl0,4263XUZKZ2,1997-10-13,1961oRmwt8
3385,4945116939,1992,384,8zA9,8290xRmzh6,1991-06-12,7564vUQAs4
98390,3167426046,2004,609,4sn6,4460kxAsH9,2002-03-24,3407wuzpR8
98390,3167426046,2004,154,2VB9,1868QXWlN1,1986-06-06,0518KGAQy0
98390,3167426046,2004,12,9Lq4,6833NrLtG5,1970-03-31,9465DndrO2
88047,2573119554,2009,571,0yY6,2599ZtKrb2,2009-05-15,5518vEOjN7
88047,2573119554,2009,972,5uS3,2020iXGAZ6,2008-04-14,3378fumSp0
35137,2033792540,1975,343,9vp9,6350pEpkv8,1992-08-05,2157XSBfG3
35137,2033792540,1975,566,6vt6,6021EUSRv9,2020-07-11,3454lPZKe6
35137,2033792540,1975,909,7gm1,3653BFHPK1,2007-04-07,5336OAmVc7
76076,1061072179,1970,526,7oD4,1056KWchd4,1977-09-14,9529cFYhB7
76076,1061072179,1970,482,4xL6,0227PyYIu1,2002-08-12,1312vJXMD1
76076,1061072179,1970,57,0aj2,4706jvJNS7,2021-01-05,1992nQfVZ7
7446,552441067,1972,997,8yO9,4013UdOCW6,1985-07-18,7982vZfPf0
7446,552441067,1972,850,7kO6,3223aRzaS3,2010-04-13,3666ZfVeY7
26627,4327307222,2019,399,5tN1,0891PtnFE0,1970-07-21,9289Lwqjn1
10938,3361101139,2005,366,3mn8,8295shXHs6,2017-05-26,9284yrsoC6
10938,3361101139,2005,279,4xC0,3509VyUcz5,2002-08-21,8715oaLNA5
10938,3361101139,2005,146,4JW1,8502Mrvpu9,1989-12-07,2241XXdSP6
39550,8782227457,1972,603,5GG7,7327rJgNq2,1973-06-28,4480oEkHR9
34563,5514862898,1993,29,4jz3,7954FnJXK2,1993-10-06,2781nBYic4
36547,1948637331,2020,667,6Yc6,1904iyIIQ7,1992-04-13,5287WIQfR6
68206,9029884317,1991,311,3vb7,8407DhXoy0,2021-05-04,9309XxzYn6
70073,8506682329,2016,1,0xT6,9707pMzTN1,1984-10-08,4369pUMvs0
70073,8506682329,2016,618,2Ms0,6497XubGJ4,2001-10-09,7133DOsnQ3
70073,8506682329,2016,916,0Oy4,7318KrRBI1,2001-11-15,7422AHCGY9
60381,3737019672,1972,472,1LS1,9543RkNBt0,1978-10-23,8268JaCMt5
60381,3737019672,1972,820,0xs9,9025nRDMf0,2005-12-04,9763znIzr8
93247,3134710304,2021,382,4eT2,0746ZRqCd1,2001-02-08,3088DpuPA4
16238,9715762174,1970,845,2uZ1,0644XioNg3,1981-05-28,8111zhKyQ8
60442,3429790406,2024,62,3Jn1,9095OoAhv3,2000-08-23,9170qsjzS9
60442,3429790406,2024,3,4Qs0,0634BqCGS1,2017-03-06,4235nJUsW1
60442,3429790406,2024,247,5zP2,7903qbfSe5,1997-02-08,2499VIxAp3
18405,9574648654,2005,195,6PA8,8031TzJTJ5,1971-10-16,4263xkpFH3
48405,7360323771,2010,141,0gl4,7189hjrSq5,1982-10-06,0665DdoIq1
48405,7360323771,2010,306,5Dk2,4278kqRJp1,1972-02-18,3503bwalb1
32271,4831033892,1983,616,5ye2,2427wOKJb1,2021-12-25,6020SOXAt3
32271,4831033892,1983,369,0vK9,1730xawia0,1976-11-05,5815dmgom1
32271,4831033892,1983,208,3uq1,4931TCODb5,1982-07-06,5045XBGyb6
63395,7869250289,2014,553,1PO4,4644VMwDs2,2013-06-09,5470OHTsI2
17571,2873630249,2002,673,3qZ0,4193FCMjj0,1988-07-30,4265sPJvu9
17571,2873630249,2002,175,5ai8,7351fuXzl1,1981-04-13,4528KoxqZ1
17571,2873630249,2002,51,1Ai0,1141EyjgY0,2012-10-14,7393LxkTW9
29803,911308014,1996,56,4qF5,6962nRnbf5,1990-12-15,7834TWRji8
14380,3402159424,1991,349,2yw3,1466CsulN8,2007-02-05,0905GneZz5
14380,3402159424,1991,721,2hZ6,3968ZdFEx8,2001-03-08,4667eIabR2
82985,1978997668,1980,98,5Lu9,4703VxwII2,1977-03-24,6124rODYv1
82985,1978997668,1980,680,4Lw2,2005keTaD2,1994-11-09,6002rGqcz3
6141,1507002660,1984,22,3DT9,5026cYCnY0,1986-11-14,1280ieGCA8
51322,6587033711,2008,921,8TU2,1813VOlOL1,2015-12-28,5735JRkMZ9
51322,6587033711,2008,557,1uH1,9550mhAkC6,1979-05-11,9745LxwYs6
51322,6587033711,2008,471,0Hg5,5279BPxHI4,1981-04-14,6123WPZIS0
38073,6856152726,1972,140,1ih6,6284wdBLt9,2011-10-29,0703VtMpe4
82038,4508606568,2022,39,3Ym0,4483KvtFs3,1982-11-16,7254vkaPN2
82038,4508606568,2022,682,8FY8,9160GVoDN0,1970-03-03,4844xMODb9
23697,2336102057,2012,965,1oh2,1681HeduY5,2014-11-03,4957IFgHH0
90729,305002038,1979,548,4bO8,5881tRLsa1,2023-05-26,2357Yexzp8
70445,1088481735,1989,484,2Rm6,9348LeJvO6,1980-07-15,3950mneTq2
70445,1088481735,1989,917,0uo4,7609Astca0,1989-08-02,1632JPydx1
80160,5747749931,2012,291,8Zi8,6487zuoDz7,2003-03-12,4155uTmgk2
98657,6582898155,1995,660,9hz5,9949WFBbf6,2002-05-28,4995XshWO2
98657,6582898155,1995,23,8rb8,6520oWrBY4,2011-08-13,9816BEWxL3
98657,6582898155,1995,629,0Nn2,8719mOvaX3,1986-01-17,6078efUxQ9
37045,1903542897,1989,165,6Jd4,1431YTMHr2,1975-03-17,1691HLmtD1
37444,3946121882,2022,95,5Dd3,5909tDieP7,1990-09-14,2734XHYmV5
37444,3946121882,2022,871,1nY8,3257TPgIm8,1971-10-18,4190POSyt4
34088,4769543123,2002,332,4TA2,5480zvERl8,2018-07-29,7903cSHoe9
34088,4769543123,2002,631,2wA0,3204HRuNY6,2009-06-20,8363eaGsP2
34088,4769543123,2002,648,3Sx5,1853luzJk3,2012-03-02,1151agnHI8
93421,2256547294,2019,444,1tZ5,6829fYzQh6,2017-04-23,0587oEWna6
93421,2256547294,2019,974,6Lj2,5497lqDBY9,2003-12-07,4057laaii8
93421,2256547294,2019,232,4mi1,5341LurWS4,2020-09-03,8784YtHsl1
79387,6436013263,1996,236,4Vj8,1906nMZJe0,2006-09-22,9100CJMBG0
79387,6436013263,1996,385,5ck8,9847hCRAi1,2009-07-17,3215LNlWQ4
79387,6436013263,1996,332,7NS9,7268oOuWM0,1989-05-29,7682fkRVe2
77230,6361804358,1995,691,5NV4,8658vcQIU6,2017-03-13,6868optJX8
77230,6361804358,1995,351,9rG6,0458ScerJ5,1970-04-07,2408miOLu9
77230,6361804358,1995,152,4tO1,3015Ovtnm9,1973-10-23,9662Njifa2
50752,3002810970,2015,811,6Lt8,3243MFzZo8,1983-08-03,0156deDhD7
50752,3002810970,2015,261,5FN6,4173DRfnM1,2010-07-19,0165GeUDC1
11573,3225082757,1970,416,1si9,9988RgZCR8,2018-05-23,1246gpHij8
11573,3225082757,1970,128,9XM3,1768WwXPn5,2001-10-23,9301WVgOj2
11573,3225082757,1970,710,4hY4,7750fCDAN9,2013-01-08,6802LGACT7
86699,1341124819,1988,917,1Rm5,9930kIxxM1,2011-07-28,2432cTqKX6
86699,1341124819,1988,176,3AQ0,5258vqwJH5,2014-04-17,0049mIQiY3
86699,1341124819,1988,811,6Mj0,3065LrNdL2,1997-08-05,7525orQdq4
79132,1701724305,1981,863,0hk8,2501QyjHn0,1976-04-09,0884kQKtt4
59478,3426698439,1999,416,2Jx4,8524hTdIe6,1997-10-15,2707GaTks2
59478,3426698439,1999,366,2JE0,6875vemZT8,2013-12-09,7011ydxVd1
59478,3426698439,1999,938,6OI4,9812zErAV0,2022-12-12,6666SmWjE1
88966,789568210,2020,232,2vG8,7339ewaRm4,1997-08-21,6474SoJMQ1
95659,2055687830,1971,429,4so8,1966tQuTK5,1982-04-13,9263JCDxb1
9266,2836441164,1997,197,8PS9,8006qZmSX3,2008-07-07,1136XNJYW1
44857,8664653059,2011,707,1Yb9,6181YdhuL7,2002-01-19,3793WwCSR6
57178,2584957114,1987,615,2lN5,9212RokkH6,2003-04-10,2995NVdSO6
18216,669012178,1997,605,7kt1,6233GxSdA9,1986-08-18,9654kOgCJ3
18216,669012178,1997,88,7hW5,5378PFcwK9,1994-03-10,5297EyvTv1
18216,669012178,1997,663,4Xp3,0027hwPts2,1998-07-03,2468YNWVV7
79188,9205610654,1998,502,0UL7,6304HjNjS4,2023-01-04,4603EBwQq4
20395,6743233232,2010,19,1yf6,0857VAMrJ7,2013-04-09,9317wkDBO2
66784,9286073506,2007,962,0aV4,8982QIIyH7,1999-12-31,3581HWwxP7
66784,9286073506,2007,377,5vQ1,3511HfrFX8,2010-02-24,4971JyCto6
66784,9286073506,2007,954,1Cx4,5934tpkNC5,1977-10-26,7705ZwGby6
37054,8815397181,1987,672,1Dl1,8688lVWqp4,1970-01-12,1012siUbE8
29332,9847709686,2024,57,0qX5,3274FaSCg3,1980-08-10,6747KghMr6
29332,9847709686,2024,481,6zw5,4860cGaLP4,1992-05-12,3031daZEl0
29332,9847709686,2024,209,3di9,7762ggQkC7,1981-09-05,3967RGiIL4
47553,8821949600,2000,695,6wl1,2870OQUPp7,1987-01-30,5347OiBuZ1
47553,8821949600,2000,474,8lQ7,2223PwvAT7,1986-03-26,6510zexbZ6
41787,5585827922,2021,799,8Yv1,2460hdaGZ4,1973-01-17,7180pTwrr0
41787,5585827922,2021,388,9Gf9,2057lxEcc2,1996-11-22,2537EVahz6
80935,8933292673,2011,633,9sI0,9931ZHsjm3,1979-03-18,1077EDjXH4
80935,8933292673,2011,160,8IR1,5188ZMioO8,2002-06-01,6665NxVnB9
80935,8933292673,2011,507,0yv3,5885cdXsU5,1986-12-16,8618RNzSp1
12637,6188939682,2017,30,1KB8,6448pQoZY5,1972-02-13,7357ImPUK8
12637,6188939682,2017,597,8Ge0,5569WgBJB8,1974-10-09,3399zfosg9
12637,6188939682,2017,269,1fT4,9320qILYk3,2007-10-31,9035sJJdu2
97678,120904171,1974,918,5LL4,8986UnyVM9,1980-11-15,0656Evmvg3
71519,5613546543,2018,560,6OG8,9873XvVbn1,2019-09-01,8538fvkmL6
71519,5613546543,2018,38,2kH8,8226yQEGT6,1982-06-15,3175OQRMx3
88446,2711794564,2010,20,4qS9,2694ogMkI5,2007-10-22,7287IOFPH2
4370,7147664326,2014,487,9Gd7,7624zpSDd5,2020-07-03,1748mwIzT0
46983,3401739407,2004,381,5Oa3,5082rPJle1,1987-10-05,4866hZwwr5
46983,3401739407,2004,417,5Jw0,6792BCZXH4,2001-10-12,2828JVqOO4
46983,3401739407,2004,551,2QI3,8232YzFsq1,1979-01-12,3401RHcpd7
93615,5713963177,1988,418,4Da4,1795poSHI4,1981-08-17,0870SPjqX4
4271,7188837017,2020,922,8lX4,8854slPwC5,2016-06-09,3144pPQlk7
52521,4307735077,2021,522,0Ld5,1192dgqkE3,1977-03-27,9656rvwsb0
52521,4307735077,2021,533,9xg8,3372tHqOB6,2022-06-02,0592dvMSP2
