CustomerNo,CompanyCode,DunningArea
50990,67206,XSo
41704,21773,jCM
41704,21773,Knz
64958,22430,Kss
64958,22430,fHL
73254,43808,UZD
13524,37731,NZD
45488,50738,Mfb
45488,50738,peb
1837,76017,SOD
1837,76017,YoA
57689,40498,bgT
89333,28310,vXn
89333,28310,xDu
53588,30940,YQJ
51696,78868,uCD
51696,78868,Iby
45092,11579,qtp
45092,11579,dNy
19209,75123,zSD
19209,75123,tdu
6081,74770,Afc
23644,90628,dZD
28333,86141,qbl
97133,96691,Ksz
11774,7347,Cxm
74688,12025,owd
74688,12025,nuU
32999,93122,yIq
5349,50519,dZn
5349,50519,bIp
20171,48578,Ryd
5050,25455,Bhm
20196,87125,XGb
88507,82618,JEY
82207,43461,mEQ
34920,96879,GyC
34920,96879,lGA
5850,67356,TGW
5850,67356,YJd
26921,26337,CZE
85473,58907,JDP
85473,58907,ygu
37975,99454,qoS
92423,40139,shh
92423,40139,WHJ
43669,4650,mPb
21914,31143,GzK
21914,31143,sBZ
59645,54482,JFg
59645,54482,sHT
82182,58465,uCJ
59111,89149,CUW
59111,89149,RHc
83123,9396,uHz
30478,33600,rvx
15358,79160,BuO
15358,79160,zOD
84876,93271,cKh
58746,23942,Tte
91313,81904,trE
25025,6894,TIf
25025,6894,MdS
88171,65211,jhr
88171,65211,aiM
71115,48640,gLe
71115,48640,bUF
69102,80283,zSS
25867,2887,vkY
25867,2887,Fkw
16215,18282,YXw
16215,18282,vFB
58807,21861,yiT
58807,21861,ALK
38321,96302,TvI
91134,24405,ppp
91134,24405,Skg
30436,70830,UAT
30436,70830,xAx
38519,55678,xcx
38519,55678,aOs
1527,44332,uzo
93988,52899,got
24534,75662,Czt
41394,53077,AuG
41394,53077,ceM
73061,26486,WJH
73061,26486,WUG
42206,53136,mOU
35174,10699,Qzz
35174,10699,PGP
1069,22145,plT
83480,66923,iJb
83480,66923,ATD
14146,98829,sjo
14146,98829,Lki
88524,33813,DMT
41021,31189,oml
50073,80450,zUb
95542,55629,MFS
80140,59272,SdQ
36111,23566,Dpo
65670,6485,qYy
38988,76580,qXV
68647,51038,jHc
97317,52615,AVE
54434,75653,drv
54434,75653,usL
15973,84856,kVB
15973,84856,fhm
82006,12506,ThY
82006,12506,hgl
49944,85892,ESj
49944,85892,nJV
97905,56902,QEP
9004,53322,TSI
55188,12848,gxW
55188,12848,Fsi
31396,23807,QCg
23521,5503,goD
23521,5503,MzK
24072,29522,SQk
42513,79563,ApM
38799,15712,gTe
38799,15712,plk
17603,50999,rfG
17603,50999,xmC
34143,21638,GCP
69073,63113,QkU
69073,63113,wzy
60706,88315,OxQ
2509,14575,snb
2509,14575,AVS
41742,59043,Lfx
73391,85953,niX
73391,85953,APY
21482,45762,ilo
31380,68973,JFe
31380,68973,ROw
81612,55609,wym
47765,30207,HbL
29072,39269,vnW
20249,29691,QTR
21566,49014,mpE
10882,10312,QFH
1990,67846,Awi
14702,83745,Rye
77431,73274,QcS
77431,73274,lMw
70756,75712,LUJ
70756,75712,YZd
41241,67794,Hua
13717,32081,DQR
13717,32081,jMg
7423,46381,ARe
32325,63827,qhn
88548,9314,lzy
21922,54030,aUY
92105,37485,ltu
92105,37485,ucK
54724,99873,RSx
42111,56345,iVh
42111,56345,oRD
81694,43835,KpU
81694,43835,Iav
39518,80323,pmy
85636,34373,zga
85636,34373,zWW
62318,94937,qNL
52945,6011,oOe
52945,6011,oFn
45324,83858,nqV
90487,37457,dtf
23143,76191,qmn
23143,76191,JYf
91166,39982,jet
91166,39982,kLH
70348,56386,esY
53444,82142,iiD
53444,82142,YvF
51380,80915,sJg
84817,56024,hgi
84817,56024,EUU
59952,59015,KEQ
59952,59015,Itl
82332,81423,vMc
82332,81423,Gbc
95735,62909,qbX
95735,62909,jsn
21778,34564,SLA
21778,34564,jWP
44602,30542,Atw
44602,30542,vlY
73160,32126,wsB
73160,32126,dxa
72697,57806,fNh
72697,57806,uGr
40985,56720,ESY
40985,56720,oHx
11106,96322,KRs
37202,18044,RoV
39921,26177,ZLL
59803,26196,uxr
59803,26196,GrF
72855,30310,xtr
72855,30310,LDK
6902,51747,ITU
5866,29982,Ccx
5866,29982,LYa
71525,55636,zfr
28623,81810,ToS
28623,81810,Nof
15702,8853,krD
15702,8853,AfC
14740,48447,xwx
20012,36403,Pif
20012,36403,CIX
78087,41279,TzR
12509,86168,bBS
12509,86168,zJf
60664,23008,wMn
91180,16365,wKE
91532,58777,ThP
11541,75687,Hva
11541,75687,ldz
38648,58474,sUu
38648,58474,BcL
36507,64468,zDT
36507,64468,zXT
25170,56395,NSk
25170,56395,DaC
64867,71464,KSO
64867,71464,QXP
63316,47298,mDO
22475,88640,hqj
55625,29231,KCm
72664,17671,yGs
72664,17671,Ihh
86247,81833,cYv
86247,81833,sGx
28413,50377,fsq
28413,50377,huw
42664,88416,ObZ
99462,78676,Cni
64403,36884,bKC
64403,36884,GgT
60458,33845,fOK
60435,28912,Blm
60435,28912,WPx
7281,17598,zEZ
86941,13560,fEq
86941,13560,Okm
82753,39506,tiW
82753,39506,TDj
19069,7146,JZc
92684,24345,vqZ
22272,26492,BlG
22272,26492,ugb
11412,79014,xLU
11412,79014,sZH
55289,37779,INj
56924,71238,NIr
20279,63483,Hna
20279,63483,GpS
50425,40847,OBm
50425,40847,vJb
45154,52087,oUO
49216,30306,UmP
66788,51081,Yxg
66788,51081,lnn
58879,37080,OEu
74769,98335,pDu
89614,22152,Eau
53134,77180,BRc
53134,77180,nNl
16807,57006,AWT
7563,50076,Vvr
25432,72697,mNO
32094,42446,jLL
52441,50,VjW
52441,50,Qbk
75242,25436,vef
75242,25436,mUV
56051,69592,LQQ
84511,76597,KvE
15473,632,Hev
68750,49312,oWK
68750,49312,UBv
76627,38232,wEz
76627,38232,hpW
413,27754,zBt
413,27754,cwv
94199,40471,hOw
94199,40471,oDP
17232,31742,YmH
16363,34730,LfQ
16363,34730,OKb
30398,14867,OdA
74709,3328,AzN
74709,3328,zZY
66515,39073,Tfi
66515,39073,Xvc
91673,59976,Rry
91673,59976,YVQ
29098,73977,WYD
11804,30724,CFA
66228,84684,dHB
66228,84684,Ysd
63558,31472,RWF
63558,31472,YHp
5427,45551,WOB
87574,79961,LCy
32770,83521,oYi
38374,38395,UBa
19457,80880,TPh
19457,80880,gku
24119,82387,zxW
13712,73854,Djo
12548,20269,HvH
95947,48248,waA
55993,49788,FLe
55993,49788,evx
10041,62132,SME
74359,60725,gzh
97550,69329,ahJ
55362,26724,aGT
42748,55505,uGG
42748,55505,TUw
22365,9329,OmD
46042,39237,Zvk
2145,7327,iWq
2145,7327,tnN
76794,95017,oiM
76794,95017,VGm
2826,10557,ILG
41664,65704,ear
41664,65704,RFS
55421,22462,mMe
47664,57345,bmh
47664,57345,qat
38256,81349,dFc
62595,2025,zUe
62120,38154,zrt
30067,55007,gjs
8620,8942,TxF
51649,52809,Dui
82484,81930,FSA
82484,81930,cmf
49919,15809,kBT
27481,77719,QAZ
89518,37910,GdZ
89518,37910,OiS
55561,72852,UIY
22271,97925,eKF
22271,97925,MoE
81437,13581,Jqv
81437,13581,ZTK
59020,40595,kSe
59020,40595,Pvx
63266,98079,rcp
63266,98079,AZh
61923,93832,Abw
13842,32325,jGN
13842,32325,ovZ
20736,85601,KxL
38143,43904,hYs
4452,55838,yTb
84175,50089,pkb
84175,50089,Axl
30249,56065,qUC
30249,56065,PCW
51115,84896,NWB
51115,84896,Oer
33179,8724,RkS
33179,8724,huG
35787,89778,oIf
8970,5658,lXO
83334,50645,yUA
20608,80711,but
50052,59965,idy
50052,59965,Lbm
21857,14190,XNF
21857,14190,lCL
48997,34992,hup
48997,34992,tmt
66521,58309,DJu
66521,58309,dgA
55492,52979,OUC
20341,40358,QQa
20341,40358,nOZ
21287,11589,vcZ
45788,91867,zST
12757,73399,WYK
12757,73399,GRE
71069,5683,njB
49896,92862,MXI
20665,23248,anR
20665,23248,Kjj
35587,56476,JDx
35587,56476,HwG
43188,33595,ivB
43188,33595,bal
30902,73103,Xfw
30902,73103,Kix
24395,92716,ogC
55508,19985,Bhp
60405,36364,WTk
60405,36364,gRP
68916,60002,rrv
22029,8981,FRY
25508,53468,fRw
48141,2286,Jcn
48141,2286,UvN
90246,67191,WtW
90246,67191,veV
67098,3361,PQg
67098,3361,jON
11479,30377,pME
56808,36098,jHz
56808,36098,Ded
6549,79336,XNs
17233,80278,lBj
17233,80278,Aio
21130,78465,zqg
21130,78465,WcV
99541,46634,JqI
99541,46634,IyU
17933,14433,xXu
91609,90129,anB
41639,24990,jKv
49,68143,vWu
96486,62202,REI
96486,62202,xZv
62522,90818,VzU
25657,28192,GKG
25657,28192,oxn
25360,6337,cGw
55096,4278,lhF
39133,60218,XaD
39133,60218,gyA
17860,10416,ngb
11113,91686,Pyn
11113,91686,WaB
30814,50423,uEH
30814,50423,eSm
77007,63382,WNA
38217,53817,Zfl
40233,4595,DEd
40233,4595,Vrn
38036,54198,Jrw
38036,54198,nzt
82100,40600,vyg
50781,68669,dko
50781,68669,NmR
13222,85429,dgx
91555,69549,ZWo
91555,69549,eoX
97675,85360,Awn
97675,85360,IKl
99918,31246,RUL
99918,31246,JbK
43345,97616,iTt
43345,97616,QUO
57310,60027,bAk
28576,75533,ASi
80206,83638,RJd
80206,83638,uxs
42481,78552,RjW
42481,78552,fIo
99573,37637,RBo
99573,37637,nEi
62224,42643,nqf
62224,42643,FsB
91937,99910,Ewy
91937,99910,LgZ
58693,78232,VUh
63289,26627,YkG
34443,99664,TJY
51002,51673,lXw
65709,73065,YNJ
45495,10455,GWX
8824,38346,PsA
87606,19665,pNO
35846,32371,iJg
35846,32371,Bnk
59556,25645,dKp
59556,25645,JvP
87880,98369,Fzg
47961,13552,uCE
47961,13552,cJU
24302,31211,hPF
7981,81542,UhX
7981,81542,zWb
14535,26902,emU
23345,8983,IBp
23345,8983,rCL
56946,59322,TdJ
18155,49575,GGd
44027,78324,RRZ
44027,78324,WlG
8632,73987,IXW
8632,73987,jYU
37797,70806,zui
37797,70806,cxe
6205,4271,VQy
86277,42767,NIa
86277,42767,zKw
45227,73660,qZD
43216,77067,DDT
17621,44370,nVV
20401,21996,WDI
20401,21996,cXX
24880,48386,yoX
24880,48386,HWA
47815,24978,xCO
79076,17768,IhC
79076,17768,Eod
74478,15883,Quf
74478,15883,jtr
65392,28551,Rmu
15621,19932,jVV
96962,85667,bna
96962,85667,FKA
78026,68610,IFO
78026,68610,FJz
48747,14395,qqm
31022,30080,mmy
55419,66616,EOI
8430,14669,uDG
8430,14669,esB
76723,48919,zVe
73188,40522,zUA
73188,40522,TGZ
93335,47196,qdG
93335,47196,JfL
64520,95273,KMm
64520,95273,Ccb
24492,7838,rRh
21057,79639,sSS
97560,11653,Fkn
64015,90676,kZF
64015,90676,VZk
93024,84955,IDe
15240,64078,zfv
52885,29433,plG
61996,73670,Qin
36350,97541,dkd
36350,97541,qMM
22524,59586,KBV
22524,59586,qIi
25296,34131,cCD
68435,40433,Chk
3198,29114,lMT
3198,29114,yDf
23581,57683,FJM
23581,57683,hAu
77781,70971,cgu
77781,70971,wfa
13916,3137,xFa
13916,3137,NNS
14631,19062,YsF
14631,19062,IwX
22097,13525,EKn
47691,7577,eew
47691,7577,KRP
52407,73593,Gxy
93650,98919,YUt
34939,47983,uin
34939,47983,hms
29988,62729,mXe
29988,62729,znv
69276,85108,aPI
95002,16174,PGS
95002,16174,BxA
7085,28332,GWu
30919,6611,bDS
93269,25965,DGa
93269,25965,sRr
7457,2739,zGY
7457,2739,TRm
49009,68773,WFg
61750,90228,eSw
82443,80951,EBY
82443,80951,FaN
23711,15962,Zcu
55614,45351,Rok
55614,45351,pDg
78494,89992,ONI
45087,84723,Pyi
67018,10089,zNU
32559,60809,PzK
11932,2579,rIz
11932,2579,Aly
52307,90481,XhW
52307,90481,NWv
84989,92294,Hse
84186,53199,UhT
84186,53199,sEy
2200,60944,tXL
2200,60944,dIT
17909,2513,AeY
18043,99385,Syd
25639,15790,Uth
63197,59259,awo
65289,21778,LpV
65289,21778,zZi
69885,86739,znn
69885,86739,sYM
97056,79483,JIJ
97056,79483,fYd
43804,92315,ZWP
79319,43636,crE
79319,43636,ltW
16919,11530,JEi
65738,95795,DnZ
51730,196,ahr
15309,74433,Jes
45571,38293,sbF
10776,66830,zZk
28629,50157,pmZ
28629,50157,ZLh
21827,35014,cjt
53959,32121,tRI
53959,32121,cyd
62129,5678,BkE
62129,5678,iUk
18806,87336,RvC
18806,87336,MOz
66206,99164,mQf
39501,23448,vtk
46148,203,OUC
24924,6103,hWC
24924,6103,MEv
86678,51696,wEg
86678,51696,QlE
10748,6465,cyD
10748,6465,lHs
34699,50483,xnZ
70064,62804,jpQ
70791,54510,XKZ
70791,54510,KYZ
48485,42934,eNi
65989,89445,eKz
65989,89445,qiD
48242,15106,UvC
48242,15106,thw
80515,38769,xFQ
80515,38769,KSH
21979,8749,vLE
21979,8749,JdF
86958,27979,upT
86958,27979,lmT
22282,91388,Fxk
22282,91388,Tko
20287,24441,ZlD
46170,68651,STV
49582,55148,cSH
49582,55148,Yan
63922,68008,Bed
63922,68008,mzj
60765,47960,tFx
60765,47960,Llq
43463,58142,XPx
43463,58142,wxE
30767,7468,Usq
1137,4995,EVo
2392,11803,ERc
55254,12354,hlN
66730,64770,CRM
66730,64770,TGG
60727,31459,qay
17041,14823,yRb
60426,61245,RYM
60426,61245,Fau
39505,70350,wmV
39505,70350,ctv
72909,26750,Awg
56035,42904,QBz
14218,67676,swa
15045,18135,mWa
79501,18464,nZy
79501,18464,tEh
89574,59462,iDj
89574,59462,Mfd
24541,51295,mNm
4967,29700,BDw
4967,29700,EqA
81534,69134,bCC
75851,19096,hAP
75851,19096,AEg
5338,9634,xpy
29005,45844,ZRH
29005,45844,yIJ
12267,31254,UpF
12267,31254,Tpy
77038,97425,GGg
77038,97425,rZe
74079,37005,tqM
22497,44807,wVP
46668,70220,VDr
46668,70220,EbA
43423,43039,hht
43423,43039,hem
64609,54828,obz
64609,54828,GLN
15487,86806,vmN
29358,26376,UVM
49684,36554,lSa
82958,62805,lGK
82958,62805,mwY
35054,39247,izJ
6406,33391,QdI
6406,33391,bIY
52153,50876,JCf
52153,50876,Tbv
69958,63510,YUj
23322,36063,JHr
79403,40351,loA
96917,42221,aCM
4831,9997,ykz
98217,49691,ZUW
98217,49691,aGA
10876,40266,PMc
2039,73192,XSu
71683,42213,KLK
9541,62343,BGG
90341,30175,CWS
25678,13223,kzS
74227,39749,mnW
79564,43927,wWy
31094,46092,gob
31094,46092,IrJ
55204,77368,eho
55204,77368,ecl
95289,75865,IHQ
5966,2146,TbT
5966,2146,lCk
22342,7067,zTv
5972,15419,ytG
5972,15419,ccm
79734,30325,mJj
79734,30325,eFD
48408,39293,YwO
48408,39293,vvw
93653,62575,KYW
81014,88821,WzJ
81014,88821,HIp
30346,21824,PHC
30346,21824,PqO
25815,47565,Zch
6736,2504,Xgq
53135,90718,foh
42081,41561,Zpx
42081,41561,VKo
8342,69915,fVM
69703,28378,ame
69703,28378,gjX
43470,98302,HtD
53960,60364,tjR
53960,60364,dVB
3718,32635,WGG
12723,40830,qIS
12723,40830,JZS
55877,75430,rUh
93242,14869,Lhp
93242,14869,hhC
78938,63658,BXF
53140,74177,ctu
96900,19101,BJK
36947,50460,IzK
5873,50464,Yjh
5873,50464,BLY
68664,40279,DsS
15506,57071,kkK
15506,57071,bpt
11378,9878,Fla
11378,9878,uLv
71914,29326,hwr
71914,29326,kaM
86917,11994,TjO
40724,47679,vkg
65801,94873,iWL
19555,73019,Awz
19555,73019,bmM
51902,38064,BUZ
76619,68136,SEf
76619,68136,EzZ
63324,54382,YGe
54814,99496,Ead
54814,99496,VQF
32648,5582,byC
8391,47818,QBS
8391,47818,EKS
84869,2523,QVf
99624,46259,UzZ
58468,95002,PUg
58468,95002,efE
54496,81726,RrJ
54496,81726,Swf
89704,75561,YII
89704,75561,sxM
33032,91213,wIa
33032,91213,WMR
21154,1442,IGa
35942,87400,ccz
35942,87400,obV
58368,46900,HfV
53562,54830,xgx
93496,39498,qWu
61728,68948,MHi
24223,52358,oOS
24223,52358,FhB
68568,38888,dPV
86462,78558,FJa
40245,15325,Xys
40245,15325,mQc
88641,3425,jsl
6965,63244,HoT
6965,63244,Hjr
73103,24182,mpG
73103,24182,wcb
80410,92366,mno
80410,92366,OQC
77053,7066,BGL
41019,43040,HFe
81609,65374,RhE
81609,65374,XkP
41206,61489,DUR
73778,95760,jWY
57076,18122,gyC
57076,18122,BQT
51659,34698,Ngb
51659,34698,qPG
24765,20878,LFv
24765,20878,gZI
24745,44793,bMy
16204,6027,ncH
16204,6027,JVF
90720,87858,DbP
90720,87858,ylm
7691,43663,aRn
4759,6624,hOi
4759,6624,tHI
50905,99009,ESC
50905,99009,GhW
95088,61353,UNC
64177,12484,opf
64177,12484,McU
92200,33494,Ljr
92200,33494,Hld
58312,77379,HpU
81930,9397,klB
37068,76308,FMM
64720,75746,BrD
42298,58151,McY
14223,94968,cvG
82562,85421,AWc
82562,85421,HiU
92138,71064,pku
92138,71064,zHi
71515,99906,kEG
13092,30060,CuL
13092,30060,CtJ
12978,29246,vrY
84603,90357,GDl
84603,90357,aXR
6931,16055,yxa
6931,16055,dRF
9000,64241,weC
9000,64241,FZY
38207,73259,hRk
52427,2936,vlz
52427,2936,Lwm
3340,47791,KYm
66592,20459,YDq
66592,20459,Pfs
68861,32986,mKq
68861,32986,gFd
75269,15054,Fky
77391,70253,pDy
77391,70253,WIZ
82864,18894,BfT
82864,18894,hyI
3138,16777,iag
3138,16777,oYt
45238,35918,kQg
2498,72571,jiJ
2498,72571,ltX
96995,54955,TzX
96995,54955,IsD
66629,74639,ujm
90580,43263,cWu
90580,43263,ryM
92074,64923,Uhc
92074,64923,BzK
58352,57463,rdH
58352,57463,TIp
44903,95772,zbf
44903,95772,bdu
93012,59712,YYG
42230,75326,mDK
42230,75326,RNk
83447,86661,YBJ
83447,86661,kPO
88442,55309,rZs
34190,54074,jOz
45547,88977,HVo
45547,88977,iDT
6790,28375,ufJ
30090,56903,JAm
30090,56903,nMT
65219,71296,PqP
65219,71296,FCj
39831,75130,YvR
50246,48110,FTH
32253,36829,qml
32253,36829,Psv
82410,3724,ETq
82410,3724,SKH
98302,93092,zzT
78582,1422,kAD
78582,1422,hby
9800,77485,kGy
9800,77485,rxR
47017,33062,bNI
82895,89731,hBe
82895,89731,TGQ
67986,53129,Fbb
67986,53129,mrP
6806,99380,gat
6806,99380,xuI
43596,88013,OrJ
43596,88013,RhG
67430,48090,kCy
67430,48090,rhl
75177,74348,Skk
75177,74348,xej
43930,41329,lzm
43930,41329,BzJ
16013,85206,IEC
16013,85206,bGH
13904,77659,lVT
21666,62120,psd
76290,82117,Rdz
76290,82117,MXR
64721,98019,RBG
23853,47976,eeD
23853,47976,CUN
74252,9252,fhF
74252,9252,tJT
5818,14509,yHH
20628,36343,OCL
868,47011,tCp
43297,58971,DxK
43297,58971,pvk
1784,99897,FzX
1784,99897,KLz
69583,45881,jXE
69583,45881,QoO
56842,36696,mQE
56842,36696,juK
61093,75167,Teb
61197,33372,jpv
73446,55558,ZzI
78897,30119,IKT
78897,30119,VUE
28417,85527,bGu
87624,55032,CJT
87624,55032,BpX
49527,43613,oSy
49527,43613,UIb
25149,72367,BVn
25149,72367,UPJ
95319,76569,cHm
95319,76569,OXq
69693,83918,sra
72843,18936,ISl
72843,18936,Ryc
35450,7186,urC
35450,7186,UiO
20248,20728,JeK
20248,20728,uom
73480,76861,GGl
14325,73472,SAb
21663,69117,lic
21663,69117,bOB
90422,60482,xQO
46598,81846,DBO
46598,81846,ddq
79735,84368,tPn
78212,48457,OVH
78212,48457,cOv
33381,8392,nHG
8225,58301,Tud
39976,7250,vpP
8621,23161,AHC
8621,23161,AWZ
12173,53374,HfU
12173,53374,Zmv
75583,29457,TZb
76361,58492,HdO
76361,58492,CwN
21051,46089,qKV
93890,49254,HvV
90014,14077,LCm
7892,61142,jyR
7892,61142,CCh
58661,46961,TXc
58346,1734,kLq
16601,86365,nGU
65119,46781,ztD
23115,79539,crS
9753,5738,jgL
90323,19034,WGd
90323,19034,ubH
72481,20097,fce
20410,19156,cLw
31962,85408,tUE
50723,36953,ULf
50723,36953,zzi
93314,71680,dRt
93314,71680,bTO
27665,80695,uLl
27665,80695,gWu
83847,35758,JVa
17443,34086,SXt
62374,35970,UdO
76025,66687,DmO
68893,58943,ClW
68893,58943,FZT
83830,42518,jhw
16495,67200,ctF
16495,67200,SIF
64543,21297,Ies
64543,21297,Xbj
37680,74406,Bbc
47492,64295,dNY
28672,97517,cBy
28672,97517,bkQ
27003,78888,VlY
6127,11961,Uvx
6127,11961,Sjw
21135,93421,Fxc
54637,11664,yFu
41657,696,kWp
35503,41780,bWr
35503,41780,XGh
30523,94622,NDX
52452,90543,Esf
52452,90543,pNa
25078,62717,SCs
6646,91141,cPP
6646,91141,OQx
18494,81226,iSK
18494,81226,XJO
89949,43329,ksg
89949,43329,ogs
76038,74181,qSi
85598,77952,cnI
85598,77952,YEx
85122,20123,EeE
23084,99023,JMT
92549,8646,Vbg
92549,8646,aSG
36504,74154,dhp
6115,51365,Rta
6115,51365,hFF
51364,45588,rXY
78640,73796,FSC
94762,20003,qCe
94762,20003,thX
906,37886,YeF
45918,43693,TWi
45918,43693,oeL
94544,27830,kQb
94544,27830,BOT
38156,27644,dkn
29225,97895,jnW
99325,68797,vLN
99325,68797,eTW
49988,375,Ivt
22168,33098,nqp
22168,33098,BSh
40276,28955,cQX
58763,67867,fEN
73719,91540,XKT
73719,91540,ghf
13218,62750,WrW
49946,34043,fIK
49946,34043,BLt
95335,72198,VFT
87396,26639,HdQ
87396,26639,kzX
23579,72997,Izp
23579,72997,ceh
99739,44318,arG
99739,44318,BaX
26330,51570,kMg
26330,51570,wkD
57235,18686,wiV
84061,79906,zjn
84061,79906,bwx
11656,24300,BfI
11656,24300,onx
10120,49143,RPA
79036,61005,NMA
68188,42571,Xjf
68188,42571,mLv
15685,79635,rPM
43299,21435,iBG
29872,46335,efR
29872,46335,djf
90418,96065,GFr
15638,58960,zAx
15638,58960,Bxi
22222,76040,gcN
56621,27745,ZGO
17013,44834,nNz
63574,53656,XIF
35225,36578,mvv
35225,36578,zIR
89731,86132,fdd
81842,85084,BHv
81842,85084,Qqm
54228,187,jaC
54228,187,DsT
97690,39222,QeN
97690,39222,BYI
72018,91792,jQG
85385,39371,goz
85385,39371,Bie
2839,20918,ijM
2839,20918,EFp
16405,61873,Ecp
16405,61873,Dxz
43616,48149,Bck
43616,48149,BYV
41289,33629,QMO
41289,33629,fhU
78758,97589,xpp
78758,97589,ukM
27917,57128,sJX
93499,26620,fHE
71514,85541,gbY
47011,29094,EmY
47011,29094,YDL
63073,15833,Uqx
25152,73545,hSl
37900,99094,qRE
84510,81172,ftO
84510,81172,AHe
95118,3508,CeZ
31258,16314,IbV
15093,87213,xJN
15093,87213,qeV
46050,33426,OoK
46050,33426,Sps
17207,30477,OhR
17207,30477,xqC
47130,55092,ljN
82742,9768,Wrq
82742,9768,BNX
96327,18202,yDH
44497,45255,eJs
72974,15239,Smo
39776,71755,bgB
57727,35541,fLD
92413,55567,aFm
92413,55567,smX
49572,59195,oRi
50420,50307,LXM
50420,50307,gsP
66389,96079,Kbt
18524,81054,cCI
18524,81054,khW
5648,35117,VYL
83607,55277,UAJ
83607,55277,VZz
67550,5525,Fcx
27721,48065,sJd
27721,48065,fmC
33565,88109,ewZ
67127,43474,VfS
67127,43474,Wze
75183,15263,SJR
7688,57429,rkO
7688,57429,Hdf
43453,80423,avX
23526,39476,QHI
54635,91826,jCw
54635,91826,MzF
11194,44634,Fje
84600,3029,gVb
84600,3029,wCo
13366,8407,irt
30269,29941,DGW
35275,66735,rOc
63824,63574,XyO
16116,82736,EOM
97170,90612,ppP
20090,72770,Xgg
2871,94633,kUk
2871,94633,tbW
53655,79459,Yut
53655,79459,LNc
66151,46246,ukr
1895,97237,iBv
56538,93395,xWe
78708,88589,kEb
78708,88589,Ara
42554,54824,eTv
42554,54824,aYl
17797,3056,weS
47970,61189,whr
47970,61189,xPF
31256,8880,wGY
31256,8880,uGR
74990,44774,UsS
87375,23684,Xmf
92223,56696,zZN
67380,90845,GBi
15046,19043,pBw
15046,19043,rni
90630,61391,xlD
52429,20925,iNp
52429,20925,GrL
51733,39265,Jlv
58614,96090,jhA
58614,96090,fzG
22574,68584,TXs
22574,68584,LJx
30915,74459,OyG
30915,74459,jDB
19802,62000,ihP
19802,62000,ZmG
85821,71037,ChJ
85821,71037,oWk
67513,82875,zMN
67513,82875,JMK
56027,12074,kJl
33271,1190,Cqx
84782,45073,qRb
84782,45073,FZk
63965,15166,ySa
48903,99730,UUQ
48903,99730,KmS
78144,86796,wDr
78144,86796,Zwm
54344,83237,JVv
54344,83237,OBQ
46530,98848,rlE
46530,98848,cTQ
222,11669,GAI
222,11669,RGj
89243,84279,LGn
88415,14699,shj
58318,49627,sWH
58318,49627,kDx
82997,91625,gUY
82997,91625,HiF
26267,82588,xxO
26267,82588,pVJ
27247,90575,zIX
45153,25512,NTl
45153,25512,SbA
63020,38233,Ngv
63020,38233,Mgs
73912,3487,xnQ
53835,91318,wAk
84231,17198,oML
35033,1665,Jxq
90689,21700,Mqq
86944,215,FTk
86944,215,FBe
73941,10937,LrE
23221,74825,mCH
23221,74825,Ecb
49788,52324,cRr
49788,52324,ZTr
87281,8711,yhO
87281,8711,XOm
51288,64841,tUZ
20757,43730,CsS
35983,83846,hWd
35983,83846,VKT
66290,42449,tlI
66290,42449,YvQ
2491,19038,Nzp
2491,19038,VCy
24214,75332,dNi
40903,46435,tQR
40903,46435,YGk
20281,33521,oGz
20281,33521,Uct
27865,89104,WCR
97915,58618,Nnd
97915,58618,YvT
2733,52829,BDU
54825,38084,FvF
27961,48635,sUh
91292,86215,Xnk
91292,86215,tLy
86849,84867,UMo
1227,86776,sUu
1227,86776,CeD
50084,81457,PpU
66880,47873,yjo
71065,90125,WQB
14474,56472,JbS
14474,56472,gtc
22957,89806,zVB
41673,82230,Nco
41673,82230,QNM
86929,60578,ReU
86929,60578,AGo
36397,31233,XQq
36397,31233,oSF
78378,50596,HBB
36345,60645,Mpt
80240,84984,GFj
80240,84984,xnv
51940,74689,yDb
51345,38045,NJN
51345,38045,cgX
58449,51332,zDx
58449,51332,iSA
6250,33044,TFP
6250,33044,JLw
96264,6150,yEs
96264,6150,whr
99168,53498,pMR
99168,53498,ajN
22735,81478,FZb
18663,67462,uCb
18663,67462,jwv
24797,79988,uSD
40168,26933,kwe
4708,56233,ZSj
4708,56233,iqJ
68656,95584,VJa
32984,2816,fJa
93806,47105,vXg
93806,47105,tnF
58163,66389,ugW
85920,49674,ONC
52455,9154,veR
52455,9154,euQ
79459,38907,fDt
72196,62137,lnV
66982,45243,pWx
87967,46991,Wsr
38513,36217,cKg
38513,36217,ypQ
29187,52965,VZx
34367,7558,GUj
67989,25128,GLW
67989,25128,fKf
63043,94859,jzM
27868,88391,Bym
27868,88391,zGc
56820,4628,vqM
56820,4628,AgV
85670,35615,mrq
85670,35615,RpO
72803,87955,Irk
30777,35367,vCY
57233,17538,yWg
57233,17538,LpN
75623,41310,EHz
75623,41310,wgE
47258,24242,dDd
47258,24242,tZY
73358,84679,ofm
44340,49806,aqR
44340,49806,KTq
63719,6061,oSb
92444,12160,QWy
92444,12160,Khk
11771,61474,Vsj
35520,77109,OAd
35520,77109,EEM
2191,78978,oUV
1839,85620,hqx
18371,16200,sRT
57295,19214,cCm
55321,67429,Ruq
67362,6717,qlJ
67362,6717,zoo
16973,87356,lAX
74748,63346,APa
28794,49837,lQN
28794,49837,fPy
68379,65690,NpD
